route,configuration,frequency_index,omega_0_rad_s,omega_e_rad_s,term,row,column,value_real,value_imag
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,added_mass,heave,heave,76.3362379758857,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,added_mass,heave,pitch,-6.648294024663404,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,added_mass,pitch,heave,-6.648294024663404,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,added_mass,pitch,pitch,10.529465730695158,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,radiation_damping,heave,heave,528.8234819306508,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,radiation_damping,heave,pitch,-554.299195669874,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,radiation_damping,pitch,heave,147.01292797672093,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,radiation_damping,pitch,pitch,141.59729318361758,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,restoring,heave,heave,4643.674123151832,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,restoring,heave,pitch,-1843.5640581856203,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,restoring,pitch,heave,1483.4074534567453,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,restoring,pitch,pitch,772.4325393003717,0.0
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,excitation_per_wave_amplitude,heave,wave_amplitude,-197.3481102768536,210.82445600934665
faltinsen_ch9,FnB=2.26,0,5.653511546225572,20.645999999999997,excitation_per_wave_amplitude,pitch,wave_amplitude,-405.6645440063683,-132.0305478221265
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,added_mass,heave,heave,76.3362379758857,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,added_mass,heave,pitch,-6.648294024663404,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,added_mass,pitch,heave,-6.648294024663404,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,added_mass,pitch,pitch,10.529465730695158,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,radiation_damping,heave,heave,528.8234819306508,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,radiation_damping,heave,pitch,-554.299195669874,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,radiation_damping,pitch,heave,147.01292797672093,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,radiation_damping,pitch,pitch,141.59729318361758,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,restoring,heave,heave,4643.674123151832,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,restoring,heave,pitch,-1843.5640581856203,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,restoring,pitch,heave,1483.4074534567453,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,restoring,pitch,pitch,772.4325393003717,0.0
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,excitation_per_wave_amplitude,heave,wave_amplitude,-379.14802989357594,-473.7954728969764
faltinsen_ch9,FnB=2.26,1,5.026802804762901,16.879600000000003,excitation_per_wave_amplitude,pitch,wave_amplitude,318.7904184714204,-454.86127157430025
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,added_mass,heave,heave,76.3362379758857,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,added_mass,heave,pitch,-6.648294024663404,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,added_mass,pitch,heave,-6.648294024663404,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,added_mass,pitch,pitch,10.529465730695158,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,radiation_damping,heave,heave,528.8234819306508,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,radiation_damping,heave,pitch,-554.299195669874,0.0
faltinsen_ch9,FnB=2.26,2,4.398052485760458,13.471200000000003,radiation_damping,pitch,heave,147.01292797672093,0.0
