reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_leading_panel_objective_ratio,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.5,24.038067392284212,5.912756268828523,0.9921302111040782,0.007869788895921825,8.411138703539788e-07,1.0,253397.31083869212,0.9999908470388192,0.16957814501956628,24.17291502573041,1.0056097535315789,5.87660859962305,7.893728197304831,True,,7.891084551786309
2,0.5,24.17291502573041,5.87660859962305,0.9958918357858414,0.004108164214158605,8.482723178608322e-07,1.0,253389.44292205587,0.9999689502757144,0.16977930964652477,24.31266474740423,1.0057812523448275,5.816628848964704,7.896403967426861,True,,7.893728197304831
3,0.25,24.31266474740423,5.816628848964704,0.9992395043287674,0.0007604956712325972,2.1307308618426793e-07,1.0,253389.07013331063,0.9999985287913303,0.08494807272751048,24.3846274627333,1.002959885972053,5.785764470901209,7.897899603357162,True,,7.896403967426861
