case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,3.2816780030792007e-15,9.152700864156057e-15,-1.1157705210469283e-11,-3.11191829381306e-11
fn167,1.7902623815836317e-05,1,2.255851271476061e-15,7.35634402771543e-15,-7.669894323018607e-12,-2.5011569694232465e-11
fn167,1.7902623815836317e-05,2,1.3748176692743134e-15,5.896891736167641e-15,-4.674380075532666e-12,-2.004943190296998e-11
fn167,1.7902623815836317e-05,3,7.390583436693334e-16,4.9287340864016946e-15,-2.5127983684757335e-12,-1.6757695893765763e-11
fn167,1.7902623815836317e-05,4,-1.2703310338838522e-16,1.622037253807961e-15,4.3191255152050976e-13,-5.5149266629470676e-12
fn167,1.7902623815836317e-05,5,-4.738199986367634e-16,1.7681126850150171e-15,1.6109879953649957e-12,-6.011583129051058e-12
fn167,1.7902623815836317e-05,6,-6.795776874710424e-16,2.9531060254332482e-15,2.3105641374015443e-12,-1.0040560486473043e-11
fn167,1.7902623815836317e-05,7,-9.435900643020324e-16,2.5376340165502247e-15,3.20820621862691e-12,-8.627955656270764e-12
fn167,1.7902623815836317e-05,8,-1.032149375322974e-15,5.489101063775344e-16,3.5093078760981114e-12,-1.866294361683617e-12
fn167,1.7902623815836317e-05,9,-1.1433721767582012e-15,1.203668349240228e-15,3.8874654009778846e-12,-4.092472387416775e-12
fn167,1.7902623815836317e-05,10,-1.796724497682026e-15,6.214603386333357e-16,6.1088632921188874e-12,-2.1129651513533415e-12
fn167,1.7902623815836317e-05,11,-2.2679052291086115e-15,1.824020824690224e-16,7.71087777896928e-12,-6.201670803946762e-13
fn167,1.7902623815836317e-05,12,-2.492755465462163e-15,9.482827197962546e-17,8.475368582571354e-12,-3.2241612473072655e-13
fn167,1.7902623815836317e-05,13,-2.044757441352908e-15,-3.237891907907053e-16,6.952175300599887e-12,1.100883248688398e-12
fn167,1.7902623815836317e-05,14,-2.249869725187434e-15,-3.773635903869229e-16,7.649557065637275e-12,1.2830362073155379e-12
fn167,1.7902623815836317e-05,15,-2.66357286664692e-15,-7.275891903463269e-16,9.056147746599528e-12,2.4738032471775116e-12
