node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,5.561492130121555,1.024217593469983,-524.8711362113434,-166.09823215441122,-358.77290405693213
1,5.3925169516066225,0.6941626395103336,-75.0623943325925,8.977372366337388,-84.0397666989299
2,5.2276749011620565,0.35891411024164654,-1604.3720410603532,-285.8320552583548,-1318.5399858019985
3,5.353697481116858,0.08403979455455363,-436.4310953058717,166.53759980487055,-602.9686951107423
4,5.7281562066235585,0.37957142876806627,-23.15159756716464,-34.26147469628984,11.109877129125199
5,5.792652891414816,0.2637039540585064,-35.44116696219137,-7.5319177603535845,-27.90924920183778
6,5.560253152879604,-0.12256295474092703,-215.79868967485524,115.35363830850193,-331.15232798335717
7,5.803739406305422,-0.010189650151045324,-1.1673791993369576,9.072681633704125,-10.240060833041083
8,6.1858275528039774,0.07959569467238853,0.316057283221701,1.6062130061066187,-1.2901557228849176
9,6.551420272963771,0.04736448353929562,0.4956549551204229,1.6020686840786325,-1.1064137289582097
10,6.921693339056508,0.05025008496767554,0.44401950083063046,0.7701227601226938,-0.3261032592920633
11,7.291500896376119,0.0452611393599976,0.3832444177995442,0.6177449299235406,-0.23450051212399636
12,7.661375739619573,0.04098431964053554,0.31637650448188914,0.44429824517881794,-0.1279217406969288
13,8.031271155462031,0.038369291964574365,0.26354592159354256,0.355775081026498,-0.09222915943295545
14,8.401149803176159,0.03449994708691299,0.225949583729394,0.29235122560289883,-0.06640164187350484
15,8.771044747253017,0.0322260498407281,0.1908619374061786,0.23667089743667297,-0.04580896003049437
16,9.140934643748755,0.029406258538049474,0.16690930551274025,0.20425224513577483,-0.03734293962303459
17,9.51083011583942,0.027342900217672765,0.14475441896141616,0.17168896360796682,-0.02693454464655065
18,9.880725151923277,0.02525472385906679,0.12814121925279673,0.15053382780195376,-0.022392608549157034
19,10.250622027706877,0.023494722236610307,0.11357688572733976,0.13091172914245372,-0.01733484341511396
20,10.62051942448028,0.021862734018764436,0.10170688975957196,0.11595214196370626,-0.014245252204134307
21,11.081191919187857,0.02008652070741114,0.08918251406334232,0.10025386217493121,-0.011071348111588886
22,11.654915800974496,0.01812940756075337,0.07678482062356229,0.085254896094843,-0.008470075471280716
23,12.36943460400037,0.016087090562698275,0.06467871997783756,0.07077901452799164,-0.006100294550154081
24,13.259299703455767,0.013975846831820375,0.05339282206114281,0.05770905446615311,-0.004316232405010299
25,14.367541687328568,0.011890106101766273,0.04314652237999833,0.04602400492346182,-0.00287748254346349
26,15.747750747659614,0.009882050349640792,0.034189422000918346,0.03606363299311224,-0.0018742109921938976
27,17.466668309474354,0.008025407430588665,0.02658450721440884,0.027743028538398513,-0.001158521323989671
28,19.607414297018458,0.0063647969300785956,0.020323694578927506,0.021021152381454827,-0.0006974578025273209
29,22.2735065599923,0.0049339030352091445,0.015302571689035678,0.015704658505055157,-0.00040208681601947883
30,25.59386658612546,0.003741957005129787,0.011373444579041029,0.01159947268202874,-0.00022602810298771175
31,29.72905365128118,0.0027814574707118547,0.008363838622629596,0.008486758824680063,-0.00012292020205046696
32,34.87902882497808,0.0020303960389806085,0.006101756148480064,0.006167301935266941,-6.554578678687716e-05
33,41.292824287118854,0.0014588689483444467,0.004428064561104654,0.004462276761972421,-3.421220086776734e-05
34,49.28058552357663,0.001034043307305458,0.003204571579582118,0.0032222315378938626,-1.7659958311744793e-05
35,59.22856871756304,0.0007243094068944573,0.0023169704145269017,0.0023259925493933596,-9.022134866457868e-06
36,71.61781855094401,0.0005018749875931753,0.0016759991406527898,0.0016805873622747058,-4.588221621915946e-06
37,87.04742959952527,0.00034429306024325664,0.0012157326631859616,0.0012180568359195058,-2.324172733544211e-06
38,106.26351614994748,0.00023412652183172925,0.0009070106959972379,0.000908213398340484,-1.2027023432461224e-06
39,130.19529130240153,0.0001609039584573948,0.0006747066740456345,0.0006752801554324515,-5.734813868170418e-07
40,160.0,0.0001256761903897267,0.0009831038995664005,0.0009838332521131426,-7.293525467421107e-07
