z_over_Vt,reference_cp,window_mean_cp,window_std_cp
-0.9816933638443935,7.663551401869159,177.32816803922992,129.40202586646325
-0.9725400457665904,7.632398753894081,177.4212445684559,129.47967596700778
-0.9679633867276888,7.632398753894081,177.4677828330689,129.5185010943662
-0.9633867276887872,7.632398753894081,177.5143210976819,129.5573262730538
-0.9588100686498856,7.663551401869159,177.56085936229488,129.59615150302446
-0.954233409610984,7.601246105919003,177.60739762690787,129.63497678423207
-0.9359267734553776,7.632398753894081,177.79355068535983,129.7902784205126
-0.931350114416476,7.632398753894081,177.84008894997282,129.82910395721584
-0.9267734553775744,7.632398753894081,177.88662721458584,129.86792954488075
-0.9221967963386728,7.632398753894081,177.93316547919883,129.9067551834616
-0.9176201372997712,7.663551401869159,177.9797037438118,129.94558087291279
-0.9038901601830663,7.663551401869159,178.11931853765086,130.0620582460327
-0.8993135011441648,7.632398753894081,178.16585680226385,130.10088413850988
-0.8947368421052632,7.632398753894081,178.21239506687678,130.13971008163003
-0.8901601830663616,7.601246105919003,178.2686864321071,130.17283306491433
-0.88558352402746,7.632398753894081,178.3383572350214,130.2009611930414
-0.8810068649885583,7.663551401869159,178.41578369972493,130.23037387985926
-0.8672768878718535,7.663551401869159,178.70098546370158,130.40702004904364
-0.8627002288329519,7.632398753894081,178.80515454492638,130.48795616081955
-0.8581235697940504,7.632398753894081,178.90932362615118,130.56889251992322
-0.8535469107551488,7.632398753894081,179.01349270737603,130.64982912589488
-0.8489702517162472,7.663551401869159,179.11766178860088,130.7307659782761
-0.8443935926773456,7.663551401869159,179.22183086982568,130.81170307660952
-0.8306636155606407,7.663551401869159,179.53433811350018,131.05451584276588
-0.8260869565217391,7.663551401869159,179.638507194725,131.13545392035667
-0.8077803203661327,7.663551401869159,180.0551835196243,131.4592086630403
-0.7940503432494279,7.663551401869159,180.3676907632988,131.70202726143305
-0.7894736842105263,7.663551401869159,180.47185984452366,131.78296727592453
-0.7848970251716247,7.725856697819315,180.57868791676825,131.8622553886753
-0.7803203661327232,7.694704049844237,180.6962157607608,131.9354777363117
-0.7757437070938216,7.694704049844237,180.81786941075129,132.00764777834448
-0.7711670480549199,7.663551401869159,180.9426419808543,132.07973913805705
-0.7574370709382151,7.663551401869159,181.3357539412713,132.3026078636654
-0.7528604118993135,7.694704049844237,181.4758603880698,132.38796807986034
-0.7482837528604118,7.694704049844237,181.61596683486823,132.47333092571353
-0.7437070938215102,7.694704049844237,181.764830782272,132.58135262422905
-0.7391304347826086,7.694704049844237,181.91721025122703,132.69847007576536
-0.7345537757437071,7.725856697819315,182.06958972018208,132.81558810105074
-0.7208237986270023,7.725856697819315,182.52672812704722,133.16694560426336
-0.7162471395881007,7.725856697819315,182.67910759600224,133.2840659094336
-0.7116704805491991,7.725856697819315,182.83148706495726,133.4011867808236
-0.7070938215102975,7.725856697819315,182.9838665339123,133.51830821694338
-0.702517162471396,7.788161993769471,183.13624600286735,133.63543021630807
-0.6842105263157895,7.757009345794392,183.7457638786875,134.1039238167008
-0.6796338672768878,7.757009345794392,183.89863497778984,134.22074701508583
-0.6750572082379862,7.757009345794392,184.06022645975986,134.33231730572683
-0.6704805491990846,7.757009345794392,184.22710158799728,134.441141240787
-0.665903890160183,7.788161993769471,184.39617241194688,134.54951787304287
-0.6613272311212814,7.788161993769471,184.56798531122567,134.65761719831008
-0.6475972540045767,7.788161993769471,185.09533005013466,134.98354821272738
-0.6430205949656751,7.8193146417445485,185.27580129614202,135.09378994818786
-0.6384439359267735,7.8193146417445485,185.45627254214943,135.20403259104435
-0.6338672768878719,7.8193146417445485,185.64341122292853,135.32361800698956
-0.6292906178489702,7.8193146417445485,185.8320858353221,135.44535753409684
-0.6109839816933638,7.850467289719626,186.61340206049317,136.00124593580878
-0.597254004576659,7.912772585669782,187.21799613329188,136.46634700115118
-0.5926773455377574,7.881619937694704,187.41952749089145,136.62138296703506
-0.5881006864988558,7.850467289719626,187.62105884849097,136.77642006518352
-0.5743707093821511,7.975077881619938,188.2256529212897,137.24153811484368
-0.5697940503432495,7.975077881619938,188.4330688648965,137.39292861905528
-0.5652173913043479,7.912772585669782,188.64747440526367,137.5402174420422
-0.5606407322654463,8.037383177570094,188.8657883169957,137.68585199258652
-0.551487414187643,7.912772585669782,189.30758657752017,137.97642594392124
-0.5377574370709381,7.94392523364486,189.983198955407,138.41221710441454
-0.5331807780320366,7.94392523364486,190.21024273401008,138.55762355236598
-0.528604118993135,7.94392523364486,190.4423558526914,138.70494905083441
-0.5240274599542334,7.94392523364486,190.67465415939182,138.85234559673677
-0.5194508009153318,7.94392523364486,190.9069524660922,138.999743135107
-0.5148741418764302,7.975077881619938,191.14305022315637,139.15245911218452
-0.5011441647597255,8.006230529595015,191.86727773392292,139.63291990615554
-0.49656750572082375,8.006230529595015,192.10868690417837,139.7930779817248
-0.49199084668192217,8.006230529595015,192.3563493777051,139.96944269524423
-0.4874141876430206,8.006230529595015,192.61239937899185,140.16754452659654
-0.482837528604119,8.037383177570094,192.86844938027858,140.36564855894207
-0.4782608695652174,8.037383177570094,193.12449938156533,140.56375478297477
-0.46453089244851253,8.06853582554517,193.89644497522704,141.15573043879513
-0.45995423340961095,8.06853582554517,194.16456260573275,141.34657474191943
-0.45537757437070936,8.06853582554517,194.43613573494758,141.53513053106863
-0.45080091533180777,8.06853582554517,194.71257846282924,141.7220750235964
-0.4462242562929062,8.06853582554517,194.98908785941202,141.90901065997588
-0.4416475972540046,8.09968847352025,195.26860227555696,142.09563725091286
-0.4279176201372997,8.09968847352025,196.11513550480913,142.65540698577405
-0.42334096109839814,8.130841121495328,196.40071008780532,142.84224712324468
-0.41876430205949655,8.130841121495328,196.68628467080146,143.0290901434964
-0.41418764302059496,8.130841121495328,196.97460507370013,143.21696361788224
-0.3913043478260869,8.193146417445483,198.44347030411305,144.17769064958227
-0.38672768878718533,8.193146417445483,198.74572146352148,144.38168968517448
-0.37299771167048057,8.255451713395638,199.65247494174662,144.9937024913477
-0.3546910755148741,8.286604361370717,200.92304094750193,145.92934906645854
-0.3501144164759725,8.348909657320872,201.2606977473632,146.1685889521602
-0.34553775743707094,8.348909657320872,201.60107193117037,146.4058307817977
-0.34096109839816935,8.348909657320872,201.9458600046382,146.64192781542343
-0.33638443935926776,8.317757009345794,202.29064807810596,146.87803384644906
-0.3226544622425629,8.473520249221183,203.33757326224656,147.58506445949521
-0.3180778032036613,8.442367601246106,203.68757873083743,147.82065502720087
-0.3135011441647597,8.442367601246106,204.04308120552798,148.056618263502
-0.30434782608695654,8.473520249221183,204.75408615490915,148.52855928793974
-0.29977116704805495,8.442367601246106,205.1095886295997,148.76453702991202
-0.2860411899313501,8.473520249221183,206.1971626332661,149.48026324920554
-0.2814645308924485,8.473520249221183,206.559813264217,149.71888959347783
-0.2768878718535469,8.504672897196262,206.92246389516785,149.95751814293524
-0.2723112128146453,8.566978193146417,207.29321294194463,150.20744414935717
-0.26773455377574373,8.53582554517134,207.6688099299628,150.46413504201357
-0.26315789473684215,8.598130841121495,208.04440691798095,150.7208293790774
-0.2448512585812357,8.598130841121495,209.5764442245161,151.72960596809105
-0.2356979405034325,8.629283489096574,210.40351428196072,152.27840674516102
-0.23112128146453093,8.629283489096574,210.83280167264687,152.57538461488784
-0.22654462242562934,8.66043613707165,211.26208906333304,152.87237840457223
-0.22196796338672764,8.722741433021806,211.69244190297252,153.16927200400275
-0.21739130434782605,8.722741433021806,212.1280728413693,153.4656052651886
-0.20823798627002288,8.69158878504673,212.9993347181628,154.0583118028584
-0.2036613272311213,8.69158878504673,213.436145738305,154.35475597308113
-0.19450800915331812,8.722741433021806,214.32076600470177,154.94833648218855
-0.18993135011441653,8.722741433021806,214.76307613790013,155.24513987163078
-0.18535469107551483,8.909657320872274,215.2053862710985,155.54195195082892
-0.18077803203661325,8.847352024922118,215.65151081974477,155.8401538624957
-0.17162471395881007,8.81619937694704,216.55353563941273,156.44011249311478
-0.16704805491990848,8.81619937694704,217.00454804924664,156.7400980412398
-0.1624713958810069,8.81619937694704,217.4555604590806,157.04008771282534
-0.1533180778032036,8.847352024922118,218.36131007201797,157.64526062470728
-0.13501144164759726,8.940809968847352,220.28723141202622,158.90104995780138
-0.13043478260869568,8.97196261682243,220.7858161911441,159.20429295330217
-0.1258581235697941,9.003115264797508,221.29096447512939,159.50464165559947
-0.1212814645308925,9.003115264797508,221.79955216911512,159.80427753605784
-0.1167048054919908,9.034267912772586,222.3081398631009,160.1039251264002
-0.09839816933638446,9.158878504672897,224.4669854702388,161.56409038685655
-0.09382151029748287,9.12772585669782,225.01251869320467,161.93843221476507
-0.08924485125858128,9.096573208722742,225.5608669379305,162.3129439843751
-0.08466819221967958,9.190031152647975,226.11456491187278,162.6877514040029
-0.080091533180778,9.190031152647975,226.66826288581504,163.06257592223943
-0.07551487414187641,9.221183800623052,227.22196085975733,163.4374174214438
-0.06636155606407323,9.314641744548286,228.32935680764186,164.1871508975374
-0.06178489702517165,9.28348909657321,228.8930461466351,164.5655658592857
-0.05720823798627006,9.314641744548286,229.4574931529079,164.9442569815447
-0.052631578947368474,9.345794392523365,230.02194015918064,165.32295675483783
-0.048054919908466776,9.314641744548286,230.5863871654534,165.70166511985107
-0.029748283752860427,9.470404984423675,232.923502090985,167.20287279976668
-0.02517162471395884,9.439252336448599,233.5487931268755,167.58662072063052
-0.020594965675057253,9.439252336448599,234.17851247687756,167.96594295816007
-0.016018306636155555,9.470404984423675,234.817547421883,168.34247961173932
-0.011441647597253968,9.501557632398754,235.45902223094853,168.71852658714155
-0.006864988558352381,9.470404984423675,236.10049704001395,169.09459422244083
0.011441647597254079,9.626168224299066,238.69344017884328,170.59590069036994
0.016018306636155666,9.657320872274143,239.37854802180823,171.05825296596288
0.020594965675057253,9.688473520249222,240.06935663157705,171.53556518456898
0.02517162471395884,9.688473520249222,240.7652645804893,172.01312978104968
0.029748283752860427,9.719626168224298,241.46601585302778,172.49092656705727
0.04347826086956519,9.84423676012461,243.56826967064322,173.9245311521433
0.048054919908466776,9.84423676012461,244.2690209431817,174.4024697778784
0.05263157894736836,9.906542056074766,244.9753248529549,174.8823307696301
0.05720823798626995,9.906542056074766,245.68927462683897,175.3648152935492
0.06178489702517154,9.937694704049845,246.4032244007232,175.84731979474424
0.06636155606407312,9.968847352024921,247.1192869618494,176.32849462195344
0.07551487414187652,10.031152647975079,248.6103280088554,177.25501227339768
0.08009153318077811,10.093457943925234,249.38066965996111,177.70421042075517
0.0846681922196797,10.062305295950155,250.15199782217485,178.15247035070806
0.08924485125858128,10.15576323987539,250.9425502376948,178.6093291811862
