case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-80.5282325405144,-5315.051627350775,-47.95792492346997,-73.34966167549723,-128.48615746398437,-5388.401289026272,80.6906516467544,127.10309912925048,-128.64857657022432,-200.45276080474773,0.01648644852502534
fn167,8.6966,5,1178.7638837269249,-833.1518231815313,-30.45493140494814,-50.14910456772493,1148.3089523219767,-883.3009277492563,52.14129615255948,90.39549620661316,-82.59622755750762,-140.5446007743381,0.04064648525463663
fn226,10.4354,3,-764.2387616667305,-4701.433157908748,-95.33266902856936,-81.67360397997847,-859.5714306952999,-4783.106761888727,151.14704292186784,137.15539898635373,-246.47971195043718,-218.82900296633227,0.026355377031643874
fn226,10.4354,5,679.5817623304927,-473.3217524395191,-44.37463509981362,-41.438035587963235,635.207127230679,-514.7597880274824,73.06770781851085,73.63901633715004,-117.44234291832447,-115.07705192511328,0.07331136310338963
fn282,12.10175,3,-1146.8305170606998,-4188.150910297233,-140.26431845304157,-75.74449467415981,-1287.0948355137414,-4263.895404971393,219.94132207922883,128.55172037471746,-360.2056405322703,-204.29621504887737,0.03671053372090072
fn282,12.10175,5,449.8543378277935,-184.42774464315377,-45.72069732623664,-28.743345733183318,404.13364050155684,-213.17109037633708,76.36423004132371,53.082077258999846,-122.08492736756031,-81.82542299218319,0.11107797034411555
