case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p25_hr0p5,A53,1,0,1,0,1,2.858414699116392,2.858414699116392,0.12862866146023763,0.8575244097349176,3.177339654322794e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p25_hr1p0,A53,1,0,1,0,1,2.8585303595179665,2.8585303595179665,0.1286338661783085,0.85755910785539,3.4035925954399324e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr0p0,A53,1,0,1,0,1,3.1432360629304528,3.1432360629304528,0.14144562283187037,0.9429708188791358,2.986831028308425e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr0p25,A53,1,0,1,0,1,3.143293215181799,3.143293215181799,0.14144819468318096,0.9429879645545397,4.02673946017924e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr0p5,A53,1,0,1,0,1,3.1433478887978423,3.1433478887978423,0.1414506549959029,0.9430043666393527,2.891227133868746e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr1p0,A53,1,0,1,0,1,3.1434498001240208,3.1434498001240208,0.14145524100558093,0.9430349400372062,3.277114105337471e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr1p0,A53,1,0,1,0,1,4.177557363935522,4.177557363935522,0.18799008137709847,1.2532672091806565,4.669815336028138e-16,9.097365139143198e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr0p5,A53,1,0,1,0,1,4.181782857576221,4.181782857576221,0.18818022859092995,1.2545348572728663,5.194355293424857e-16,5.998694220612828e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr1p0,A53,1,0,1,0,1,4.184346614014211,4.184346614014211,0.1882955976306395,1.2553039842042633,4.414708430381385e-16,6.696678842218377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr0p25,A53,1,0,1,0,1,4.184562700527791,4.184562700527791,0.1883053215237506,1.2553688101583373,4.606519114241606e-16,5.12641297775324e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr0p5,A53,1,0,1,0,1,4.185993324342824,4.185993324342824,0.18836969959542707,1.2557979973028472,4.495332223777332e-16,6.372580814609249e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr0p25,A53,1,0,1,0,1,4.186871894342907,4.186871894342907,0.18840923524543082,1.2560615683028722,6.523284529481281e-16,7.117003502434086e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr0p0,A53,1,0,1,0,1,4.187787274233508,4.187787274233508,0.18845042734050785,1.2563361822700523,3.64024609688241e-16,5.673520884093661e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr0p0,A53,1,0,1,0,1,4.187787274233508,4.187787274233508,0.18845042734050785,1.2563361822700523,3.64024609688241e-16,5.673520884093661e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr1p0,A53,1,0,1,0,1,5.108368358164933,5.108368358164933,0.229876576117422,1.53251050744948,8.482097688870755e-16,7.231208913193284e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr0p5,A53,1,0,1,0,1,5.1118483976338345,5.1118483976338345,0.23003317789352254,1.5335545192901503,5.22523374009984e-16,5.393890670803714e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr0p25,A53,1,0,1,0,1,5.113836255703896,5.113836255703896,0.2301226315066753,1.5341508767111687,7.209385281022508e-16,1.0338094820813072e-15,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr0p0,A53,1,0,1,0,1,5.115989339331037,5.115989339331037,0.23021952026989664,1.534796801799311,9.338570331837904e-16,4.802142809993932e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr1p0,A53,1,0,1,0,1,11.51796069246542,11.51796069246542,0.5183082311609439,3.4553882077396265,6.78116521497524e-16,7.045617616359195e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr0p5,A53,1,0,1,0,1,11.52765230403649,11.52765230403649,0.5187443536816421,3.4582956912109473,8.381492023969895e-16,8.602230128475914e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr0p25,A53,1,0,1,0,1,11.533165205953251,11.533165205953251,0.5189924342678963,3.4599495617859755,7.319334384249251e-16,5.772661848404924e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr0p0,A53,1,0,1,0,1,11.539122838624163,11.539122838624163,0.5192605277380873,3.461736851587249,5.105110196688425e-16,7.842718944109791e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr1p0,A53,1,0,1,0,1,13.335655401371556,13.335655401371556,0.60010449306172,4.000696620411467,7.798688659238636e-16,6.147826508732808e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr0p5,A53,1,0,1,0,1,13.342711157934396,13.342711157934396,0.6004220021070478,4.002813347380319,7.214944452968929e-16,6.461562990402423e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr0p25,A53,1,0,1,0,1,13.346486874551438,13.346486874551438,0.6005919093548147,4.003946062365431,5.877749170162762e-16,5.130333427364148e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr0p0,A53,1,0,1,0,1,13.35042781672554,13.35042781672554,0.6007692517526493,4.0051283450176625,7.702628308637609e-16,7.901845846028707e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,25.68941221999665,25.68941221999665,1.1560235498998492,7.7068236659989955,7.21516608246715e-16,1.0025981838967598e-15,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr0p5,A53,1,0,1,0,1,25.710036067428465,25.710036067428465,1.156951623034281,7.71301082022854,6.891977926569558e-16,8.428653349049973e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr0p25,A53,1,0,1,0,1,25.721015087275603,25.721015087275603,1.1574456789274021,7.7163045261826815,7.427303710314661e-16,6.68197467839871e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr0p0,A53,1,0,1,0,1,25.73243883787688,25.73243883787688,1.1579597477044596,7.719731651363064,4.224552625238483e-16,8.063144722444201e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
