iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.3785577109852032,2.5920975535394803,0.011053495738185986,2.037119619863128,2.500731084935596,0.22758185653507054,0.3226224573111889,0.6040289935509621,36508.89417043327,,,0.6453983490679707,0.6483036139282738,,,,,,,,244.0,122.0,412.0,1.5031993448635495e-05,0.003310847685077487
1,0.0012218595264565767,0.3755106517031341,2.594882117204354,0.011125334871590682,2.046677139938037,2.4963258019261683,0.2196969190762273,0.32421840902432786,0.6075512181703604,36731.61557190732,0.0012218595264565767,0.19860703299634413,0.6395587130686045,0.6424066330525338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,122.0,412.0,1.478374326506807e-05,0.0032239871410329273
2,0.002443326425009883,0.3725631230220964,2.5976437847243985,0.011208812573325866,2.055987567760839,2.49213426478385,0.21213489024061338,0.3258104250734324,0.6121807246218302,32732.112359077175,0.0012214668985533067,0.19861700164106666,0.6337895259062766,0.6365930785178215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,122.0,412.0,2.2497763099676664e-05,0.004853640996844118
3,0.0036688438536832927,0.369677237475966,2.6003927122282846,0.011304012536718217,2.0651136393237106,2.4878981619715117,0.20472700126384125,0.3274043825707449,0.6174479706395564,29644.409405695806,0.0012255174286734095,0.1986195192350582,0.6280112455682656,0.6307948676533859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,122.0,412.0,3.0281990772510435e-05,0.006457187174341047
4,0.0048985588867699265,0.36685074793192135,2.6031292273090303,0.01141064259638119,2.074082855311732,2.4836128144897516,0.1974511086330097,0.3290004167276612,0.6233447544676671,27157.334390413373,0.001229715033086634,0.19862179629484275,0.6222230893434759,0.6250111827603999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,122.0,412.0,3.828121660126868e-05,0.008061313214750348
5,0.006132566960953573,0.3640813638466016,2.605853243330387,0.011528414312566888,2.0829191201850192,2.4792708404354915,0.1902866589535486,0.3305985863482688,0.6298556086162231,25732.96064322926,0.0012340080741836458,0.19862387438264806,0.6164240903765751,0.6192407691614952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,122.0,412.0,2.472592153631523e-06,0.0005136061376281357
6,0.0073709664624738765,0.3613666782258152,2.608564639470009,0.011657044280767059,2.091645399569847,2.474865647761498,0.18321473050377526,0.332198945647727,0.6369653162571179,25744.84063118335,0.0012383995015203034,0.1986258525009669,0.6106133165678345,0.6134822761901704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,122.0,412.0,1.0336677540367096e-05,0.0021176009796139363
7,0.008613860011807428,0.3586411570084981,2.611264205576675,0.011796254599607965,2.100283745169782,2.4703915780208434,0.1762180151621098,0.3338015470279183,0.6446589253399201,25757.163792201874,0.0012428935493335501,0.1986278286323291,0.6047900117883633,0.6077344143907648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,122.0,412.0,1.842677480342622e-05,0.0037194800539948505
8,0.00986135428653518,0.35576480392084975,2.6139521374069092,0.011945773435656106,2.108855277034674,2.465843963362542,0.16928078954277076,0.3354064418891254,0.6529217784874063,25769.935723215654,0.0012474942747277527,0.19862988856676017,0.5989533740064937,0.6019957467190339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,122.0,412.0,2.675826295189301e-05,0.005318038415449457
9,0.01111355989608763,0.3529377901206691,2.61662863218241,0.012105335769954855,2.1173801608244367,2.4612192252042457,0.16238891378198692,0.3370136814619036,0.661739552174898,25783.159082801347,0.0012522056095524486,0.1986321134965994,0.593102658916429,0.5962648050789621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,122.0,412.0,3.534524839594814e-05,0.006911940690168606
