stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.0026563306262543857,-3.4172504955155235e-05,3.4172504955155235e-05,46862.19637369563,2.5157891173508147
source,160,0.0017251756324344252,0.0006399789159231664,0.0006399789159231664,47336.50942851866,2.5122627669697932
source,320,0.0014129481042268262,0.0009293021403645162,0.0009293021403645162,110964.20682904526,2.50985889269301
candidate_factor_1,80,0.0026561027464909468,-7.256044547957017e-06,7.256044547957017e-06,47143.965037031245,2.515565481465938
candidate_factor_1,160,0.0017245337879581704,0.0006668503274311468,0.0006668503274311468,47335.54352509505,2.512071203017522
candidate_factor_1,320,0.0014122218538323236,0.0009561515446951568,0.0009561515446951568,110961.82883207753,2.5096676104434907
candidate_factor_0.5,80,0.002656128000911173,-2.0705639599809716e-05,2.0705639599809716e-05,47003.06903726079,2.515661497795167
candidate_factor_0.5,160,0.0017247682549459734,0.0006534532908972293,0.0006534532908972293,47336.02646783424,2.5121670003545478
candidate_factor_0.5,320,0.0014124979036319325,0.0009427656331220118,0.0009427656331220118,110963.01783306607,2.5097632669690864
candidate_factor_0.25,80,0.002656204808397156,-2.743107759677925e-05,2.743107759677925e-05,46932.96928963333,2.515709494547274
candidate_factor_0.25,160,0.0017249506529086792,0.0006467541272220819,0.0006467541272220819,47336.26793816606,2.512214887526923
candidate_factor_0.25,320,0.001412701474227666,0.0009360720296290186,0.0009360720296290186,110963.61233155116,2.5098110836670386
candidate_factor_0.125,80,0.0026562592572235556,-3.079395694115098e-05,3.079395694115098e-05,46898.00598145842,2.5157334900839388
candidate_factor_0.125,160,0.001725058142832768,0.0006434043836185215,0.0006434043836185215,47336.388673255744,2.5122388281973778
candidate_factor_0.125,320,0.0014128196459311621,0.0009327250658320578,0.0009327250658320578,110963.90957988137,2.509834988987727
