iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,-0.7569899719700365,0.00010819444826931751,69.72669248552185
1,0,1,-1.9092019933486624,5.281157573010828e-05,69.72669248552185
1,0,2,0.24443431730051968,1.372081637176715e-05,69.72669248552185
1,0,3,0.6540387977116318,2.1931008893213278e-05,69.72669248552185
1,0,4,0.2837255909872313,3.1876776570287795e-05,69.72669248552185
1,0,5,0.5676338373542046,4.628795172150446e-05,69.72669248552185
1,1,0,0.36943577656162246,0.00010819444826931751,69.72669248552185
1,1,1,0.08132006008798771,5.281157573010828e-05,69.72669248552185
1,1,2,-1.7491957406504748,1.372081637176715e-05,69.72669248552185
1,1,3,-0.012601029509638274,2.1931008893213278e-05,69.72669248552185
1,1,4,-1.2069935087249366,3.1876776570287795e-05,69.72669248552185
1,1,5,-0.3645095893575403,4.628795172150446e-05,69.72669248552185
1,2,0,0.5619694259827934,0.00010819444826931751,69.72669248552185
1,2,1,1.2454723483997092,5.281157573010828e-05,69.72669248552185
1,2,2,-2.936967531169674,1.372081637176715e-05,69.72669248552185
1,2,3,9.52787122976243,2.1931008893213278e-05,69.72669248552185
1,2,4,-4.670813300181758,3.1876776570287795e-05,69.72669248552185
1,2,5,3.0588023666425017,4.628795172150446e-05,69.72669248552185
1,3,0,0.0752156469200576,0.00010819444826931751,69.72669248552185
1,3,1,0.11913319561045478,5.281157573010828e-05,69.72669248552185
1,3,2,-5.266573216953394,1.372081637176715e-05,69.72669248552185
1,3,3,-3.193712194834923,2.1931008893213278e-05,69.72669248552185
1,3,4,11.416468379251423,3.1876776570287795e-05,69.72669248552185
1,3,5,-5.4379597553308,4.628795172150446e-05,69.72669248552185
1,4,0,0.08029696108786806,0.00010819444826931751,69.72669248552185
1,4,1,0.20627394207766975,5.281157573010828e-05,69.72669248552185
1,4,2,2.4850889703544112,1.372081637176715e-05,69.72669248552185
1,4,3,-8.995838001862126,2.1931008893213278e-05,69.72669248552185
1,4,4,-2.1777573060042466,3.1876776570287795e-05,69.72669248552185
1,4,5,11.953603956022386,4.628795172150446e-05,69.72669248552185
1,5,0,0.02378338018220131,0.00010819444826931751,69.72669248552185
1,5,1,0.05914346781591069,5.281157573010828e-05,69.72669248552185
1,5,2,-0.9386309174859009,1.372081637176715e-05,69.72669248552185
1,5,3,3.952451139276019,2.1931008893213278e-05,69.72669248552185
1,5,4,-10.694337912170086,3.1876776570287795e-05,69.72669248552185
1,5,5,-1.8355429983689746,4.628795172150446e-05,69.72669248552185
