x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,220.6186888170246,1.451854524371854,19.037758462928934,0.027118111048216754,0.0,0.0,0.0,0.0,0.0,0.0
0.006865909090909091,219.36457334495125,1.3261946147400643,19.17044061712507,0.02599536358492959,1.510442539762874,-0.7009009690277316,0.009536916419610346,-0.004426868073204381,0.13116701070550357,-0.0608634767561194
0.013731818181818182,218.11045787287784,1.2005347051082618,19.303122771321217,0.024890231678486287,3.0122744367049896,-1.3874949256336502,0.01821106332331693,-0.008393831852953651,0.2632450050197038,-0.12124283904276895
0.020597727272727274,216.85634240080446,1.0748747954764961,19.435804925517346,0.023804997414048804,4.505495690826347,-2.059900109599399,0.02602244071111983,-0.011912738733373052,0.3962339829426008,-0.1811255773986674
0.027463636363636364,215.60222692873091,0.9492148858447329,19.56848707971349,0.022742330443241043,5.990106302126945,-2.718234760706621,0.032971048583019184,-0.014995436108587848,0.5301339444741944,-0.24049918236253343
0.03432954545454545,214.3481114566576,0.8235549762129488,19.701169233909617,0.021705358518428947,7.466106270606783,-3.362617118736959,0.03905688693901493,-0.017653771372723216,0.6649448896144845,-0.29935114447308586
0.04119545454545455,213.0939959845841,0.6978950665811585,19.833851388105764,0.020697748278911157,8.933495596265864,-3.9931654234720577,0.044279955779106976,-0.01989959191990432,0.8006668183634715,-0.35766895426904355
0.04806136363636364,211.8398805125107,0.5722351569493922,19.9665335423019,0.019722717806429133,10.392274279104186,-4.609997914693559,0.04864025510329538,-0.021744745144256387,0.937299730721155,-0.4154401022891251
0.05492727272727273,210.58576504043737,0.4465752473175891,20.09921569649804,0.01878642021079623,11.842442319121748,-5.213232832183106,0.052137784911580096,-0.023201078439904606,1.0748436266875352,-0.47265207907204937
0.06179318181818182,209.33164956836387,0.3209153376858302,20.231897850694185,0.01789315023310097,13.283999716318553,-5.802988415722343,0.05477254520396115,-0.02428043920097419,1.213298506262612,-0.529292375156535
0.0686590909090909,208.0775340962905,0.19525542805402232,20.364580004890303,0.017040425911724867,14.716946470694598,-6.379382905092912,0.05654453598043853,-0.024994674821590335,1.3526643694463856,-0.585348481081301
0.075525,206.82341862421708,0.06959551842225646,20.49726215908645,0.016247890498393522,16.141282582249886,-6.942534540076458,0.05745375724101221,-0.02535563269587824,1.4929412162388558,-0.6408078873850659
0.0823909090909091,205.5693031521436,-0.05606439120951922,20.629944313282593,0.015512997525557942,17.557008050984418,-7.492561560454624,0.057500208985682304,-0.025375160217963152,1.634129046640023,-0.6956580846065487
0.08925681818181819,204.31518768007024,-0.18172430084130325,20.76262646747872,0.014856196671366286,18.964122876898188,-8.029582206009051,0.056683891214448744,-0.02506510478197025,1.7762278606498865,-0.7498865632844678
0.09612272727272728,203.0610722079968,-0.30738421047308656,20.895308621674854,0.014280294978485467,20.362627059991198,-8.553714716521384,0.0550048039273115,-0.024437313782024732,1.9192376582684467,-0.8034808139575421
0.10298863636363637,201.80695673592334,-0.4330441201048621,21.027990775870986,0.013799272208389132,21.752520600263452,-9.065077331773265,0.05246294712427062,-0.023503634612251807,2.0631584394957034,-0.8564283271644905
0.10985454545454545,200.55284126384996,-0.5587040297366587,21.16067293006714,0.013407145061033809,23.133803497714947,-9.56378829154634,0.04905832080532603,-0.022275914666776666,2.207990204331657,-0.9087165934440317
0.11672045454545454,199.30729422421203,-0.6845490591578092,21.295653358601072,0.013180154414427181,24.50650516738476,-10.049976152639685,0.04479028946265536,-0.02076577844199976,2.353740842647642,-0.96033587062477
0.12358636363636363,198.07296850237663,-0.8107277752505194,21.434126900000223,0.012843475765169785,25.870693546585922,-10.523782314724837,0.039657072057260406,-0.018984465243028402,2.500430236012681,-1.0112804318217214
0.13045227272727272,196.85027883576382,-0.9371983267427991,21.576144909222023,0.012634749636526945,27.22644710364106,-10.985350389680143,0.033656521200303796,-0.016943124095824807,2.648082544121386,-1.061545610558914
0.1373181818181818,195.63882827365305,-1.064124110625076,21.721615288571176,0.012315720355295172,28.573844367933727,-11.434822403049113,0.02678607224202158,-0.01465281148884913,2.796721786800401,-1.1111261977597644
0.1441840909090909,194.43894211167927,-1.191465635222421,21.870446793865497,0.012125143936690876,29.91296362285883,-11.872338673969958,0.019042735171333754,-0.012124495376126896,2.946371354472039,-1.1600162839518184
0.15105,193.2502639139284,-1.3194287603699733,22.02256073724838,0.011822612300641409,31.243883044908102,-12.298037882962978,0.010422948842828503,-0.00936902551733523,3.097054054189647,-1.2082092911386502
0.15791590909090908,192.0731156713646,-1.4479674854657967,22.177880783690433,0.011638973237433908,32.56668069232534,-12.712057055286138,0.0009226033216127531,-0.00639715029692299,3.248792160820052,-1.2556980049604758
0.1647818181818182,190.9071997304394,-1.5773494383360027,22.33634860567917,0.011361262101366143,33.88143470690358,-13.114531641252965,-0.009463172163393237,-0.003219473550393897,3.401607486939695,-1.3024746105214227
