residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-4.023733176311329,0.0001475498946445423,441.6520900749331
0,1,-5.588848007937288,0.0001043397772177699,441.6520900749331
0,2,-5.2914756960261675,0.00010435851893264901,441.6520900749331
0,3,-4.822403332594936,0.00010438976599842726,441.6520900749331
0,4,-4.217602800565074,0.00010443353474029068,441.6520900749331
0,5,-3.517612112483375,0.00010448984804096523,441.6520900749331
0,6,-2.7643336109015757,0.00010455873536825056,441.6520900749331
0,7,-1.9985407207142076,0.0001046402328105318,441.6520900749331
0,8,-1.258976593808406,0.00010473438312033475,441.6520900749331
0,9,-0.5803904655709039,0.00010484123576602855,441.6520900749331
0,10,0.006983711711217922,0.00010496084699178983,441.6520900749331
0,11,0.47908126176947946,0.00010509327988595799,441.6520900749331
0,12,0.8178145327892953,0.00010523860445793582,441.6520900749331
0,13,1.012192147890661,0.0001053968977238102,441.6520900749331
0,14,1.0573165146042953,0.00010556824380087761,441.6520900749331
0,15,0.9550137745289089,0.00010575273401129548,441.6520900749331
0,16,0.7121312077715121,0.0001059504669950917,441.6520900749331
0,17,0.3408430607596815,0.0001061615488327866,441.6520900749331
0,18,-0.14353133449476474,0.00010638609317791602,441.6520900749331
0,19,-0.7223045476578775,0.00010662422139975144,441.6520900749331
0,20,-1.3758817598082445,0.00010687606273656078,441.6520900749331
0,21,-2.083339351837502,0.00010714175445975565,441.6520900749331
0,22,-2.824956990372896,0.00010742144204932507,441.6520900749331
0,23,-3.581443285960694,0.00010771527938096057,441.6520900749331
0,24,-4.3363561024487165,0.00010802342892532945,441.6520900749331
0,25,-5.074870902150772,0.00010834606195997676,441.6520900749331
0,26,-5.785999946677491,0.00010868335879436591,441.6520900749331
0,27,-6.460885613764353,0.00010903550900862148,441.6520900749331
0,28,-7.094814269189561,0.00010940271170656267,441.6520900749331
0,29,-7.685061940519161,0.00010978517578365935,441.6520900749331
0,30,-8.232772089513881,0.00011018312021059798,441.6520900749331
0,31,-8.740440515490153,0.00011059677433317889,441.6520900749331
1,0,-1.2896156153895726,0.0001475498946445423,441.6520900749331
1,1,-1.7839094566824383,0.0001043397772177699,441.6520900749331
1,2,-1.666924459412434,0.00010435851893264901,441.6520900749331
1,3,-1.4813187876930174,0.00010438976599842726,441.6520900749331
1,4,-1.2396081694882028,0.00010443353474029068,441.6520900749331
1,5,-0.9559029666718809,0.00010448984804096523,441.6520900749331
1,6,-0.6448349019323888,0.00010455873536825056,441.6520900749331
1,7,-0.3206989656636532,0.0001046402328105318,441.6520900749331
1,8,0.002873854974130471,0.00010473438312033475,441.6520900749331
1,9,0.3136199363942262,0.00010484123576602855,441.6520900749331
1,10,0.6008424320131183,0.00010496084699178983,441.6520900749331
1,11,0.8559979411199228,0.00010509327988595799,441.6520900749331
1,12,1.0726525993107865,0.00010523860445793582,441.6520900749331
1,13,1.246881011895665,0.0001053968977238102,441.6520900749331
1,14,1.3769252474762876,0.00010556824380087761,441.6520900749331
1,15,1.463431723918427,0.00010575273401129548,441.6520900749331
1,16,1.508849018345715,0.0001059504669950917,441.6520900749331
1,17,1.5175414371197213,0.0001061615488327866,441.6520900749331
1,18,1.4950172096250074,0.00010638609317791602,441.6520900749331
