iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.008494709630862967,7.648212050408007,0.06415609068828107,4.0047839088329935,4.00349220214614,0.0003225409201241014,0.12543661656176397,15.580416029555192,191805.20982522762,,,0.000660773232763401,0.0015710237266820279,,,,,,,,2011.0,256.0,920.0,2.8909962756982136e-05,0.001928681973205979
