panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
640,0,0.2768044394563054,-0.0002447708599982371,0.0001475498946445423
640,1,0.3813762447842544,-0.0002447708599982371,0.0001043397772177699
640,2,0.3518004228074802,-0.0002447708599982371,0.00010435851893264901
640,3,0.30489748532523453,-0.0002447708599982371,0.00010438976599842726
640,4,0.24389464955448145,-0.0002447708599982371,0.00010443353474029068
640,5,0.17247002486166532,-0.0002447708599982371,0.00010448984804096523
640,6,0.09446994264555073,-0.0002447708599982371,0.00010455873536825056
640,7,0.013677373890159253,-0.0002447708599982371,0.0001046402328105318
640,8,-0.06628683804863804,-0.0002447708599982371,0.00010473438312033475
640,9,-0.1421525329891627,-0.0002447708599982371,0.00010484123576602855
640,10,-0.2110607311482624,-0.0002447708599982371,0.00010496084699178983
640,11,-0.2707232019667558,-0.0002447708599982371,0.00010509327988595799
640,12,-0.31941497564965793,-0.0002447708599982371,0.00010523860445793582
640,13,-0.3560839946702247,-0.0002447708599982371,0.0001053968977238102
640,14,-0.38026641745651873,-0.0002447708599982371,0.00010556824380087761
640,15,-0.3921484917353787,-0.0002447708599982371,0.00010575273401129548
640,16,-0.3924131658686263,-0.0002447708599982371,0.0001059504669950917
640,17,-0.3822681894317995,-0.0002447708599982371,0.0001061615488327866
640,18,-0.36324242183303546,-0.0002447708599982371,0.00010638609317791602
640,19,-0.3372021980362083,-0.0002447708599982371,0.00010662422139975144
640,20,-0.3061187105108868,-0.0002447708599982371,0.00010687606273656078
640,21,-0.27209724144068265,-0.0002447708599982371,0.00010714175445975565
640,22,-0.23713715258377915,-0.0002447708599982371,0.00010742144204932507
640,23,-0.2031922007849863,-0.0002447708599982371,0.00010771527938096057
640,24,-0.1719408732008992,-0.0002447708599982371,0.00010802342892532945
640,25,-0.1448900136883764,-0.0002447708599982371,0.00010834606195997676
640,26,-0.12316536381425298,-0.0002447708599982371,0.00010868335879436591
640,27,-0.10766224598689626,-0.0002447708599982371,0.00010903550900862148
640,28,-0.09885861298373162,-0.0002447708599982371,0.00010940271170656267
640,29,-0.09700942120260338,-0.0002447708599982371,0.00010978517578365935
640,30,-0.10197776479096717,-0.0002447708599982371,0.00011018312021059798
640,31,-0.11346399513097051,-0.0002447708599982371,0.00011059677433317889
