step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1.0,0.9992683518340966,0.0007316481659032094,0.9992677053653521,0.9991172013096392,0.9992683518340967,0.00024448903646839837,429258.4442528937,0.9999945764616579,0.007792933482846902,20.923819484419518,0.9991223210630255,7.902429460758613,7.648212050408007,True,
0.5,0.9994530809593268,0.0005469190406729442,0.9994525326403487,0.9989984444397556,0.9994530809593271,0.000244553883041966,429259.6080489154,0.9999972876248869,0.003901094443360238,20.93300108221823,0.9995607467199924,7.904531080061159,7.64833681361404,True,
0.25,0.9996814221892133,0.0003185778107864801,0.9996809363095924,0.998477170434999,0.9996814221892132,0.0002445975720623419,429260.1898628275,0.999998643010586,0.0019553849612534676,20.93759837773985,0.9997802697652756,7.905582861588781,7.6483991825838835,True,
