outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,0.75,0.0010331713292300062,0.0009530115440874885,0.07758614943589122,0.0010331713292300072,0.00029036307857786093,source_aligned_exact,,,0.0004652683532768728,0.0005679029759531333,0.0009494840981665258,0.0003904987368140338,0.0005625128072734548,0.00018610644208299723,0,0,65,exact_coordinate_subspace,64,590.9483006744131,0.386707652303771,geometric_midpoint,0.9871787211390016,1.000000487086212,5.902115647596828,83.58729024220884,493.3418536787584,499.74927853949606,21.162523600563603,5.7880083363267385,21.073982449047534,5.864623265062605e-07
