reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.5,0.0545545203698558,21.601271826010358,15.954340401193646,0.05045730604809438,0.0751031132522859,0.12508782355828135,96227.96585722083,0.0018051239911149443,21.592712877152355,0.9996037756977023,15.95277840362038,True,,7.9107680814354975
2,0.5,0.05045730604809438,21.592712877152355,15.95277840362038,0.0465417607781834,0.07760115584012357,0.12508737078169116,96208.02482506477,0.0017225160444847899,21.584160154470975,0.9996039069879714,15.951029246717427,True,,7.908748176296623
3,0.5,0.0465417607781834,21.584160154470975,15.951029246717427,0.04280790716972637,0.08022587770695787,0.12508689689246077,96188.08235575279,0.0016398892526512366,21.575613753038596,0.9996040429013121,15.949277333422932,True,,7.906694981873043
4,0.5,0.04280790716972637,21.575613753038596,15.949277333422932,0.039255711345359504,0.08297989925746639,0.12508641626722933,96168.1384845414,0.0015572433576828031,21.567073687530982,0.9996041797185764,15.947523383064043,True,,7.904598093326555
5,0.5,0.039255711345359504,21.567073687530982,15.947523383064043,0.03588513767379021,0.08586199449848302,0.1250859289461464,96148.19321453082,0.0014745783033550384,21.558539962788107,0.999604316984932,15.945767395858908,True,,7.9024569604484185
6,0.5,0.03588513767379021,21.558539962788107,15.945767395858908,0.03269615052152737,0.08886651574955531,0.1250854349244481,96128.24654830155,0.001391894049606815,21.55001258367588,0.9996044547020835,15.944009369486583,True,,7.9002715683681695
7,0.5,0.03269615052152737,21.55001258367588,15.944009369486583,0.02968871433815516,0.09198135362730521,0.12508493419701483,96108.29848864613,0.0013091905607876381,21.54149155519162,0.9996045928766317,15.942249301616899,True,,7.8980419305462375
8,0.5,0.02968871433815516,21.54149155519162,15.942249301616899,0.02686279366359868,0.0951850134825368,0.125084426758436,96088.34903921952,0.0012264677981390297,21.532976882464496,0.9996047315152107,15.940487189910687,True,,7.895768062470173
9,0.5,0.02686279366359868,21.532976882464496,15.940487189910687,0.02421835313107338,0.09844249878257214,0.1250839126030721,96068.39820201782,0.0011437257243727315,21.524468570758863,0.9996048706246203,15.93872303204716,True,,7.893449979041058
10,0.5,0.02421835313107338,21.524468570758863,15.93872303204716,0.02175535746535557,0.10169955208711781,0.12508339172499106,96048.4459803982,0.001060964301197235,21.515966625474714,0.9996050102116947,15.93695682569808,True,,7.891087694949108
11,0.5,0.02175535746535557,21.515966625474714,15.93695682569808,0.019473771487003036,0.10487467199681076,0.12508286411802022,96028.49237702617,0.0009781834897564549,21.507471052148357,0.9996051502833111,15.935188568535988,True,,7.888681225177906
12,0.5,0.019473771487003036,21.507471052148357,15.935188568535988,0.0173735601139621,0.1078482087787995,0.1250823297757269,96008.53739457316,0.0008953832489211397,21.498981856455032,0.9996052908464811,15.933418258236303,True,,7.886230583802813
13,0.5,0.0173735601139621,21.498981856455032,15.933418258236303,0.015454688360550306,0.11044781500308105,0.1250817886914355,95988.58103594437,0.0008125635438630484,21.490499044208953,0.9996054319082309,15.931645892461225,True,,7.883735784974877
14,0.5,0.015454688360550306,21.490499044208953,15.931645892461225,0.013717121341612199,0.11242976748553707,0.12508124085815606,95968.62330421289,0.0007297243318408479,21.482022621365985,0.9996055734757239,15.929871468904807,True,,7.881196842412133
15,0.5,0.013717121341612199,21.482022621365985,15.929871468904807,0.012160824274122491,0.11345653572142227,0.12508068626867225,95948.664202368,0.000646865576662695,21.473552594024973,0.9996057155561978,15.928094985238188,True,,7.8786137699864796
16,0.5,0.012160824274122491,21.473552594024973,15.928094985238188,0.010785762477653636,0.11307307510354411,0.12508012491548443,95928.70373246234,0.0005639872367819844,21.46508896842926,0.9996058581569746,15.926316439143216,True,,7.875986580882411
17,0.5,0.010785762477653636,21.46508896842926,15.926316439143216,0.009591901380080207,0.11068861381352663,0.1250795567908231,95908.74189815402,0.0004810892729602104,21.456631750967908,0.9996060012854459,15.924535828291212,True,,7.87331528828576
18,0.5,0.009591901380080207,21.456631750967908,15.924535828291212,0.00857920651270411,0.10557811504184043,0.12507898188663263,95888.7787015784,0.00039817164524342597,21.448180948178038,0.9996061449491256,15.922753150380329,True,,7.870599905094972
19,0.5,0.00857920651270411,21.448180948178038,15.922753150380329,0.0077476435175896224,0.09692772797613715,0.12507840019464633,95868.81414633468,0.0003152343108398652,21.439736566746145,0.9996062891556027,15.92096840308017,True,,7.867840443906003
20,0.5,0.0077476435175896224,21.439736566746145,15.92096840308017,0.007097178149390459,0.083956543266659,0.12507781170620758,95848.84823422543,0.00023227723076607625,21.431298613511014,0.9996064339126154,15.91918158408387,True,,7.865036916958581
21,0.5,0.007097178149390459,21.431298613511014,15.91918158408387,0.006627776277060538,0.06613922638679091,0.12507721641249372,95828.88096925544,0.000149300365363762,21.42286709546389,0.9996065792279237,15.91739269107256,True,,7.8621893366400135
22,0.5,0.006627776277060538,21.42286709546389,15.91739269107256,0.006339403884908482,0.04350967505498706,0.12507661430434247,95808.91235288976,6.630367069521019e-05,21.414442019751952,0.9996067251094639,15.915601721724261,True,,7.859297714411611
23,0.5,0.006339403884908482,21.414442019751952,15.915601721724261,0.00623202707049343,0.016937998645372977,0.12507600537230043,95788.94238960992,1.6712891745608578e-05,21.406023393680112,0.9996068715652701,15.913808673738409,True,,7.856362062043768
