benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,row_block_index,row_block_name,free_surface_panel_index,free_surface_panel_y_m,free_surface_panel_length_m,free_surface_potential_abs,free_surface_potential_phase_deg,matrix_column_norm,row_block_contribution_norm,row_block_free_rhs_norm,total_free_rhs_norm,row_block_to_total_free_rhs_norm_ratio,panel_to_row_block_free_rhs_norm_ratio,panel_to_total_free_rhs_norm_ratio,panel_to_row_block_real_alignment,panel_to_row_block_phase_deg,row_block_to_total_real_alignment,row_block_to_total_phase_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,0,eq23_body,0,-0.15000000000000002,0.1,0.05688264074510995,90.0,0.4575895962441182,0.02602890461185409,8.029467857559835,9.498522101870426,0.8453386507337485,0.0032416724337899407,0.002740311001300775,-0.7954868913279635,180.0,0.8453386507337486,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,0,eq23_body,1,-0.05,0.1,1.092393811489044,-90.0,4.556230898706949,4.9771984374626355,8.029467857559835,9.498522101870426,0.8453386507337485,0.6198665373293134,0.5239971423009625,0.8107853508150547,0.0,0.8453386507337486,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,0,eq23_body,2,0.05000000000000002,0.10000000000000003,1.0923938114890404,-90.0,4.556230898706946,4.977198437462617,8.029467857559835,9.498522101870426,0.8453386507337485,0.6198665373293111,0.5239971423009606,0.8107853508150531,0.0,0.8453386507337486,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,0,eq23_body,3,0.15000000000000002,0.09999999999999998,0.05688264074510963,90.0,0.4575895962441181,0.026028904611853934,8.029467857559835,9.498522101870426,0.8453386507337485,0.003241672433789921,0.0027403110013007586,-0.7954868913279631,180.0,0.8453386507337486,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,1,eq23_free_surface,0,-0.15000000000000002,0.1,0.05688264074510995,90.0,3.141592653589793,0.17870208628162484,4.859953209764162,9.498522101870426,0.5116536191253533,0.036770330611947746,0.01881367273403883,0.03677033061194774,0.0,0.5116536191253533,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,1,eq23_free_surface,1,-0.05,0.1,1.092393811489044,-90.0,3.141592653589793,3.4318563730009335,4.859953209764162,9.498522101870426,0.5116536191253533,0.7061500851707728,0.3613042467233024,0.7061500851707728,0.0,0.5116536191253533,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,1,eq23_free_surface,2,0.05000000000000002,0.10000000000000003,1.0923938114890404,-90.0,3.141592653589793,3.4318563730009224,4.859953209764162,9.498522101870426,0.5116536191253533,0.7061500851707706,0.36130424672330125,0.7061500851707706,0.0,0.5116536191253533,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,1,eq23_free_surface,3,0.15000000000000002,0.09999999999999998,0.05688264074510963,90.0,3.141592653589793,0.17870208628162385,4.859953209764162,9.498522101870426,0.5116536191253533,0.03677033061194754,0.018813672734038726,0.03677033061194754,0.0,0.5116536191253533,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,2,eq23_inner_control,0,-0.15000000000000002,0.1,0.05688264074510995,90.0,1.2009157315194663,0.06831125812117272,1.4595968083815043,9.498522101870426,0.15366567479946,0.0468014575867158,0.007191777561660991,-0.6426143625568373,180.0,0.15366567479946,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,2,eq23_inner_control,1,-0.05,0.1,1.092393811489044,-90.0,0.7308703864492611,0.7983982871577787,1.4595968083815043,9.498522101870426,0.15366567479946,0.5469992004457002,0.0840550012512536,0.9690604454301003,0.0,0.15366567479946,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,2,eq23_inner_control,2,0.05000000000000002,0.10000000000000003,1.0923938114890404,-90.0,0.7308703864492612,0.7983982871577763,1.4595968083815043,9.498522101870426,0.15366567479946,0.5469992004456985,0.08405500125125336,0.9690604454301003,0.0,0.15366567479946,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,0,0.25,0.25,2,eq23_inner_control,3,0.15000000000000002,0.09999999999999998,0.05688264074510963,90.0,1.200915731519466,0.06831125812117232,1.4595968083815043,9.498522101870426,0.15366567479946,0.04680145758671553,0.0071917775616609485,-0.642614362556837,180.0,0.15366567479946,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,0,eq23_body,0,-0.15000000000000002,0.1,0.0035429864447368725,90.0,0.48790778400137685,0.0017286506649984842,3.3845067812127696,3.5475067307002592,0.9540522508169239,0.0005107540852316027,0.0004872860846291496,-0.5316172078277831,180.0,0.954052250816924,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,0,eq23_body,1,-0.05,0.1,0.22826851505474524,-90.0,10.106844654144917,2.3070744210906504,3.3845067812127696,3.5475067307002592,0.9540522508169239,0.6816574970087538,0.6503368693074322,0.7339045310232285,0.0,0.954052250816924,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,0,eq23_body,2,0.05000000000000002,0.10000000000000003,0.22826851505474494,-90.0,10.106844654144936,2.3070744210906518,3.3845067812127696,3.5475067307002592,0.9540522508169239,0.6816574970087542,0.6503368693074325,0.7339045310232288,0.0,0.954052250816924,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,0,eq23_body,3,0.15000000000000002,0.09999999999999998,0.0035429864447369427,90.0,0.4879077840013767,0.0017286506649985178,3.3845067812127696,3.5475067307002592,0.9540522508169239,0.0005107540852316127,0.000487286084629159,-0.5316172078277829,180.0,0.954052250816924,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,1,eq23_free_surface,0,-0.15000000000000002,0.1,0.0035429864447368725,90.0,3.141592653589793,0.011130620186553579,1.014292443166836,3.5475067307002592,0.2859169890754852,0.010973778086920792,0.0031375895893949305,0.010973778086920792,0.0,0.28591698907548524,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,1,eq23_free_surface,1,-0.05,0.1,0.22826851505474524,-90.0,3.141592653589793,0.7171266899418387,1.014292443166836,3.5475067307002592,0.2859169890754852,0.707021623569251,0.2021494938221813,0.7070216235692511,0.0,0.28591698907548524,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,6.556558905068958,heave,heave_force,1,0.5,0.5,1,eq23_free_surface,2,0.05000000000000002,0.10000000000000003,0.22826851505474494,-90.0,3.141592653589793,0.7171266899418378,1.014292443166836,3.5475067307002592,0.2859169890754852,0.7070216235692501,0.20214949382218106,0.7070216235692501,0.0,0.28591698907548524,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
