benchmark,coefficient,station_count,reference_value,computed_value,gate_error_ratio,coefficient_status,time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,max_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,median_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,max_free_normal_ratio_station_index,max_free_normal_ratio_x_over_l,max_body_potential_to_inner_free_surface_normal_derivative_gain,median_body_potential_to_inner_free_surface_normal_derivative_gain,max_body_potential_to_inner_free_surface_normal_derivative_gain_x_over_l,max_body_potential_to_body_normal_velocity_gain,median_body_potential_to_body_normal_velocity_gain,max_free_surface_potential_to_body_potential_ratio,max_control_potential_to_body_potential_ratio,peak_abs_time_contribution_station_index,peak_abs_time_contribution_x_over_l,peak_abs_time_contribution_share,free_normal_peak_matches_time_peak,free_normal_ratio_to_abs_contribution_share_pearson,failure_source,diagnostic_conclusion,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,A33,3,6.556558905068958,6.556558905068958,0.0,PASS,6.556558905068958,6.556558905068958,1.0,3.633215041490013,0.4083905135397737,0,0.25,0.8364934900177521,0.641965247809915,0.5,2.3323977944568473,0.3416160059610273,0.16715091450688863,0.014754090758902338,0,0.25,0.681570768069946,true,0.9232041242254799,free_normal_to_body_potential_scale_suspect,free_normal_gain_not_primary_scale_explanation,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
