benchmark,candidate_name,candidate_order,use_free_surface_marching,time_step_scale,free_surface_velocity_scale,history_rhs_scale,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_selected_body_pressure_to_body_potential_gain_max,median_selected_forward_to_time_norm_ratio_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_marching,0,True,1.0,1.0,1.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1.5469711530585786,31328.24346385698,9.708681066177732,0.0,PASS,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,outer_history_rhs_disabled,5,True,1.0,1.0,0.0,1,1,0,1.0,0.0011267980287135429,0.0011267980287135429,0.0011267980287135429,0.0011267980287135429,0,1,1.5472674985106982,31340.401946523703,9.71248896929691,0.0,PASS,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_half,3,True,1.0,0.5,1.0,1,0,1,0.0,2.9482378502115525,2.9482378502115525,2.9482378502115525,2.9482378502115525,0,1,0.7788968520995633,17385.94670736114,5.323330711574025,0.0,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_marching_disabled,1,False,1.0,1.0,1.0,1,0,1,0.0,5.930409694434701,5.930409694434701,5.930409694434701,5.930409694434701,0,1,0.0,4529.42512029005,0.9955969058625082,0.0,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_zero,2,True,1.0,0.0,1.0,1,0,1,0.0,5.930409694434701,5.930409694434701,5.930409694434701,5.930409694434701,0,1,0.0,4529.42512029005,0.9955969058625082,0.0,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_flipped,4,True,1.0,-1.0,1.0,1,0,1,0.0,11.99655536491579,11.99655536491579,11.99655536491579,11.99655536491579,0,1,1.5905698170892058,28546.48844902198,8.837013361994087,0.0,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
