benchmark,candidate_name,candidate_order,known_potential_rhs_scale,unknown_normal_column_scale,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_heave_inner_free_surface_normal_derivative_norm_max,median_selected_body_pressure_to_body_potential_gain_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default,0,1.0,1.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1.5469711530585786,17.365767367442935,31328.24346385698,0.0,PASS,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,both_free_blocks_one_over_2pi,8,0.15915494309189535,0.15915494309189535,1,1,0,1.0,9.030940696787998e-16,9.030940696787998e-16,9.030940696787998e-16,9.030940696787998e-16,0,1,9.71990641952832,109.11233437101606,31328.243463856932,0.0,PASS,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,both_free_blocks_2pi,11,6.283185307179586,6.283185307179586,1,1,0,1.0,9.030940696787998e-16,9.030940696787998e-16,9.030940696787998e-16,9.030940696787998e-16,0,1,0.24620810582984173,2.7638477171124722,31328.243463856965,0.0,PASS,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,known_phi_free_rhs_one_over_2pi,6,0.15915494309189535,1.0,1,0,1,0.0,4.977473267453212,4.977473267453212,4.977473267453212,4.977473267453212,0,1,1.5652012732559542,2.3548824742828613,8923.832540892581,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unknown_phi_n_free_column_2pi,10,1.0,6.283185307179586,1,0,1,0.0,4.977473267453212,4.977473267453212,4.977473267453212,4.977473267453212,0,1,0.24910951957241345,0.37479118618259044,8923.83254089258,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,known_phi_free_rhs_removed,1,0.0,1.0,1,0,1,0.0,5.930409694434701,5.930409694434701,5.930409694434701,5.930409694434701,0,1,1.5686683788375266,2.3636246298740935,4529.42512029005,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,known_phi_free_rhs_flipped,2,-1.0,1.0,1,0,1,0.0,11.99655536491579,11.99655536491579,11.99655536491579,11.99655536491579,0,1,1.5905698170892058,20.0802260268558,28546.48844902198,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unknown_phi_n_free_column_flipped,4,1.0,-1.0,1,0,1,0.0,11.99655536491579,11.99655536491579,11.99655536491579,11.99655536491579,0,1,1.5905698170892058,20.0802260268558,28546.48844902198,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,known_phi_free_rhs_2pi,9,6.283185307179586,1.0,1,0,1,0.0,29.078559735220768,29.078559735220768,29.078559735220768,29.078559735220768,0,1,1.4360993833194948,115.62013350078026,152658.17642269022,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unknown_phi_n_free_column_one_over_2pi,7,1.0,0.15915494309189535,1,0,1,0.0,29.07855973522079,29.07855973522079,29.07855973522079,29.07855973522079,0,1,9.023278544922725,726.4627240262465,152658.1764226904,0.0,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unknown_phi_n_free_column_removed,3,1.0,0.0,1,0,1,0.0,,,,,0,0,,,,,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,both_free_blocks_removed,5,0.0,0.0,1,0,1,0.0,,,,,0,0,,,,,FAIL,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,INFO
