benchmark,coefficient,pair_count,peak_pressure_gradient_pair_index,peak_pressure_gradient_x_mid_over_l,peak_pressure_gradient_density_abs_pair_max,max_body_potential_adjacent_relative_jump,max_body_potential_adjacent_phase_deg_abs,min_body_potential_adjacent_real_alignment,max_body_potential_x_gradient_gain_times_l_pair,max_phase_aligned_gradient_gain_to_raw_gain_ratio_pair,max_body_pressure_forward_to_time_norm_ratio_pair,max_body_to_free_surface_potential_gain_pair,pressure_gradient_density_sign_change_pairs,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,2,0,0.375,0.0,0.8302010289726603,0.0,0.8483086262134245,24.27170266544433,1.0,9.708681066177732,7.206481600777267,0,diagnostic_station_transfer_path_not_hard_gate,INFO
