benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,max_abs_error,median_rel_error,max_rel_error,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_removed,1,1,0,1,0.0,2.0241773266067984,2.0241773266067984,1.9907456814303721,1.9907456814303721,0.30362659899101974,0.30362659899101974,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_a_normalized_by_2pi,3,1,0,1,0.0,3.870260711444227,3.870260711444227,3.8063388498837254,3.8063388498837254,0.5805391067166341,0.5805391067166341,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_opposite_sign,2,1,0,1,0.0,6.07505430569131,6.07505430569131,5.974717711013682,5.974717711013682,0.9112581458536966,0.9112581458536966,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
