benchmark,candidate_name,candidate_order,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_heave_free_surface_increment_gain_max,median_heave_free_surface_increment_phase_deg,median_selected_body_pressure_to_body_potential_gain_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_eq19_22,0,1.0,-1.0,updated,1,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1.5469711530585786,0.5302437065989295,180.0,31328.24346385698,0.0,PASS,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_local_time,1,-1.0,-1.0,updated,1,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1.5469711530585786,0.5302437065989295,180.0,31328.24346385698,0.0,PASS,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_average_elevation,4,1.0,-1.0,average,1,0,1,0.0,2.491409316309325,2.491409316309325,2.491409316309325,2.491409316309325,0,1,0.9402635805354588,0.33339755287430173,180.0,24032.259994562104,0.0,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_previous_elevation,3,1.0,-1.0,previous,1,0,1,0.0,5.016752626630246,5.016752626630246,5.016752626630246,5.016752626630246,0,1,0.3228593121415146,0.4869450585677017,90.0,17949.730120739576,0.0,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,dynamic_gravity_sign_flipped,2,1.0,1.0,updated,1,0,1,0.0,11.99655536491579,11.99655536491579,11.99655536491579,11.99655536491579,0,1,1.5905698170892058,0.5240623129211458,0.0,28546.48844902198,0.0,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_time_and_dynamic_sign,5,-1.0,1.0,updated,1,0,1,0.0,11.99655536491579,11.99655536491579,11.99655536491579,11.99655536491579,0,1,1.5905698170892058,0.5240623129211458,0.0,28546.48844902198,0.0,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
