benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,omega_rad_s,coefficient,prefix,reference_value,normalization_scale,mode_column,generalized_row,station_index,x_m,x_over_l,station_integration_weight_m,body_potential_constant_real,body_potential_constant_imag,body_potential_constant_abs,body_potential_constant_phase_deg,body_potential_rms,body_potential_centered_rms,body_constant_abs_to_rms_ratio,body_centered_rms_to_rms_ratio,raw_body_potential_constant_abs,free_surface_potential_constant_abs,control_potential_constant_abs,body_to_free_constant_difference_abs,body_to_free_constant_difference_to_body_abs_ratio,body_to_control_constant_difference_abs,body_to_control_constant_difference_to_body_abs_ratio,generalized_row_measure_sum,time_force_density_full_real,time_force_density_full_imag,time_force_density_constant_real,time_force_density_constant_imag,time_force_density_centered_real,time_force_density_centered_imag,time_force_density_stored_real,time_force_density_stored_imag,constant_mode_density_abs_to_full_abs_ratio,centered_mode_density_abs_to_full_abs_ratio,density_decomposition_relative_residual,stored_time_density_relative_residual,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,0,0.075,0.024999999999999998,0.0375,-0.48489898604232534,0.05501779209604755,0.48801022951573375,173.52676804973171,0.4932926111914088,0.07199580988260046,0.9892915856515325,0.14594949984901442,0.48801022951573375,0.7583739864994856,0.49986692263335736,0.3041373800305092,0.623219272129425,0.26881500324706714,0.5508388697380787,-0.03452962500000001,-7.298992871628046,-60.11776101547927,-7.0412309808620055,-62.05784770768865,-0.2577618907660397,1.9400866922093751,-7.298992871628046,-60.11776101547927,1.0313213433483583,0.032317699558765345,1.47804125014406e-16,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,1,0.15,0.049999999999999996,0.07499999999999998,-0.557379734106887,0.00664985931467171,0.5574194010096608,179.3164609800129,0.5594541325315885,0.047659250588195326,0.9963630056449484,0.08518884358317674,0.5574194010096608,0.7655613947801212,0.4975965258515948,0.28402891306225725,0.5095425680336783,0.316196427519564,0.567250488495437,-0.06623399999999997,-2.066160820697264,-138.6171325626264,-1.6324767797712534,-136.83138700949928,-0.43368404092601076,-1.7857455531271413,-2.066160820697264,-138.6171325626264,0.9870780295743854,0.013255569427549931,9.291110168843178e-17,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,2,0.22499999999999998,0.075,0.075,-0.5911467592963028,-0.04689839644715924,0.5930041741976492,-175.46396244604244,0.5947271490094017,0.04523698682943073,0.997102915488855,0.07606342993552427,0.5930041741976492,0.7704763838499945,0.494393389718018,0.29824078324426473,0.5029320133332833,0.352625964384808,0.5946433089816282,-0.09527962500000002,17.45537493687778,-214.73010074568396,16.56195514948637,-208.76078620855742,0.8934197873914116,-5.969314537126518,17.45537493687778,-214.73010074568396,0.9720491756222315,0.028016373239592152,8.251107330753757e-17,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,3,0.3,0.09999999999999999,0.07500000000000001,-0.6132922169729313,-0.09948733625695012,0.6213091609457216,-170.78582893435907,0.6234095786407517,0.05119575093259971,0.9966307580650112,0.08212217567176965,0.6213091609457215,0.7730751396159731,0.49019085632991727,0.3192081977567655,0.5137670870181359,0.3826581663599989,0.6158901081991747,-0.12182399999999996,48.33622998542744,-286.4744353492645,44.92149792364828,-276.91971750238275,3.4147320617791586,-9.554717846881795,48.33622998542744,-286.4744353492645,0.9656343065729227,0.034925132753051896,8.042142552792979e-17,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,4,0.375,0.125,0.07499999999999998,-0.629045154121627,-0.1501114062766242,0.6467080022840658,-166.5783064220162,0.64933116633473,0.0584887031481336,0.9959602061526307,0.09007530545358529,0.6467080022840659,0.773310984567052,0.48494636570971283,0.3414170612523345,0.5279307818157589,0.40811636195124334,0.6310674377150797,-0.146015625,87.93299129124455,-352.8125562067213,81.23937933505397,-340.4354083552563,6.693611956190582,-12.377147851464962,87.93299129124455,-352.8125562067213,0.9625665699029098,0.03869904878634798,9.782999586227074e-17,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,5,0.44999999999999996,0.15,0.07500000000000001,-0.639967429266546,-0.19851273222479296,0.6700489649103146,-162.76653169485442,0.673213542486224,0.06554369988856217,0.9952992960239296,0.09735944949429384,0.6700489649103144,0.7711246639832954,0.4786077377273939,0.36294702990510563,0.5416723984547694,0.4297324621730981,0.6413448638497896,-0.167994,133.9777541843875,-412.93207908822984,123.6049061572033,-398.478793534426,10.372848027184187,-14.453285553803871,133.9777541843875,-412.93207908822984,0.9610387551499858,0.04097975659384618,1.107820042980204e-16,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,6,0.525,0.17500000000000002,0.07500000000000001,-0.6466468801271752,-0.24459204734598447,0.6913591376434607,-159.2810412400605,0.6950568283886069,0.07214577805703778,0.9946800166632147,0.10379838757112535,0.6913591376434606,0.7664386150553835,0.4711180099065296,0.38285234578415855,0.5537676801222791,0.44791177373181673,0.6478713440579539,-0.18788962500000003,184.52945532518694,-466.1909681558759,170.33296387614664,-450.3224077335617,14.196491449040302,-15.868560422314122,184.52945532518694,-466.1909681558759,0.9602631840572505,0.04246662691145647,1.6358896806631356e-16,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,7,0.6,0.19999999999999998,0.07499999999999996,-0.6493463570901034,-0.28829138875839777,0.7104664779554583,-156.06013469212795,0.7146849091977717,0.07830955164037358,0.9940974950107053,0.10957213540198497,0.7104664779554585,0.7591559577330007,0.4624219173382942,0.400569427854137,0.5638118620415051,0.46296605448919076,0.6516367328427501,-0.20582399999999998,237.9230441576098,-512.0941184215044,219.92837016289343,-495.365770726229,17.994673994716372,-16.728347695275346,237.9230441576098,-512.0941184215044,0.9598458489732535,0.043511038095608225,5.1882748947712797e-17,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-0.6482005080618158,-0.3295621606255674,0.7271692487776065,-153.05002068656879,0.7318966593801232,0.08406681694565891,0.9935408769230883,0.11486159400817454,0.7271692487776065,0.7491644548999815,0.45247201800755815,0.415747418373386,0.5717340482594252,0.47518755359322035,0.6534758646519019,-0.22190962499999997,292.721013634158,-550.2709639041364,271.0610101464927,-533.137312121004,21.660003487665293,-17.133651783132336,292.721013634158,-550.2709639041364,0.9595747262329598,0.04430936423923116,2.2799944219206953e-17,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,3.616010693199528,A33,A,1.07,79.95,heave,heave_force,9,0.75,0.25,0.07500000000000001,-0.643286268826752,-0.3683512917315775,0.7412826031827308,-150.20417376468467,0.7465081571976317,0.08943411342282635,0.99300000413322,0.11980326344799662,0.7412826031827308,0.7363451527088727,0.44123436138270444,0.4281914904267,0.5776359631107493,0.48486905579476375,0.6540947456650895,-0.23625000000000002,347.669471125287,-580.4586046754133,322.5429738560431,-563.2869243182604,25.126497269243853,-17.17168035715286,347.669471125287,-580.4586046754133,0.9593306863572668,0.0449793608514099,1.0566882047853433e-16,0.0,False,mode decomposition is diagnostic; no A1 Eq.23/Eq.24 gauge condition currently authorizes subtracting the open-body constant potential,diagnostic_body_potential_constant_mode_not_hard_gate
