benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,x_m,x_over_l,row_measure_norm,row_measure_x_gradient_norm,stokes_m_measure_norm,row_measure_gradient_to_stokes_m_norm_ratio,row_measure_gradient_stokes_m_alignment,row_measure_transport_density_value_per_m,stokes_body_forward_density_value_per_m,transport_minus_stokes_density_value_per_m,transport_plus_stokes_density_value_per_m,transport_to_stokes_density_ratio,transport_to_negative_stokes_density_ratio,diagnostic_flags,candidate_policy,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,10,0.825,0.27499999999999997,0.09433598485719469,0.05741722696165072,0.0,,,0.21777625287600919,0.0,0.21777625287600919,0.21777625287600919,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,11,0.8999999999999999,0.3,0.09825938791676507,0.04993745631248525,0.0,,,0.18590242577739086,0.0,0.18590242577739086,0.18590242577739086,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,12,0.975,0.325,0.10164791147864172,0.042859133472222095,0.0,,,0.15556143090129246,0.0,0.15556143090129246,0.15556143090129246,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,13,1.05,0.35000000000000003,0.104530132703492,0.03612276096707182,0.0,,,0.12694219055371525,0.0,0.12694219055371525,0.12694219055371525,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,14,1.125,0.375,0.10693001618453538,0.02967364454861671,0.0,,,0.10021355596653583,0.0,0.10021355596653583,0.10021355596653583,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,15,1.2,0.39999999999999997,0.10886733791828926,0.023460341489957015,0.0,,,0.07553102486659982,0.0,0.07553102486659982,0.07553102486659982,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,16,1.275,0.425,0.11035797729188003,0.01743361836169338,0.0,,,0.05304014513822316,0.0,0.05304014513822316,0.05304014513822316,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,17,1.3499999999999999,0.44999999999999996,0.11141411658790011,0.011545732411581662,0.0,,,0.03287652564547795,0.0,0.03287652564547795,0.03287652564547795,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,18,1.425,0.47500000000000003,0.11204437450599268,0.005749917937139467,0.0,,,0.015162409856721855,0.0,0.015162409856721855,0.015162409856721855,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,19,1.5,0.5,0.11225389104070993,6.057141688996291e-16,0.0,,,-2.6439398366236654e-16,0.0,-2.6439398366236654e-16,-2.6439398366236654e-16,,,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,20,1.575,0.525,0.11204437450599267,0.005749917937139556,0.0,,,-0.012541093328611487,0.0,-0.012541093328611487,-0.012541093328611487,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,21,1.65,0.5499999999999999,0.11141411658790011,0.011545732411581515,0.0,,,-0.022443672527633185,0.0,-0.022443672527633185,-0.022443672527633185,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,22,1.7249999999999999,0.575,0.11035797729188003,0.01743361836169338,0.0,,,-0.029742920826737657,0.0,-0.029742920826737657,-0.029742920826737657,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,23,1.7999999999999998,0.6,0.10886733791828926,0.0234603414899569,0.0,,,-0.034532114822850256,0.0,-0.034532114822850256,-0.034532114822850256,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,24,1.875,0.625,0.10693001618453538,0.02967364454861673,0.0,,,-0.03696929262087626,0.0,-0.03696929262087626,-0.03696929262087626,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,25,1.95,0.65,0.104530132703492,0.03612276096707177,0.0,,,-0.037280316892786054,0.0,-0.037280316892786054,-0.037280316892786054,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,26,2.025,0.6749999999999999,0.10164791147864172,0.04285913347222203,0.0,,,-0.03575718685763279,0.0,-0.03575718685763279,-0.03575718685763279,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,27,2.1,0.7000000000000001,0.09825938791676507,0.04993745631248512,0.0,,,-0.0327507180627775,0.0,-0.0327507180627775,-0.0327507180627775,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,28,2.175,0.725,0.09433598485719472,0.05741722696165079,0.0,,,-0.02865711502981879,0.0,-0.02865711502981879,-0.02865711502981879,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,29,2.25,0.75,0.08984389893832567,0.06536509991568172,0.0,,,-0.02389850402376737,0.0,-0.02389850402376737,-0.02389850402376737,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,30,2.3249999999999997,0.7749999999999999,0.08474321563851352,0.07385849212651925,0.0,,,-0.01889815286032599,0.0,-0.01889815286032599,-0.01889815286032599,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,31,2.4,0.7999999999999999,0.07898664432629134,0.0829910756847978,0.0,,,-0.01405185095285388,0.0,-0.01405185095285388,-0.01405185095285388,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,32,2.475,0.8250000000000001,0.07251774872656112,0.09288084862433432,0.0,,,-0.009697714839023508,0.0,-0.009697714839023508,-0.009697714839023508,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,33,2.55,0.85,0.06526858979212875,0.10368076296894742,0.0,,,-0.006087474043385239,0.0,-0.006087474043385239,-0.006087474043385239,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,34,2.625,0.875,0.05715692668764062,0.11558839323844766,0.0,,,-0.0033630274067714414,0.0,-0.0033630274067714414,-0.0033630274067714414,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,35,2.6999999999999997,0.8999999999999999,0.048083852677324686,0.12883972630938237,0.0,,,-0.0015426939942240706,0.0,-0.0015426939942240706,-0.0015426939942240706,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,36,2.775,0.9249999999999999,0.03793459234644688,0.14364477464199216,0.0,,,-0.000522095813464749,0.0,-0.000522095813464749,-0.000522095813464749,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,37,2.85,0.9500000000000001,0.02658877860008686,0.15998703559424943,0.0,,,-9.502515391604288e-05,0.0,-9.502515391604288e-05,-9.502515391604288e-05,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave_row_N3_m3,heave_radiation,38,2.925,0.975,0.013950212503169015,0.17721758638019253,0.0,,,-1.1441608202349584e-20,0.0,-1.1441608202349584e-20,-1.1441608202349584e-20,,,bow_active_station;row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,0,0.075,0.024999999999999998,0.013950212503169015,0.17721758638019208,0.0,,,0.3442191717292938,0.0,0.3442191717292938,0.3442191717292938,,,first_active_station;row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,1,0.15,0.049999999999999996,0.02658877860008689,0.15998703559424932,0.0,,,0.38350747888208686,0.0,0.38350747888208686,0.38350747888208686,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,2,0.22499999999999998,0.075,0.03793459234644687,0.143644774641992,0.0,,,0.3801425861582414,0.0,0.3801425861582414,0.3801425861582414,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,3,0.3,0.09999999999999999,0.04808385267732463,0.12883972630938237,0.0,,,0.36398555602858196,0.0,0.36398555602858196,0.36398555602858196,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,4,0.375,0.125,0.05715692668764062,0.11558839323844809,0.0,,,0.34226539747660917,0.0,0.34226539747660917,0.34226539747660917,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,5,0.44999999999999996,0.15,0.06526858979212875,0.1036807629689475,0.0,,,0.317711528578522,0.0,0.317711528578522,0.317711528578522,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,6,0.525,0.17500000000000002,0.07251774872656115,0.09288084862433423,0.0,,,0.2916509389229011,0.0,0.2916509389229011,0.2916509389229011,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,7,0.6,0.19999999999999998,0.07898664432629132,0.08299107568479758,0.0,,,0.26485511423936975,0.0,0.26485511423936975,0.26485511423936975,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,8,0.6749999999999999,0.22499999999999998,0.08474321563851347,0.07385849212651921,0.0,,,0.23783573075896886,0.0,0.23783573075896886,0.23783573075896886,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,9,0.75,0.25,0.08984389893832567,0.0653650999156819,0.0,,,0.2109666817764534,0.0,0.2109666817764534,0.2109666817764534,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,10,0.825,0.27499999999999997,0.09433598485719469,0.05741722696165072,0.0,,,0.18454123395601732,0.0,0.18454123395601732,0.18454123395601732,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,11,0.8999999999999999,0.3,0.09825938791676507,0.04993745631248525,0.0,,,0.15880209833171835,0.0,0.15880209833171835,0.15880209833171835,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,12,0.975,0.325,0.10164791147864172,0.042859133472222095,0.0,,,0.1339592968722864,0.0,0.1339592968722864,0.1339592968722864,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,13,1.05,0.35000000000000003,0.104530132703492,0.03612276096707182,0.0,,,0.11020205775188398,0.0,0.11020205775188398,0.11020205775188398,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,14,1.125,0.375,0.10693001618453538,0.02967364454861671,0.0,,,0.08770727382603165,0.0,0.08770727382603165,0.08770727382603165,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,15,1.2,0.39999999999999997,0.10886733791828926,0.023460341489957015,0.0,,,0.06664533327981484,0.0,0.06664533327981484,0.06664533327981484,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,16,1.275,0.425,0.11035797729188003,0.01743361836169338,0.0,,,0.04718331694003297,0.0,0.04718331694003297,0.04718331694003297,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,17,1.3499999999999999,0.44999999999999996,0.11141411658790011,0.011545732411581662,0.0,,,0.029485239247848894,0.0,0.029485239247848894,0.029485239247848894,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,18,1.425,0.47500000000000003,0.11204437450599268,0.005749917937139467,0.0,,,0.01370900853099436,0.0,0.01370900853099436,0.01370900853099436,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,19,1.5,0.5,0.11225389104070993,6.057141688996291e-16,0.0,,,-2.414165130769138e-16,0.0,-2.414165130769138e-16,-2.414165130769138e-16,,,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,20,1.575,0.525,0.11204437450599267,0.005749917937139556,0.0,,,-0.011521525447250644,0.0,-0.011521525447250644,-0.011521525447250644,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,21,1.65,0.5499999999999999,0.11141411658790011,0.011545732411581515,0.0,,,-0.020780594756897898,0.0,-0.020780594756897898,-0.020780594756897898,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,22,1.7249999999999999,0.575,0.11035797729188003,0.01743361836169338,0.0,,,-0.027749554532838804,0.0,-0.027749554532838804,-0.027749554532838804,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,23,1.7999999999999998,0.6,0.10886733791828926,0.0234603414899569,0.0,,,-0.03245648358368044,0.0,-0.03245648358368044,-0.03245648358368044,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,heave_row_N3_m3,heave_radiation,24,1.875,0.625,0.10693001618453538,0.02967364454861673,0.0,,,-0.03499478730351721,0.0,-0.03499478730351721,-0.03499478730351721,,,row_measure_gradient_nonzero_while_stokes_m_zero,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
