benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,pair_index,left_station_index,right_station_index,x_left_m,x_right_m,x_mid_m,x_left_over_l,x_right_over_l,x_mid_over_l,dx_m,free_surface_potential_norm_left,free_surface_potential_norm_right,inner_free_surface_normal_derivative_norm_left,inner_free_surface_normal_derivative_norm_right,free_surface_increment_to_normal_derivative_gain_left,free_surface_increment_to_normal_derivative_gain_right,body_potential_norm_left,body_potential_norm_right,body_to_free_surface_potential_gain_left,body_to_free_surface_potential_gain_right,body_pressure_to_free_surface_potential_after_gain_left,body_pressure_to_free_surface_potential_after_gain_right,body_potential_adjacent_relative_jump,body_potential_adjacent_symmetric_norm_ratio,body_potential_adjacent_phase_deg,body_potential_adjacent_real_alignment,phase_aligned_body_potential_adjacent_relative_jump,phase_aligned_body_potential_adjacent_phase_deg,phase_aligned_body_potential_adjacent_real_alignment,body_potential_x_gradient_norm_left,body_potential_x_gradient_norm_right,body_potential_x_gradient_gain_times_l_left,body_potential_x_gradient_gain_times_l_right,body_potential_x_gradient_gain_times_l_pair_max,phase_aligned_body_potential_x_gradient_gain_times_l_left,phase_aligned_body_potential_x_gradient_gain_times_l_right,phase_aligned_body_potential_x_gradient_gain_times_l_pair_max,phase_aligned_gradient_gain_to_raw_gain_ratio_pair_max,central_gradient_gain_times_l_pair_max,forward_gradient_gain_times_l_pair_max,backward_gradient_gain_times_l_pair_max,body_pressure_forward_to_time_norm_ratio_left,body_pressure_forward_to_time_norm_ratio_right,total_density_left_value_per_m,total_density_right_value_per_m,time_derivative_density_left_value_per_m,time_derivative_density_right_value_per_m,pressure_gradient_density_left_value_per_m,pressure_gradient_density_right_value_per_m,pressure_gradient_density_abs_pair_max,pressure_gradient_density_pair_cancellation_index,pressure_gradient_density_pair_sign_change,stokes_body_forward_density_left_value_per_m,stokes_body_forward_density_right_value_per_m,body_panel_mid_y_adjacent_relative_jump,body_panel_mid_z_adjacent_relative_jump,body_panel_normal_adjacent_relative_jump,body_panel_length_adjacent_relative_jump,station_waterplane_beam_adjacent_relative_jump,station_effective_draft_adjacent_relative_jump,station_submerged_area_adjacent_relative_jump,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,0,0,1,0.075,0.15,0.11249999999999999,0.024999999999999998,0.049999999999999996,0.0375,0.075,1.5572099527660632,1.5758459239910168,1.7496763171119665,1.7641896163678865,0.08175181649575744,0.08403043725451548,1.395242201930657,1.582375243503695,0.8959884949696707,1.004143374306634,5640.290556614817,3473.1379075687496,0.1492199059533138,1.134122263012181,-1.3029699610428578,0.9953041941865366,0.14769097816196572,0.0,0.9955616145938994,4.36293443580026,3.1309609378184007,9.381025953264054,5.93593893232144,9.381025953264054,8.331760721452206,4.483223233619544,8.331760721452206,0.8881502687404073,8.370725126624153,6.769344697049483,6.769344697049483,1.8762051906528114,1.1871877864642886,0.11002936117415758,0.12717080431020517,-0.006982083836406609,-0.0019764518644322534,0.11701144501056421,0.12914725617463746,0.12914725617463746,1.0,False,0.0,0.0,0.47603909417185203,0.006236599735988311,0.09381579255375896,0.014233784774403492,0.4786722076275022,0.0,0.4786722076275022,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,1,1,2,0.15,0.22499999999999998,0.1875,0.049999999999999996,0.075,0.0625,0.07499999999999998,1.5758459239910168,1.589720314129372,1.7641896163678865,1.785077242460964,0.08403043725451548,0.08533188242871716,1.582375243503695,1.6821424000811611,1.004143374306634,1.0581373246163777,3473.1379075687496,2324.0811525209815,0.07955024813263822,1.0630489872658533,-1.9031942586311361,0.9985060888140909,0.0727419188658531,-5.980125223391736e-16,0.999057202758638,3.1309609378184007,2.4069472509110885,5.93593893232144,4.292645945066761,5.93593893232144,4.483223233619544,2.5206754914076672,4.483223233619544,0.755267748663687,4.613228707157914,3.382632428565937,5.968796238132552,1.1871877864642886,0.8585291890133524,0.12717080431020517,0.11056126608380952,-0.0019764518644322534,0.01669749420895202,0.12914725617463746,0.0938637718748575,0.12914725617463746,1.0,False,0.0,0.0,0.30011960549296146,0.008347333253336987,0.08226360582950026,0.019797997488017114,0.30484613053420434,0.0,0.30484613053420434,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,2,2,3,0.22499999999999998,0.3,0.26249999999999996,0.075,0.09999999999999999,0.0875,0.07500000000000001,1.589720314129372,1.5986723411239145,1.785077242460964,1.8106015065842074,0.08533188242871716,0.08575282160756105,1.6821424000811611,1.7632685620540953,1.0581373246163777,1.1029580713296538,2324.0811525209815,2192.715748931502,0.06612645734395196,1.0482278800944675,-2.4514100086777346,0.998817660021643,0.05125517655581396,5.363000178310879e-16,0.999732561301363,2.4069472509110885,2.145845359970892,4.292645945066761,3.650910711192717,4.292645945066761,2.5206754914076672,1.9023213223110504,2.5206754914076672,0.5872078721760186,2.938322905184368,2.7726238479923198,3.1820099253055294,0.8585291890133524,0.7301821422385435,0.11056126608380952,0.1226639866791017,0.01669749420895202,0.04623755852755183,0.0938637718748575,0.07642642815154989,0.0938637718748575,1.0,False,0.0,0.0,0.21201594218295575,0.009164573150264962,0.07130538575079096,0.022815032950569473,0.21789117907801375,0.0,0.21789117907801375,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,3,3,4,0.3,0.375,0.3375,0.09999999999999999,0.125,0.11249999999999999,0.07500000000000001,1.5986723411239145,1.6025107101110088,1.8106015065842074,1.8389363446407991,0.08575282160756105,0.08542689141518364,1.7632685620540953,1.8365858838042304,1.1029580713296538,1.146067774908666,2192.715748931502,2304.4812209404786,0.06552397955121916,1.0415803487500084,-2.924961060620351,0.9985939966529643,0.04233330090086237,9.822409836817925e-16,0.9998966405392693,2.145845359970892,1.9846308809688653,3.650910711192717,3.24182642119297,3.650910711192717,1.9023213223110504,1.611183745710341,1.9023213223110504,0.52105391580217,2.7066774458076854,2.8152051066787767,2.645058293758078,0.7301821422385435,0.6483652842385941,0.1226639866791017,0.14513479644191585,0.04623755852755183,0.08411510025828241,0.07642642815154989,0.06101969618363344,0.07642642815154989,1.0,False,0.0,0.0,0.15938348658204524,0.009144666470248024,0.06143985694744449,0.023994692891806734,0.16567833065810628,0.0,0.16567833065810628,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,4,4,5,0.375,0.44999999999999996,0.4125,0.125,0.15,0.1375,0.07499999999999996,1.6025107101110088,1.6010084606783397,1.8389363446407991,1.8679180259051462,0.08542689141518364,0.08452037806618017,1.8365858838042304,1.9041354443145075,1.146067774908666,1.1893350291901232,2304.4812209404786,2472.7687395297803,0.06788337949353654,1.0367799628135863,-3.3232210276446184,0.9982635675673753,0.03693847530708569,1.3642969327129164e-15,0.999945070318231,1.9846308809688653,1.8557902316038863,3.24182642119297,2.923831238704725,3.24182642119297,1.611183745710341,1.409803657099072,1.611183745710341,0.49699877056262515,2.807807548837321,2.917684949612969,2.7153351797414627,0.6483652842385941,0.5847662477409451,0.14513479644191585,0.17193805370032014,0.08411510025828241,0.12816068303957917,0.06101969618363344,0.043777370660741007,0.06101969618363344,1.0,False,0.0,0.0,0.12458296339813711,0.008652517971689384,0.05279458631405744,0.023934960685532147,0.13082833315475548,0.0,0.13082833315475548,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,5,5,6,0.44999999999999996,0.525,0.4875,0.15,0.17500000000000002,0.1625,0.07500000000000007,1.6010084606783397,1.5939108827445403,1.8679180259051462,1.8950773039608715,0.08452037806618017,0.0832176211500881,1.9041354443145075,1.9659175866543936,1.1893350291901232,1.2333924110420142,2472.7687395297803,2648.7781908169954,0.07064979943228068,1.0324462960470377,-3.6522911833328324,0.9979331654804143,0.03251466720145507,8.496798500307661e-16,0.9999640857247912,1.8557902316038863,1.742605428682894,2.923831238704725,2.6592245379651955,2.923831238704725,1.409803657099072,1.2336872647789114,1.409803657099072,0.4821768228058277,2.9102089362083676,3.009891738981069,2.825991977291225,0.5847662477409451,0.5318449075930393,0.17193805370032014,0.20029191261684573,0.12816068303957917,0.17651752098225088,0.043777370660741007,0.02377439163459485,0.043777370660741007,1.0,False,0.0,0.0,0.09996475635200272,0.007930166928123128,0.04531248681287579,0.023077637823240914,0.10588996066174503,0.0,0.10588996066174503,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,6,6,7,0.525,0.6,0.5625,0.17500000000000002,0.19999999999999998,0.1875,0.07499999999999996,1.5939108827445403,1.5809543398140544,1.8950773039608715,1.917833234726572,0.0832176211500881,0.08170229721499207,1.9659175866543936,2.0214341828217455,1.2333924110420142,1.2786164229508985,2648.7781908169954,2819.4067991009406,0.07318070449527031,1.0282395338157742,-3.9199848301242763,0.997634459799918,0.02837300011573658,8.003672077933141e-16,0.9999739044105396,1.742605428682894,1.6411688156558433,2.6592245379651955,2.4356501383066282,2.6592245379651955,1.2336872647789114,1.06585636706692,1.2336872647789114,0.4639274522199291,2.999061729468888,3.0855171209541945,2.927228179810814,0.5318449075930393,0.4871300276613257,0.20029191261684573,0.22853917038658078,0.17651752098225088,0.227592857006171,0.02377439163459485,0.0009463133804098009,0.02377439163459485,1.0,False,0.0,0.0,0.08166965019028753,0.00712191722484456,0.03886377103017875,0.021728846599625706,0.08713451784048483,0.0,0.08713451784048483,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,7,7,8,0.6,0.6749999999999999,0.6375,0.19999999999999998,0.22499999999999998,0.21249999999999997,0.07499999999999996,1.5809543398140544,1.5618924697754974,1.917833234726572,1.9337763102723762,0.08170229721499207,0.08013989623138967,2.0214341828217455,2.0701163639018634,1.2786164229508985,1.3253898100932753,2819.4067991009406,2981.3708181730544,0.07532390314791773,1.0240829909248699,-4.134107223350472,0.9973780106028926,0.024336410398254946,-1.900190904718963e-15,0.9999799133705146,1.6411688156558433,1.5511920985738046,2.4356501383066282,2.247978121843407,2.4356501383066282,1.06585636706692,0.9020452945534795,1.06585636706692,0.4376065142951733,3.0714246551581725,3.1440956034349488,3.012956125916711,0.4871300276613257,0.4495956243686815,0.22853917038658078,0.2555146347008699,0.227592857006171,0.2800115980132121,0.0009463133804098009,-0.02449696331234227,0.02449696331234227,1.080364098922526,True,0.0,0.0,0.06754337894381889,0.006307290655917534,0.033301294203744995,0.02009349403185601,0.07248727944991117,0.0,0.07248727944991117,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,8,8,9,0.6749999999999999,0.75,0.7124999999999999,0.22499999999999998,0.25,0.2375,0.07500000000000007,1.5618924697754974,1.5365254275024605,1.9337763102723762,1.9409617391086629,0.08013989623138967,0.07866494947148926,2.0701163639018634,2.111443920662075,1.3253898100932753,1.3741679004259069,2981.3708181730544,3134.6009967015452,0.07706389564329175,1.019963881007305,-4.301826516388307,0.9971666745803633,0.020364274329997087,-1.4553436347652563e-15,0.9999838863919649,1.5511920985738046,1.4735010678765348,2.247978121843407,2.0935925223358476,2.247978121843407,0.9020452945534795,0.7413595192517628,0.9020452945534795,0.4012696056907245,3.127750899931804,3.186939747088807,3.082555825731667,0.4495956243686815,0.4187185044671696,0.2555146347008699,0.28033286399545326,0.2800115980132121,0.33257429311812087,-0.02449696331234227,-0.05224142912266754,0.05224142912266754,1.0,False,0.0,0.0,0.05629181970513925,0.005526519660803094,0.028484573100741654,0.01830562871475848,0.060700000000000184,0.0,0.060700000000000184,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,9,9,10,0.75,0.825,0.7875,0.25,0.27499999999999997,0.26249999999999996,0.07499999999999996,1.5365254275024605,1.5047276932815183,1.9409617391086629,1.938140505025828,0.07866494947148926,0.07737413894543424,2.111443920662075,2.1449692342477085,1.3741679004259069,1.4254866470689775,3134.6009967015452,3280.3802775303107,0.07842821760642901,1.0158779085996852,-4.429484814585178,0.9969997587497317,0.016453329126329515,-2.809105617265292e-15,0.999986578609344,1.4735010678765348,1.4092413586164745,2.0935925223358476,1.9709952051280522,2.0935925223358476,0.7413595192517628,0.5839871030003919,0.7413595192517628,0.3541087921085134,3.169590885696945,3.215971467697706,3.1371287042571625,0.4187185044671696,0.39419904102561043,0.28033286399545326,0.30230627427328227,0.33257429311812087,0.38422031878809537,-0.05224142912266754,-0.08191404451481318,0.08191404451481318,1.0,False,0.0,0.0,0.04709207631720556,0.004797214837273676,0.0242885382095781,0.016451048273553124,0.05097470922919535,0.0,0.05097470922919535,diagnostic_station_transfer_path_not_hard_gate
