benchmark,hull,speed_case,motion_test,matrix_cell,omega_e_sqrt_l_over_g,omega_rad_s,paired_coefficients,a_reference_value,b_reference_value,a_computed_value,b_computed_value,a_gate_error_ratio,b_gate_error_ratio,member_max_gate_error_ratio,computed_force_real,computed_force_imag,reference_force_real,reference_force_imag,pair_force_residual_norm,a_status,b_status,pair_status,diagnostic_conclusion,candidate_default_gate_eligible,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_heave,33,1.68,3.0374489822876036,"A33,B33",1.035,2.008,1.1756960773479972,0.6832485163090234,0.9062549265571485,4.398245297778807,4.398245297778807,32.09626354843802,-19.230450182959434,763.4433248114399,-881.6391742704,0.9695708492765743,PASS,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_heave,53,1.68,3.0374489822876036,"A53,B53",0.14,-0.13,1.395442329884223,0.006186763634910126,29.89148404486245,3.491968298331029,29.89148404486245,38.09529150393971,-0.17413027183373186,309.80308832928,171.23470018199998,0.9075664481594659,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_heave,33,2.23,4.031851922917474,"A33,B33",0.712,1.965,1.0415838722422106,1.0319226368827366,3.0859913131293135,3.165656872323201,3.165656872323201,50.100818104162556,-38.55258245497553,925.3533651724179,-1145.210461633875,0.9582991888210671,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_heave,53,2.23,4.031851922917474,"A53,B53",0.07,-0.105,1.207018545168265,0.5081069824177383,54.143740246107846,19.463713727547248,54.143740246107846,58.058326546135135,-18.982853593349997,272.9272565817525,183.583356445125,0.8977691839382753,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_pitch,55,1.67,3.019368928821606,"A55,B55",0.064,0.082,1.3498480690462709,0.8505004790508408,133.94250719231988,62.4797137439708,133.94250719231988,36.41318576181811,-23.795372395262216,419.829850846224,-322.09999784235004,0.9180517857706785,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_pitch,35,1.67,3.019368928821606,"A35,B35",-0.182,0.149,0.961037709019893,1.361990577756192,20.934756575455918,27.13625453593271,27.13625453593271,25.92472843805202,-38.10588447018334,-397.9637127813165,-195.09308812402497,1.0198850314802126,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_pitch,55,2.23,4.031851922917474,"A55,B55",0.0419,0.065,1.1281923691885425,1.1459217144503797,172.83888133469253,110.86376558465433,172.83888133469253,54.26673951233704,-42.81158277208665,490.09937360466125,-340.940519112375,0.8844608005600904,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,wigley_iii,Fn0.4,forced_pitch,35,2.23,4.031851922917474,"A35,B35",-0.1,0.117,0.8789125387959964,1.5644607059671538,32.63041795986655,41.23819675120097,41.23819675120097,42.276227972783154,-58.44818032732211,-389.896080831075,-204.564311467425,1.0361188670873094,FAIL,FAIL,FAIL,journee_same_frequency_complex_pair_still_fails_default_provider,False,journee_paired_complex_force_probe_not_hard_gate,INFO
