benchmark,variant_name,row_count,pass_count,fail_count,max_gate_error_ratio,median_gate_error_ratio,improved_row_count,worsened_row_count,candidate_default_gate_eligible,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_unit_displacement,10,9,1,2.0832706213366734,0.6007843054704187,0,0,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,remove_nondimensional_omega_unit_velocity_proxy,10,0,10,4.611332117191334,2.8187597160317437,0,10,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,remove_dimensional_omega_unit_velocity_proxy,10,0,10,5.529869945716306,3.79356535749719,0,10,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,remove_nondimensional_omega2_unit_acceleration_proxy,10,0,10,5.744991980803288,3.9400810529446835,0,10,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,remove_dimensional_omega2_unit_acceleration_proxy,10,0,10,6.384712680586798,4.67575503957356,0,10,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,multiply_nondimensional_omega_proxy,10,0,10,7.481025400086176,4.490962464849208,0,10,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,multiply_dimensional_omega_proxy,10,0,10,18.91243623206954,12.159710880825044,0,10,False,simple_unit_scale_proxy_does_not_close_gate,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
