benchmark,matrix_cell,coefficient,pair_status,station_index,x_m,x_over_l,trapz_weight_m,is_configured_end_station,configured_end_station_index,direct_pressure_gradient_station_contribution_value,projection_transport_station_contribution_value,stokes_body_forward_station_contribution_value,end_contour_station_contribution_value,inferred_geometry_transport_station_contribution_value,required_geometry_transport_station_contribution_value,station_geometry_transport_residual_value,station_abs_residual_share_of_total_abs,station_residual_to_required_abs_ratio,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,10,0.825,0.27499999999999997,0.07499999999999996,False,0,-0.003840183926145934,-0.003134679227441471,0.0,0.0,0.0007055046987044628,0.003840183926145934,-0.003134679227441471,0.03559731148742409,0.8162836175889842,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,11,0.8999999999999999,0.3,0.07500000000000001,False,0,-0.0037186646381034525,-0.003262013380638729,0.0,0.0,0.00045665125746472334,0.0037186646381034525,-0.003262013380638729,0.037043313832630494,0.8772002043998195,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,12,0.975,0.325,0.07500000000000007,False,0,-0.003425728578383845,-0.003159152306975351,0.0,0.0,0.0002665762714084939,0.003425728578383845,-0.003159152306975351,0.0358752269524572,0.9221840652845135,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,13,1.05,0.35000000000000003,0.07500000000000001,False,0,-0.002969107393091752,-0.002839331939855635,0.0,0.0,0.00012977545323611742,0.002969107393091752,-0.002839331939855635,0.032243357659829414,0.9562914249790806,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,14,1.125,0.375,0.07499999999999996,False,0,-0.002364185953409882,-0.0023251654064284596,0.0,0.0,3.902054698142225e-05,0.002364185953409882,-0.0023251654064284596,0.026404499863283807,0.9834951447346421,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,15,1.2,0.39999999999999997,0.07499999999999996,False,0,-0.0016347178701896004,-0.0016489642464318202,0.0,0.0,-1.4246376242219765e-05,0.0016347178701896004,-0.0016489642464318202,0.01872558231732342,1.0087148837741446,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,16,1.275,0.425,0.07499999999999996,False,0,-0.0008131728723993348,-0.0008527233697529684,0.0,0.0,-3.9550497353633605e-05,0.0008131728723993348,-0.0008527233697529684,0.009683497800978453,1.0486372562293385,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,5.964072816920821e-05,1.2625038467474813e-05,0.0,0.0,-4.70156897017334e-05,-5.964072816920821e-05,1.2625038467474813e-05,0.0001433695106450261,0.21168484783847707,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,18,1.425,0.47500000000000003,0.07500000000000007,False,0,0.000935961952882523,0.0008889991200054359,0.0,0.0,-4.696283287708707e-05,-0.000935961952882523,0.0008889991200054359,0.010095443996261428,0.9498239936650699,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,19,1.5,0.5,0.07499999999999996,False,0,0.0017604214091453188,0.001712124642690515,0.0,0.0,-4.8296766454803894e-05,-0.0017604214091453188,0.001712124642690515,0.019442829645090663,0.972565224324185,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,20,1.575,0.525,0.07499999999999996,False,0,0.0024764893803681533,0.002414979663359696,0.0,0.0,-6.150971700845734e-05,-0.0024764893803681533,0.002414979663359696,0.02742442753307676,0.9751625355246574,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,21,1.65,0.5499999999999999,0.07499999999999996,False,0,0.0030357929663888806,0.0029400567177242133,0.0,0.0,-9.573624866466733e-05,-0.0030357929663888806,0.0029400567177242133,0.03338718483707329,0.9684641707373915,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,22,1.7249999999999999,0.575,0.07499999999999996,False,0,0.003401350004161146,0.003245467794920307,0.0,0.0,-0.00015588220924083905,-0.003401350004161146,0.003245467794920307,0.036855422719752166,0.9541704884677743,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,23,1.7999999999999998,0.6,0.07500000000000007,False,0,0.0035502006775265157,0.0033044796860164922,0.0,0.0,-0.00024572099151002344,-0.0035502006775265157,0.0033044796860164922,0.03752555976293774,0.9307867318415304,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,24,1.875,0.625,0.07500000000000007,False,0,0.0034751281609686343,0.00310877893625376,0.0,0.0,-0.0003663492247148745,-0.0034751281609686343,0.00310877893625376,0.035303188655029384,0.8945796506645209,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,25,1.95,0.65,0.07499999999999996,False,0,0.003186099214806011,0.002670147860181419,0.0,0.0,-0.000515951354624592,-0.003186099214806011,0.002670147860181419,0.03032210896230581,0.8380617426391079,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,26,2.025,0.6749999999999999,0.07500000000000007,False,0,0.002710113519927411,0.002020392869373981,0.0,0.0,-0.0006897206505534301,-0.002710113519927411,0.002020392869373981,0.022943513220897493,0.7455011956208004,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,27,2.1,0.7000000000000001,0.07499999999999996,False,0,0.00208935056017383,0.0012093849848303286,0.0,0.0,-0.0008799655753435013,-0.00208935056017383,0.0012093849848303286,0.013733735061739322,0.5788329674699061,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,28,2.175,0.725,0.07499999999999996,False,0,0.0013776966905634284,0.00030128085761661,0.0,0.0,-0.0010764158329468183,-0.0013776966905634284,0.00030128085761661,0.0034213352485607655,0.21868446057847246,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,29,2.25,0.75,0.07499999999999996,False,0,0.000635933368296696,-0.0006307874735867231,0.0,0.0,-0.0012667208418834191,-0.000635933368296696,-0.0006307874735867232,0.0071632012561486675,0.9919081228214903,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,False,0,-7.395279745064703e-05,-0.0015110576710012837,0.0,0.0,-0.0014371048735506366,7.395279745064703e-05,-0.0015110576710012837,0.01715951990213602,20.4327317301242,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,31,2.4,0.7999999999999999,0.07500000000000018,False,0,-0.0006947369440686652,-0.002267845389757223,0.0,0.0,-0.0015731084456885578,0.0006947369440686652,-0.002267845389757223,0.025753575688954252,3.26432243040911,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,32,2.475,0.8250000000000001,0.07499999999999996,False,0,-0.0011795130495905188,-0.0028398200755569824,0.0,0.0,-0.0016603070259664635,0.0011795130495905188,-0.0028398200755569824,0.0322489009123756,2.407620735135451,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,33,2.55,0.85,0.07499999999999996,False,0,-0.0014961354108920277,-0.0031809964255418736,0.0,0.0,-0.001684861014649846,0.0014961354108920277,-0.0031809964255418736,0.03612328802549254,2.126142060661004,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,34,2.625,0.875,0.07499999999999996,False,0,-0.0016298883422994502,-0.0032636147291940764,0.0,0.0,-0.0016337263868946262,0.0016298883422994502,-0.0032636147291940764,0.03706149869276726,2.0023547898930065,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,False,0,-0.0015837860933530469,-0.00307814559407322,0.0,0.0,-0.001494359500720173,0.0015837860933530469,-0.00307814559407322,0.03495531745533678,1.9435361927925834,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,36,2.775,0.9249999999999999,0.07500000000000018,False,0,-0.0013755465684038605,-0.0026293803077028295,0.0,0.0,-0.001253833739298969,0.0013755465684038605,-0.0026293803077028295,0.029859154012575675,1.911516751304085,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,37,2.85,0.9500000000000001,0.07499999999999996,False,0,-0.0010275771807807628,-0.0019262717309494982,0.0,0.0,-0.0008986945501687355,0.0010275771807807628,-0.0019262717309494982,0.021874676750257425,1.8745762040822072,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,A35,same_frequency_ab_pair,38,2.925,0.975,0.03749999999999987,False,0,-0.0003133622033990805,-0.0005489338327668346,0.0,0.0,-0.0002355716293677541,0.0003133622033990805,-0.0005489338327668346,0.006233674074184493,1.7517550834544755,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,0,0.075,0.024999999999999998,0.0375,True,0,-0.0013616808258133954,-0.00015672884188443643,-0.0,-0.0,0.001204951983928959,0.0013616808258133954,-0.00015672884188443637,0.00037883169426412795,0.11509954382357916,first_active_station;configured_end_station;near_aft_startup_region,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,1,0.15,0.049999999999999996,0.07499999999999998,False,0,-0.005603226050470779,-0.00524004593120263,-0.0,0.0,0.0003631801192681486,0.005603226050470779,-0.00524004593120263,0.012665795614077513,0.9351837466493728,near_aft_startup_region,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,2,0.22499999999999998,0.075,0.075,False,0,-0.0071918664080702945,-0.008956818470372831,-0.0,0.0,-0.0017649520623025366,0.0071918664080702945,-0.008956818470372831,0.02164966368378762,1.2454094614886075,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,3,0.3,0.09999999999999999,0.07500000000000001,False,0,-0.007260459005694263,-0.010494703414744046,-0.0,0.0,-0.0032342444090497826,0.007260459005694263,-0.010494703414744046,0.02536690903604397,1.445460046880399,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,4,0.375,0.125,0.07499999999999998,False,0,-0.006291414530330527,-0.010323240349204248,-0.0,0.0,-0.004031825818873721,0.006291414530330527,-0.010323240349204248,0.024952463023164874,1.6408456793677373,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,5,0.44999999999999996,0.15,0.07500000000000001,False,0,-0.004567481217158022,-0.008868397840899416,-0.0,0.0,-0.004300916623741395,0.004567481217158022,-0.008868397840899416,0.021435940820346742,1.9416386010707036,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,6,0.525,0.17500000000000002,0.07500000000000001,False,0,-0.002312008079844304,-0.00649463236244736,-0.0,0.0,-0.004182624282603056,0.002312008079844304,-0.00649463236244736,0.01569827577302408,2.8090872255449573,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,7,0.6,0.19999999999999998,0.07499999999999996,False,0,0.0002872218265861667,-0.003509346830316783,-0.0,0.0,-0.0037965686569029497,-0.0002872218265861667,-0.003509346830316783,0.008482496198559434,12.218245639712821,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,False,0,0.0030713986851966177,-0.0001692506261323106,-0.0,0.0,-0.0032406493113289283,-0.0030713986851966177,-0.00016925062613231063,0.00040909829155915414,0.05510539121738145,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,9,0.75,0.25,0.07500000000000001,False,0,0.005905949420510503,0.003312009260786707,-0.0,0.0,-0.0025939401597237957,-0.005905949420510503,0.003312009260786707,0.008005508524126376,0.5607920124213358,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,10,0.825,0.27499999999999997,0.07499999999999996,False,0,0.008675756053832697,0.006755983194269128,-0.0,0.0,-0.001919772859563569,-0.008675756053832697,0.006755983194269128,0.016329990888289098,0.7787198201918702,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,11,0.8999999999999999,0.3,0.07500000000000001,False,0,0.011280573820796414,0.010012144522692012,-0.0,0.0,-0.001268429298104402,-0.011280573820796414,0.010012144522692012,0.02420050851613784,0.887556314221713,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,12,0.975,0.325,0.07500000000000007,False,0,0.013631182538733527,0.012951820555543659,-0.0,0.0,-0.0006793619831898679,-0.013631182538733527,0.012951820555543659,0.031306044668405086,0.9501611851165932,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,13,1.05,0.35000000000000003,0.07500000000000001,False,0,0.015646807592690527,0.015463843770821554,-0.0,0.0,-0.00018296382186897345,-0.015646807592690527,0.015463843770821554,0.03737789461786258,0.9883066356644888,none,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,14,1.125,0.375,0.07499999999999996,False,0,0.01725424885926592,0.017452322108790955,-0.0,0.0,0.00019807324952503605,-0.01725424885926592,0.017452322108790955,0.042184276192071546,1.0114796796511176,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,15,1.2,0.39999999999999997,0.07499999999999996,False,0,0.01838895609136391,0.018836720634024914,-0.0,0.0,0.00044776454266100274,-0.01838895609136391,0.018836720634024914,0.04553052715995559,1.0243496444516114,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,16,1.275,0.425,0.07499999999999996,False,0,0.018997996599626428,0.019554143813822436,-0.0,0.0,0.000556147214196008,-0.018997996599626428,0.019554143813822436,0.04726462176206751,1.0292739927223138,inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,35,B35,same_frequency_ab_pair,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,0.01904451445484068,0.019563347574958662,-0.0,0.0,0.0005188331201179813,-0.01904451445484068,0.019563347574958662,0.047286868314667,1.027243179202508,peak_abs_geometry_transport_residual;inferred_required_opposite_sign,false,diagnostic-only; station-local projection transport cannot change the default until the Eq.31/Eq.32 geometry-transport identity closes and Gate 1 passes.,diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
