benchmark,coefficient,source_row,station_index,x_m,x_over_l,lever_arm_m,waterplane_beam_m,effective_draft_m,submerged_area_m2,omega_rad_s,rho_water_kg_m3,normalization_scale,reference_value,matched_body_normal_velocity_norm,matched_body_potential_norm,matched_body_potential_to_normal_velocity_gain,matched_pressure_to_potential_formula_ratio,independent_section_body_normal_velocity_norm,independent_section_body_potential_norm,independent_section_body_potential_to_normal_velocity_gain,independent_section_pressure_norm,independent_section_pressure_to_potential_formula_ratio,independent_to_matched_body_potential_norm_ratio,independent_to_matched_body_potential_gain_ratio,matched_time_density_value_per_m,independent_section_time_density_value_per_m,independent_to_matched_abs_ratio,independent_to_matched_signed_ratio,sign_agreement,section_bem_heave_force_real_per_m,section_bem_heave_force_imag_per_m,section_bem_generalized_force_real_per_m,section_bem_generalized_force_imag_per_m,section_bem_heave_added_mass_per_m,section_bem_heave_damping_per_m,section_bem_condition_number,section_bem_residual_norm,section_bem_body_panel_count,section_bem_free_surface_panel_count,section_bem_status,section_geometry_source,independent_reference_status,equation_position,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,0.675,0.24893962499999994,0.1875,0.031117453124999993,4.031851922917474,1025.0,79.95,0.941,5.877556747710619,2.1449692342477085,0.36494232660249526,1.0,6.5803450103543275,0.46378106298663846,0.0704797487452205,1916.6439848807731,1.0,0.21621804899653838,0.19312571770275608,0.38422031878809537,0.13719673290983503,0.3570782860796635,0.3570782860796635,yes,178.3082282145748,-0.30055919650791235,178.3082282145748,-0.30055919650791235,10.968878796141311,0.07454618925846508,4.238104883703357,3.456794542828213e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,0.6000000000000001,0.26006399999999996,0.1875,0.032507999999999995,4.031851922917474,1025.0,79.95,0.941,6.031881339772348,2.1703115931710184,0.35980674534504836,1.0,6.751914864331686,0.4819679531751532,0.07138240971035392,1991.804004263686,0.9999999999999999,0.22207315976732867,0.19839097135852593,0.4339961546912754,0.1486885381022509,0.3426033537279172,0.3426033537279172,yes,193.24359423523197,-0.3290655093259537,193.24359423523197,-0.3290655093259537,11.88764862127496,0.08161646697774551,4.334419486008172,2.667229403375063e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,0.525,0.269699625,0.1875,0.033712453125,4.031851922917474,1025.0,79.95,0.941,6.1596923918770905,2.187144670182853,0.35507368404745093,1.0,6.893854335669506,0.4975072435593704,0.07216677628147974,2056.022425025475,1.0,0.22746883200816206,0.20324450817885903,0.4810286010340169,0.15893569376162295,0.3304079911672102,0.3304079911672102,yes,206.5613470060824,-0.3552605055569267,206.5613470060824,-0.3552605055569267,12.706908716241756,0.08811348044247069,4.415819487340996,1.2415428310576865e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,13,1.05,0.35000000000000003,0.44999999999999996,0.277914,0.1875,0.03473925,4.031851922917474,1025.0,79.95,0.941,6.264542777546578,2.1951858428490625,0.35041437512679524,1.0,7.01018309500677,0.5105917280376112,0.0728357192840365,2110.0959965270536,1.0,0.23259612834188576,0.20785596840221338,0.5245032965419408,0.16787906013922524,0.3200724594984526,0.3200724594984526,yes,218.18462533962753,-0.37879757925559676,218.18462533962753,-0.37879757925559676,13.42193085813106,0.09395126271936506,4.485220194262592,3.0433035239086395e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,14,1.125,0.375,0.375,0.28476562499999997,0.1875,0.035595703124999996,4.031851922917474,1025.0,79.95,0.941,6.349215650268908,2.194190895396388,0.34558455977211255,1.0,7.1040388663610665,0.521387423987778,0.07339309846074232,2154.710810189864,1.0,0.23762172429103423,0.2123737776628089,0.5636495000226306,0.17547987182095978,0.3113280004930622,0.3113280004930622,yes,228.06304762577201,-0.3993526484032673,228.06304762577201,-0.3993526484032673,14.029615752085736,0.09904943337162372,4.544857505121482,1.6733980521869099e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,15,1.2,0.39999999999999997,0.30000000000000004,0.290304,0.1875,0.036288,4.031851922917474,1025.0,79.95,0.941,6.4158684804327155,2.1839553828866056,0.3403990261875364,1.0,7.177839973593207,0.5300344882411594,0.07384317429632324,2190.4460848933904,1.0000000000000002,0.24269474202380242,0.2169312148843832,0.5977324936499564,0.1817132804432143,0.30400435374294554,0.30400435374294554,yes,236.16431959922426,-0.4166358576499234,236.16431959922426,-0.4166358576499234,14.527976771434984,0.10333610103132038,4.59480182052471,1.9973837842724894e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,16,1.275,0.425,0.2250000000000001,0.29456962499999995,0.1875,0.03682120312499999,4.031851922917474,1025.0,79.95,0.941,6.466141271997185,2.1643226246906475,0.3347162602313756,1.0,7.233481257853374,0.5366441478785188,0.07418891799793985,2217.7614830350753,1.0,0.2479501631394824,0.2216471884176051,0.6260549705423808,0.18656875138285342,0.2980069804752451,0.2980069804752451,yes,242.4747498990725,-0.4303705069910655,242.4747498990725,-0.4303705069910655,14.916171673059132,0.10674263718486136,4.634211948326766,2.410717636303872e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,17,1.3499999999999999,0.44999999999999996,0.15000000000000013,0.29759399999999997,0.1875,0.037199249999999996,4.031851922917474,1025.0,79.95,0.941,6.5012362890157815,2.1351973188585944,0.3284294284867226,1.0,7.272311825466544,0.5413035160100945,0.0744334853896846,2237.0170124549713,1.0,0.2535145165410087,0.2266346403020146,0.6479683037642896,0.19003953970288792,0.2932852403410435,0.2932852403410435,yes,246.9855724436582,-0.44034184073679666,246.9855724436582,-0.44034184073679666,15.19366119924589,0.10921577705615798,4.66256061261338,6.517220901435104e-17,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,18,1.425,0.47500000000000003,0.07499999999999996,0.299399625,0.1875,0.037424953125,4.031851922917474,1025.0,79.95,0.941,6.521974872376153,2.09656300028534,0.3214613734814189,1.0,7.295253041558194,0.5440744804571358,0.07457924726637404,2248.468433747464,1.0,0.25950781368510645,0.23200064896968053,0.6628936774912417,0.19212268613714992,0.28982428504107777,0.28982428504107777,yes,249.69294121204481,-0.4463902609432596,249.69294121204481,-0.4463902609432596,15.360208756665136,0.11071593636808189,4.679620775515404,2.6060661729274033e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,19,1.5,0.5,0.0,0.3,0.1875,0.0375,4.031851922917474,1025.0,79.95,0.941,6.528835370166091,2.0485010286203233,0.3137620896340982,1.0,7.302841392461801,0.5449940331032487,0.07462766939807934,2252.2686213545303,1.0000000000000002,0.2660452816420137,0.23784794869612302,0.6703518053797167,0.19281714447758705,0.28763575025857796,0.28763575025857796,yes,250.59549649616778,-0.4484174664729624,250.59549649616778,-0.4484174664729624,15.415730700983085,0.11121873398279088,4.685313476687117,1.9911237774620128e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,20,1.575,0.525,-0.07499999999999996,0.29939962499999995,0.1875,0.03742495312499999,4.031851922917474,1025.0,79.95,0.941,6.521974872376153,1.9915496558709826,0.30535990935908053,1.0,7.295253041558192,0.5440744804571356,0.07457924726637402,2248.4684337474637,1.0000000000000002,0.27319152141310304,0.2442339186663642,0.6700908492226328,0.19212268613714983,0.2867114009391859,0.2867114009391859,yes,249.6929412120447,-0.4463902609432594,249.6929412120447,-0.4463902609432594,15.360208756665129,0.11071593636808183,4.679620775515405,3.5054900197014627e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,21,1.65,0.5499999999999999,-0.1499999999999999,0.29759399999999997,0.1875,0.037199249999999996,4.031851922917474,1025.0,79.95,0.941,6.5012362890157815,1.926291299146091,0.2962961525334301,1.0,7.272311825466544,0.5413035160100945,0.0744334853896846,2237.0170124549713,1.0,0.28100813010475095,0.2512131350787166,0.66200882594329,0.19003953970288792,0.28706496387280395,0.28706496387280395,yes,246.9855724436582,-0.44034184073679666,246.9855724436582,-0.44034184073679666,15.19366119924589,0.10921577705615798,4.66256061261338,6.517220901435104e-17,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,22,1.7249999999999999,0.575,-0.22499999999999987,0.29456962499999995,0.1875,0.03682120312499999,4.031851922917474,1025.0,79.95,0.941,6.466141271997185,1.8530419520958292,0.286576162528457,1.0,7.233481257853374,0.5366441478785188,0.07418891799793985,2217.7614830350753,1.0,0.28960172610855517,0.2588802827959317,0.6461028841206032,0.18656875138285342,0.28876012778798865,0.28876012778798865,yes,242.4747498990725,-0.4303705069910655,242.4747498990725,-0.4303705069910655,14.916171673059132,0.10674263718486136,4.634211948326766,2.410717636303872e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
