benchmark,candidate_name,row_count,closed_row_count,sign_reversed_row_count,zero_mi_nonzero_candidate_row_count,median_candidate_negative_stokes_residual_norm,max_candidate_negative_stokes_residual_norm,median_candidate_over_negative_stokes_scale,median_same_sign_with_negative_stokes_target_fraction,diagnostic_conclusion,diagnostic_conclusion_counts,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,10,0,1,5,5.239519851893743e+297,9.423713410074463e+298,0.5406633388796024,0.32051282051282054,candidate_excluded_by_expected_sign_reversal,candidate_has_scale_or_mapping_mismatch:4;candidate_nonzero_with_zero_stokes_target:5;candidate_reverses_expected_sign:1,false,diagnostic-only; no x-derivative direction candidate is accepted without full Gate 1 closure.,diagnostic_row_measure_transport_direction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reversed_x_derivative,10,0,4,5,5.239519851893743e+297,9.423713410074463e+298,-0.5406633388796024,0.17105263157894737,candidate_excluded_by_expected_sign_reversal,candidate_has_scale_or_mapping_mismatch:1;candidate_nonzero_with_zero_stokes_target:5;candidate_reverses_expected_sign:4,false,diagnostic-only; no x-derivative direction candidate is accepted without full Gate 1 closure.,diagnostic_row_measure_transport_direction_candidate_not_hard_gate,INFO
