benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,free_surface_normal_derivative_source,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.941,-1.471204070311921,-117.62276542143807,-1.5634474711072486,2.4122040703119207,2.5634474711072484,0.15,0.0,0.14115,17.089649807381655,0.3224101344905041,16.76723967289115,relative,FAIL,33.15172767608739,31.994841289334254,130.20294189999765,131.2508021991604,0.05876652823994981,49.857598930677916,36345.02245176705,8.723967332324673,-1.6032428425012564,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.941,1.6515662139238425,132.04271880321122,1.7551181869541366,0.7105662139238426,0.7551181869541367,0.15,0.0,0.14115,5.034121246360911,0.3224101344905041,4.711711111870407,relative,FAIL,1.4546937281198857,1.628104081649189,0.9303130361070002,2.8073400379580558,0.6105071121329415,104.66545796727092,36494.42682460928,8.777705661714238,-0.08063203640803153,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,2.05,1.7861811857284653,258.19253944674807,0.8713078954773003,0.26381881427153453,0.12869210452269977,0.15,0.0,0.30749999999999994,0.8579473634846653,0.8579473634846653,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,2.3494975921786416,2.2935178228922717,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.1952537076843343,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,2.05,0.9947785455049851,143.7952660700122,0.48525782707560255,1.0552214544950147,0.5147421729243975,0.15,0.0,0.30749999999999994,3.4316144861626503,0.8579473634846653,2.573667122677985,relative,FAIL,1.2810051611705957,0.750061953891998,2.454030519308576,2.135300042515104,0.1307921711978001,-113.59807048650096,36424.17118551869,8.745374695645841,-0.1404916388837797,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,2.05,0.802180573612372,115.95522394406926,0.391307596884084,1.2478194263876277,0.608692403115916,0.15,0.0,0.30749999999999994,4.057949354106107,0.8579473634846653,3.2000019906214416,relative,FAIL,1.5948001812565133,0.6102301357326735,2.0480957585262094,1.90055992800507,0.1218760955146068,61.1711971755858,36472.827765862145,8.754881934950204,-0.05607590462312901,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,2.05,0.8707291102074831,125.86391679128002,0.42474590741828455,1.1792708897925168,0.5752540925817156,0.15,0.0,0.30749999999999994,3.8350272838781043,0.8579473634846653,2.977079920393439,relative,FAIL,10.058898115286516,12.907298148609636,42.028126043520494,53.00864796614507,0.11421459113317521,-51.22416531765169,36535.46322953185,8.76962866790602,0.3270067257713521,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,2.05,3.9033411478227418,564.2280701060669,1.9040688525964597,1.853341147822742,0.9040688525964595,0.15,0.0,0.30749999999999994,6.027125683976398,0.8579473634846653,5.169178320491733,relative,FAIL,33.15172767608739,31.994841289334254,130.20294189999765,131.2508021991604,0.05876652823994981,49.857598930677916,36345.02245176705,8.723967332324673,-3.351860044808896,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,2.05,0.9872959922367897,142.71366278961875,0.48160780109111695,1.0627040077632102,0.5183921989088831,0.15,0.0,0.30749999999999994,3.4559479927258874,0.8579473634846653,2.598000629241222,relative,FAIL,1.4546937281198857,1.628104081649189,0.9303130361070002,2.8073400379580558,0.6105071121329415,104.66545796727092,36494.42682460928,8.777705661714238,0.12994039658581052,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.19,0.15544523028440557,37.28353848371468,0.8181327909705556,0.03455476971559443,0.18186720902944437,0.3,0.0,0.056999999999999995,0.606224030098148,0.606224030098148,0.0,relative,PASS,1.6025107101110088,0.8246633972428078,1.9409617391086629,2.132916745486488,0.08575282160756105,108.54897470547546,36273.83721574658,9.725907875528648,0.03067572603923421,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.19,0.05104405633257201,12.242916911367397,0.2686529280661684,0.138955943667428,0.7313470719338315,0.3,0.0,0.056999999999999995,2.437823573112772,0.606224030098148,1.8315995430146241,relative,FAIL,1.31733632361374,0.7459633019372991,2.1106260522549576,1.9371996538983987,0.14286715022207247,-117.86711777995676,61664.58220260459,16.192730450513242,0.07932174738444725,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.19,0.10531499343640323,25.259801175721318,0.5542894391389643,0.08468500656359677,0.44571056086103567,0.3,0.0,0.056999999999999995,1.4857018695367856,0.606224030098148,0.8794778394386377,relative,FAIL,1.4932854692820743,0.5615468797431246,1.751863210779771,1.8264454686754588,0.1309753277860226,64.0287101199012,36293.14127375082,9.728889488814486,-0.048277221722798525,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.19,0.10949964185893521,26.263489099865613,0.5763139045207116,0.08050035814106479,0.42368609547928837,0.3,0.0,0.056999999999999995,1.4122869849309614,0.606224030098148,0.8060629548328134,relative,FAIL,9.721976562495295,12.315043478610724,40.32474085735717,50.6474957376548,0.11153908347316682,-49.80028264347597,36349.43108329698,9.743704574168172,-0.045719839549907375,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.19,0.10810584742973761,25.92918750602257,0.56897814436704,0.08189415257026239,0.43102185563295997,0.3,0.0,0.056999999999999995,1.4367395187765333,0.606224030098148,0.8305154886783853,relative,FAIL,29.329478067016453,30.3368407730256,114.48912549287577,123.87452561056708,0.059355164815791825,50.32202554094131,36178.5340721691,9.698020528853238,-0.41455142461083105,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.19,0.0870968546588127,20.890180589916227,0.4584044982042773,0.1029031453411873,0.5415955017957227,0.3,0.0,0.056999999999999995,1.8053183393190757,0.606224030098148,1.1990943092209276,relative,FAIL,1.357267678443893,1.519526609239058,0.6345970062897245,2.17523665081821,0.6637512887165056,106.55528556837044,36323.927978580854,9.753072091380078,0.036718280492055264,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.145,0.11550117901521131,27.702957786798436,0.7965598552773194,0.029498820984788676,0.20344014472268054,0.3,0.0,0.0435,0.6781338157422685,0.6781338157422685,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,2.3494975921786416,2.2935178228922717,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,0.03460960130056612,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.145,0.030022846236507632,7.200979669826356,0.20705411197591472,0.11497715376349235,0.7929458880240853,0.3,0.0,0.0435,2.6431529600802843,0.6781338157422685,1.9650191443380158,relative,FAIL,1.2810051611705957,0.750061953891998,2.454030519308576,2.135300042515104,0.1307921711978001,-113.59807048650096,36424.17118551869,8.745374695645841,0.06366290858525984,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.145,0.0861487817617289,20.662785305550678,0.5941295293912339,0.058851218238271094,0.4058704706087662,0.3,0.0,0.0435,1.3529015686958874,0.6781338157422685,0.6747677529536189,relative,FAIL,1.5948001812565133,0.6102301357326735,2.0480957585262094,1.90055992800507,0.1218760955146068,61.1711971755858,36472.827765862145,8.754881934950204,-0.028681219185898804,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.145,0.09392524630433925,22.527970326095772,0.6477603193402708,0.05107475369566074,0.35223968065972927,0.3,0.0,0.0435,1.1741322688657643,0.6781338157422685,0.4959984531234958,relative,FAIL,10.058898115286516,12.907298148609636,42.028126043520494,53.00864796614507,0.11421459113317521,-51.22416531765169,36535.46322953185,8.76962866790602,-0.06644551314060945,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.145,-0.15892986264118925,-38.119327554489246,-1.0960680182150984,0.30392986264118926,2.0960680182150986,0.3,0.0,0.0435,6.986893394050329,0.6781338157422685,6.30875957830806,relative,FAIL,33.15172767608739,31.994841289334254,130.20294189999765,131.2508021991604,0.05876652823994981,49.857598930677916,36345.02245176705,8.723967332324673,-0.3385112599487315,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.145,0.08308646200882532,19.928287912816753,0.573010082819485,0.061913537991174675,0.42698991718051504,0.3,0.0,0.0435,1.42329972393505,0.6781338157422685,0.7451659081927815,relative,FAIL,1.4546937281198857,1.628104081649189,0.9303130361070002,2.8073400379580558,0.6105071121329415,104.66545796727092,36494.42682460928,8.777705661714238,0.03724941985395352,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,-0.106,-0.12493195767079752,-54.176753736080066,1.1786033742528068,0.018931957670797528,0.17860337425280687,0.3,0.0,0.031799999999999995,0.5953445808426896,0.5953445808426896,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,2.3494975921786416,2.2935178228922717,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.2542196643290507,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,-0.106,-0.23586833154215658,-102.28432140455011,2.2251729390769492,0.1298683315421566,1.225172939076949,0.3,0.0,0.031799999999999995,4.083909796923164,0.5953445808426896,3.4885652160804748,relative,FAIL,1.2810051611705957,0.750061953891998,2.454030519308576,2.135300042515104,0.1307921711978001,-113.59807048650096,36424.17118551869,8.745374695645841,-0.1638611836954364,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,-0.106,-0.20232580427901817,-87.73860169359122,1.908734002632247,0.09632580427901817,0.9087340026322469,0.3,0.0,0.031799999999999995,3.02911334210749,0.5953445808426896,2.4337687612648002,relative,FAIL,1.5948001812565133,0.6102301357326735,2.0480957585262094,1.90055992800507,0.1218760955146068,61.1711971755858,36472.827765862145,8.754881934950204,-0.2533088492852784,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,-0.106,-0.3169972449079376,-137.4658813691794,2.990540046301298,0.21099724490793764,1.9905400463012985,0.3,0.0,0.031799999999999995,6.635133487670996,0.5953445808426896,6.039788906828306,relative,FAIL,10.058898115286516,12.907298148609636,42.028126043520494,53.00864796614507,0.11421459113317521,-51.22416531765169,36535.46322953185,8.76962866790602,-0.19216363160061573,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,-0.106,1.4539129918632065,630.489488697672,-13.71616030059629,1.5599129918632066,14.71616030059629,0.3,0.0,0.031799999999999995,49.053867668654306,0.5953445808426896,48.45852308781161,relative,FAIL,33.15172767608739,31.994841289334254,130.20294189999765,131.2508021991604,0.05876652823994981,49.857598930677916,36345.02245176705,8.723967332324673,-0.5452766410846869,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,-0.106,-0.5884714473010672,-255.19069160153512,5.551617427368558,0.48247144730106717,4.551617427368559,0.3,0.0,0.031799999999999995,15.17205809122853,0.5953445808426896,14.57671351038584,relative,FAIL,1.4546937281198857,1.628104081649189,0.9303130361070002,2.8073400379580558,0.6105071121329415,104.66545796727092,36494.42682460928,8.777705661714238,-0.32442729970517564,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,-0.125,-0.11322998555308025,-27.158212034906303,0.905839884424642,0.011770014446919747,0.09416011557535797,0.3,0.0,0.0375,0.3138670519178599,0.3138670519178599,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,2.3494975921786416,2.2935178228922717,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,-0.015326903125125009,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,-0.125,-0.05969941393104736,-14.31890443136171,0.47759531144837886,0.06530058606895264,0.5224046885516211,0.3,0.0,0.0375,1.7413489618387372,0.3138670519178599,1.4274819099208773,relative,FAIL,1.2810051611705957,0.750061953891998,2.454030519308576,2.135300042515104,0.1307921711978001,-113.59807048650096,35138.18898971094,8.402253720622628,0.0007989072098946494,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,-0.125,-0.054197674661666195,-12.999312267600638,0.43358139729332956,0.0708023253383338,0.5664186027066704,0.3,0.0,0.0375,1.8880620090222349,0.3138670519178599,1.574194957104375,relative,FAIL,1.5948001812565133,0.6102301357326735,2.0480957585262094,1.90055992800507,0.1218760955146068,61.1711971755858,35247.32586373904,8.428724047766949,-0.01614110593315075,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,-0.125,-0.09401682973553233,-22.54993661206743,0.7521346378842586,0.030983170264467674,0.2478653621157414,0.3,0.0,0.0375,0.826217873719138,0.3138670519178599,0.5123508218012781,relative,PASS,10.058898115286516,12.907298148609636,42.028126043520494,53.00864796614507,0.11421459113317521,-51.22416531765169,35278.480499993624,8.433651250350366,0.049111271750524224,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,-0.125,0.1355421555454088,32.509786007566305,-1.0843372443632704,0.2605421555454088,2.0843372443632706,0.3,0.0,0.0375,6.947790814544236,0.3138670519178599,6.633923762626376,relative,FAIL,33.15172767608739,31.994841289334254,130.20294189999765,131.2508021991604,0.05876652823994981,49.857598930677916,35063.57953224243,8.38374049411485,0.6262018597279926,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
