benchmark,coefficient,reference_value,current_value,current_gate_error_ratio,required_scale_to_reference,nearest_simple_constant,nearest_simple_constant_value,nearest_simple_constant_relative_delta,one_over_pi_squared_value,one_over_pi_squared_gate_error_ratio,one_over_pi_squared_passes_this_row,length_power2_value,length_power2_gate_error_ratio,length_power2_passes_this_row,ma2005_eq34_documented_length_power,ma2005_best_length_power_candidate,ma2005_best_length_power_candidate_status,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,1.07,1.0181504124660368,0.323050389619709,1.050925272827204,one_over_pi,0.3183098861837907,0.6971146337289311,0.10316020491699326,6.023923956903469,False,0.11312782360733742,5.961820413661449,False,0.0,0,PASS,False,A simple scale or alternate length power is diagnostic only; it cannot enter the default without a traced A1/Ma pressure or normalization derivation and full eight-row Gate 1 closure.,diagnostic_time_pressure_scale_origin_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0.941,0.8954918095166653,0.3224101344905041,1.0508192146479791,one_over_pi,0.3183098861837907,0.6970840637983352,0.0907322900822474,6.023859085495944,False,0.09949908994629614,5.961749274202649,False,0.0,0,PASS,False,A simple scale or alternate length power is diagnostic only; it cannot enter the default without a traced A1/Ma pressure or normalization derivation and full eight-row Gate 1 closure.,diagnostic_time_pressure_scale_origin_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,0.19,0.15544523028440557,0.606224030098148,1.2222954647908615,one_over_pi,0.3183098861837907,0.7395802444229354,0.015749894723971744,3.0570193908075134,False,0.05181507676146852,2.424296898921605,False,1.0,1,PASS,False,A simple scale or alternate length power is diagnostic only; it cannot enter the default without a traced A1/Ma pressure or normalization derivation and full eight-row Gate 1 closure.,diagnostic_time_pressure_scale_origin_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,0.145,0.11550117901521131,0.6781338157422685,1.2553984403995022,one_over_pi,0.3183098861837907,0.7464471231280996,0.011702716169906755,3.0643053754044423,False,0.03850039300507044,2.448266827469645,False,1.0,1,PASS,False,A simple scale or alternate length power is diagnostic only; it cannot enter the default without a traced A1/Ma pressure or normalization derivation and full eight-row Gate 1 closure.,diagnostic_time_pressure_scale_origin_not_hard_gate,INFO
