benchmark,candidate_name,candidate_order,candidate_class,row_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_forward_identity_residual_over_effective_tolerance,max_forward_identity_residual_over_effective_tolerance,median_abs_current_minus_eq31_direct_value,median_abs_current_minus_eq32_stokes_value,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_selected_force_assembly_route,0,baseline_current_selected_route,10,9,1,0.9,1,5,0.6007843054704192,2.0832706213366805,1.6653345369377348e-16,7.105427357601002e-15,2.2906754575251576,3.269718851497351,0.11768774453352701,0.0,baseline_current_default_under_eq31_eq32_audit,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,10,9,1,0.9,1,4,0.6007843054704194,2.0832706213366814,0.0,1.709743457922741e-14,2.2906754575251576,3.269718851497351,0.11768774453352701,0.0,excluded_incomplete_gate1_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,10,1,9,0.1,1,9,2.6118974185891846,4.148920249010593,2.072339658742941,2.699352492086816,2.2906754575251576,3.269718851497351,0.11768774453352701,0.0,excluded_incomplete_gate1_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,legacy_hybrid_time_plus_gradient_plus_end,3,diagnostic_noncanonical_hybrid,10,1,9,0.1,1,9,2.6118974185891846,4.148920249010593,2.072339658742941,2.699352492086816,2.2906754575251576,3.269718851497351,0.11768774453352701,0.0,excluded_incomplete_gate1_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,forward_identity_gradient_minus_body_end,4,diagnostic_eq31_eq32_forward_identity_residual,10,0,10,0.0,0,10,11.768774453352702,71.46648267861868,11.19798237561713,71.14343228899897,2.2906754575251576,3.269718851497351,0.11768774453352701,0.0,identity_not_closed,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
