benchmark,row,coefficient,prefix,mode_column,generalized_row,variant_name,variant_description,reference_value,current_computed_value,computed_value,scale_factor_applied_to_current_value,omega_e_rad_s,omega_e_sqrt_l_over_g,gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,status,phase_rotation_not_represented,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,A33,A,heave,heave_force,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,0.941,0.8954918095166653,0.4015658338639755,0.4484304932735426,4.031851922917474,2.23,3.821708580489015,0.3224101344905041,3.499298445998511,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,A33,A,heave,heave_force,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,0.941,0.8954918095166653,0.18007436496142398,0.20108990729755274,4.031851922917474,2.23,5.390900708739469,0.3224101344905041,5.068490574248965,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,A33,A,heave,heave_force,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,0.941,0.8954918095166653,3.610490374156615,4.031851922917474,4.031851922917474,2.23,18.91243623206954,0.3224101344905041,18.590026097579035,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,A33,A,heave,heave_force,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,0.941,0.8954918095166653,1.9969467352221635,2.23,4.031851922917474,2.23,7.481025400086176,0.3224101344905041,7.158615265595672,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,2.05,1.7861811857284653,1.7861811857284653,1.0,4.031851922917474,2.23,0.8579473634846653,0.8579473634846653,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,2.05,1.7861811857284653,0.4430175561695662,0.2480249818491334,4.031851922917474,2.23,5.225959166928241,0.8579473634846653,4.368011803443576,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,2.05,1.7861811857284653,0.10987942132780408,0.06151639162126295,4.031851922917474,2.23,6.3093352151941335,0.8579473634846653,5.451387851709468,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,2.05,1.7861811857284653,0.8009781101921369,0.4484304932735426,4.031851922917474,2.23,4.0618598042532135,0.8579473634846653,3.203912440768548,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,2.05,1.7861811857284653,0.3591830090547699,0.20108990729755274,4.031851922917474,2.23,5.498591840472294,0.8579473634846653,4.640644476987628,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,2.05,1.7861811857284653,7.201618048358326,4.031851922917474,4.031851922917474,2.23,16.753229425555535,0.8579473634846653,15.89528206207087,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,B,heave,heave_force,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,2.05,1.7861811857284653,3.9831840441744775,2.23,4.031851922917474,2.23,6.286777379429197,0.8579473634846653,5.428830015944532,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,0.19,0.15544523028440557,0.15544523028440557,1.0,3.616010693199528,2.0,0.606224030098148,0.606224030098148,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,0.19,0.15544523028440557,0.042988044968103815,0.27654785476178373,3.616010693199528,2.0,2.5791571058227403,0.606224030098148,1.9729330757245922,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,0.19,0.15544523028440557,0.011888251616332201,0.07647871597334462,3.616010693199528,2.0,3.124767515502944,0.606224030098148,2.518543485404796,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,0.19,0.15544523028440557,0.07772261514220279,0.5,3.616010693199528,2.0,1.9697786817157408,0.606224030098148,1.363554651617593,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,0.19,0.15544523028440557,0.03886130757110139,0.25,3.616010693199528,2.0,2.6515560075245372,0.606224030098148,2.045331977426389,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,0.19,0.15544523028440557,0.5620916149152737,3.616010693199528,3.616010693199528,2.0,6.527923068689013,0.606224030098148,5.921699038590865,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,A,heave,pitch_moment,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,0.19,0.15544523028440557,0.31089046056881114,2.0,3.616010693199528,2.0,2.120885273137038,0.606224030098148,1.5146612430388897,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,0.145,0.11550117901521131,0.11550117901521131,1.0,4.031851922917474,2.23,0.6781338157422685,0.6781338157422685,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,0.145,0.11550117901521131,0.028647177828801294,0.2480249818491334,4.031851922917474,2.23,2.6747775211769818,0.6781338157422685,1.9966437054347133,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,0.145,0.11550117901521131,0.007105215761017337,0.06151639162126295,4.031851922917474,2.23,3.1699950399766132,0.6781338157422685,2.491861224234345,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,0.145,0.11550117901521131,0.05179425067946696,0.4484304932735426,4.031851922917474,2.23,2.1426609039202993,0.6781338157422685,1.4645270881780308,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,0.145,0.11550117901521131,0.023226121380926886,0.20108990729755274,4.031851922917474,2.23,2.799399508484439,0.6781338157422685,2.1212656927421705,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,0.145,0.11550117901521131,0.4656836507117151,4.031851922917474,4.031851922917474,2.23,7.37203794739575,0.6781338157422685,6.693904131653482,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,A,heave,pitch_moment,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,0.145,0.11550117901521131,0.25756762920392123,2.23,4.031851922917474,2.23,2.5877615908947416,0.6781338157422685,1.909627775152473,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,-0.106,-0.12493195767079752,-0.12493195767079752,1.0,4.031851922917474,2.23,0.5953445808426896,0.5953445808426896,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,-0.106,-0.12493195767079752,-0.030986246533676258,0.2480249818491334,4.031851922917474,2.23,2.3589230649787347,0.5953445808426896,1.7635784841360451,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,-0.106,-0.12493195767079752,-0.007685363234087826,0.06151639162126295,4.031851922917474,2.23,3.091655244211075,0.5953445808426896,2.4963106633683854,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,-0.106,-0.12493195767079752,-0.05602329940394508,0.4484304932735426,4.031851922917474,2.23,1.571594358366507,0.5953445808426896,0.9762497775238175,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,-0.106,-0.12493195767079752,-0.025122555786522456,0.20108990729755274,4.031851922917474,2.23,2.543315855769734,0.5953445808426896,1.9479712749270444,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,-0.106,-0.12493195767079752,-0.5037071537688494,4.031851922917474,4.031851922917474,2.23,12.506514269460677,0.5953445808426896,11.911169688617987,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,B,heave,pitch_moment,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,-0.106,-0.12493195767079752,-0.27859826560587847,2.23,4.031851922917474,2.23,5.427618415279198,0.5953445808426896,4.832273834436509,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,-0.125,-0.11322998555308025,-0.11322998555308025,1.0,4.031851922917474,2.23,0.3138670519178599,0.3138670519178599,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,-0.125,-0.11322998555308025,-0.02808386511158037,0.2480249818491334,4.031851922917474,2.23,2.5844302636911904,0.3138670519178599,2.2705632117733305,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,-0.125,-0.11322998555308025,-0.006965500134553231,0.06151639162126295,4.031851922917474,2.23,3.1475866630785805,0.3138670519178599,2.8337196111607206,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,-0.125,-0.11322998555308025,-0.05077577827492388,0.4484304932735426,4.031851922917474,2.23,1.9793125793353632,0.3138670519178599,1.6654455274175033,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,-0.125,-0.11322998555308025,-0.022769407298172145,0.20108990729755274,4.031851922917474,2.23,2.7261491387154098,0.3138670519178599,2.41228208679755,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,-0.125,-0.11322998555308025,-0.4565265349841044,4.031851922917474,4.031851922917474,2.23,8.840707599576117,0.3138670519178599,8.526840547658256,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,A,pitch,heave_force,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,-0.125,-0.11322998555308025,-0.25250286778336894,2.23,4.031851922917474,2.23,3.400076474223172,0.3138670519178599,3.0862094223053123,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,0.163,0.1403372783872581,0.1403372783872581,1.0,4.031851922917474,2.23,0.4634503397288734,0.4634503397288734,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,0.163,0.1403372783872581,0.034807150924756475,0.2480249818491334,4.031851922917474,2.23,2.6215306559354508,0.4634503397288734,2.1580803162065774,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,0.163,0.1403372783872581,0.00863304297633277,0.06151639162126295,4.031851922917474,2.23,3.1567884871915592,0.4634503397288734,2.693338147462686,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,0.163,0.1403372783872581,0.06293151497186462,0.4484304932735426,4.031851922917474,2.23,2.046390286873934,0.4634503397288734,1.5829399471450607,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,0.163,0.1403372783872581,0.028220410301284582,0.20108990729755274,4.031851922917474,2.23,2.7562288281945895,0.4634503397288734,2.292778488465716,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,0.163,0.1403372783872581,0.5658191257226713,4.031851922917474,4.031851922917474,2.23,8.237609932978964,0.4634503397288734,7.774159593250091,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
