benchmark,candidate_name,source_row,coefficient,row_family,column_family,candidate_transport_integral_value,negative_stokes_target_integral_value,candidate_minus_negative_stokes_integral_value,candidate_negative_stokes_residual_norm,least_squares_candidate_over_negative_stokes_scale,same_sign_with_negative_stokes_target_fraction,abs_station_candidate_residual_sum,residual_abs_centroid_x_over_l,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,0,A33,heave_row_N3_m3,heave_radiation,0.32105675144272444,0.0,0.32105675144272444,9.423713410074463e+298,,0.0,0.3733813969513428,0.20742977572924537,mapping_candidate_nonzero_with_zero_stokes_target,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,1,A33,heave_row_N3_m3,heave_radiation,0.2597809421714392,0.0,0.2597809421714392,7.655458674059865e+298,,0.0,0.30980887644201227,0.21620517516986287,mapping_candidate_nonzero_with_zero_stokes_target,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,2,B33,heave_row_N3_m3,heave_radiation,0.1652304718036576,0.0,0.1652304718036576,9.242548588317963e+298,,0.0,0.5093303702655102,0.5672306928578672,mapping_candidate_nonzero_with_zero_stokes_target,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,3,A53,pitch_row_N5_m5,heave_radiation,-0.0461929443033268,-0.1649096281135736,0.11871668381024678,1.04132202963397,0.4913754395083792,0.6578947368421053,0.11871668381024678,0.16118902060222295,mapping_candidate_scale_or_control_surface_mismatch,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,4,A53,pitch_row_N5_m5,heave_radiation,-0.04666378933746907,-0.14367320362190794,0.09700941428443885,0.9642436504172107,0.5406633388796024,0.6578947368421053,0.09700941428443885,0.16763562636292853,mapping_candidate_scale_or_control_surface_mismatch,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,5,B53,pitch_row_N5_m5,heave_radiation,0.24837126194579048,0.3581967238066662,-0.10982546186087573,0.3734207706983124,0.8233527824347069,0.6410256410256411,0.13353573114535464,0.5836232205455975,mapping_candidate_scale_or_control_surface_mismatch,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,6,A35,heave_row_N3_m3,pitch_radiation,0.01226254874744819,0.0,0.01226254874744819,1.0479039703787487e+298,,0.0,0.044982004306685155,0.3731972175100963,mapping_candidate_nonzero_with_zero_stokes_target,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,7,B35,heave_row_N3_m3,pitch_radiation,-0.12855491028069407,0.0,-0.12855491028069407,2.7752548309446055e+298,,0.0,0.1355059920885792,0.6279141377594144,mapping_candidate_nonzero_with_zero_stokes_target,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,8,A55,pitch_row_N5_m5,pitch_radiation,0.0046615878653606104,-0.01128816412051383,0.015949751985874446,1.8507913909371172,-0.20245249564607262,0.6410256410256411,0.015963645897938236,0.3436722406650548,mapping_candidate_reverses_expected_sign,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_equal_panel_x_derivative,9,B55,pitch_row_N5_m5,pitch_radiation,-0.02613292388147728,-0.0452919942212321,0.019159070339754822,0.676294192614831,0.6235145671324874,0.6410256410256411,0.04049569359681516,0.6384576916151117,mapping_candidate_scale_or_control_surface_mismatch,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,heave_projection_leibniz_endpoint_flux_pitch_current,0,A33,heave_row_N3_m3,heave_radiation,0.27511262993079927,0.0,0.27511262993079927,8.084567137229814e+298,,0.0,0.32192245728075364,0.20763198213492268,mapping_candidate_nonzero_with_zero_stokes_target,false,diagnostic-only; mapped row-measure derivative candidates are not accepted unless full Gate 1 closure is achieved.,diagnostic_row_measure_mapping_candidate_not_hard_gate,INFO
