benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,endpoint_label,station_index,x_m,x_over_l,trapz_weight_m,is_configured_end_station,configured_end_station_index,configured_end_station_x_over_l,end_term_lever_arm_m,station_pitch_moment_lever_arm_m,end_lever_minus_station_moment_lever_m,endpoint_total_pressure_integral_value,endpoint_time_integral_value,endpoint_forward_gradient_integral_value,endpoint_stokes_body_forward_integral_value,endpoint_total_density_integral_value,end_term_component_value,end_to_endpoint_forward_ratio,end_to_endpoint_pressure_ratio,endpoint_forward_plus_end_value,endpoint_pressure_plus_end_value,endpoint_forward_minus_end_value,abs_endpoint_forward_plus_end_value,abs_endpoint_pressure_plus_end_value,gate_role
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,0.19,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.001959897995914682,-0.00012436836833599273,0.0020842663642506747,0.0004313066763279784,0.001959897995914682,0.0,0.0,0.0,0.0020842663642506747,0.001959897995914682,0.0020842663642506747,0.0020842663642506747,0.001959897995914682,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,0.19,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,-9.058356415686518e-05,-8.408376915255683e-05,-6.499795004308348e-06,2.2053046989604888e-23,-9.058356415686517e-05,0.0,-0.0,-0.0,-6.499795004308348e-06,-9.058356415686518e-05,-6.499795004308348e-06,6.499795004308348e-06,9.058356415686518e-05,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,0.145,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.0013884558527986457,-0.00027790730720153036,0.0016663631600001762,0.00033670289516446385,0.001388455852798646,0.0,0.0,0.0,0.0016663631600001762,0.0013884558527986457,0.0016663631600001762,0.0016663631600001762,0.0013884558527986457,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,0.145,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.0013884558527986457,-0.00027790730720153036,0.0016663631600001762,0.00033670289516446385,0.001388455852798646,0.0,0.0,0.0,0.0016663631600001762,0.0013884558527986457,0.0016663631600001762,0.0016663631600001762,0.0013884558527986457,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,0.145,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,-9.106665517788998e-05,-8.408376915255686e-05,-6.982886025333124e-06,6.437825061292882e-22,-9.106665517789e-05,0.0,-0.0,-0.0,-6.982886025333124e-06,-9.106665517788998e-05,-6.982886025333124e-06,6.982886025333124e-06,9.106665517788998e-05,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,-0.106,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.0012952666182294772,0.001988337919993992,-0.000693071301764515,0.00023402720606444672,0.001295266618229477,-0.0,0.0,-0.0,-0.000693071301764515,0.0012952666182294772,-0.000693071301764515,0.000693071301764515,0.0012952666182294772,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,-0.106,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.0012952666182294772,0.001988337919993992,-0.000693071301764515,0.00023402720606444672,0.001295266618229477,-0.0,0.0,-0.0,-0.000693071301764515,0.0012952666182294772,-0.000693071301764515,0.000693071301764515,0.0012952666182294772,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,-0.106,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,-0.0017497630306333185,-3.801740904367273e-21,-0.0017497630306333185,-7.080738454952158e-05,-0.0017497630306333185,-0.0,0.0,0.0,-0.0017497630306333185,-0.0017497630306333185,-0.0017497630306333185,0.0017497630306333185,0.0017497630306333185,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,-0.125,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.0004509846309857027,-9.13297431009729e-05,0.0005423143740866756,0.0,0.0004509846309857027,0.0,0.0,0.0,0.0005423143740866756,0.0004509846309857027,0.0005423143740866756,0.0005423143740866756,0.0004509846309857027,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,-0.125,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.0004509846309857027,-9.13297431009729e-05,0.0005423143740866756,0.0,0.0004509846309857027,0.0,0.0,0.0,0.0005423143740866756,0.0004509846309857027,0.0005423143740866756,0.0005423143740866756,0.0004509846309857027,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,-0.125,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,-0.00039744597255163733,-8.408376915255683e-05,-0.0003133622033990805,0.0,-0.0003974459725516373,0.0,-0.0,-0.0,-0.0003133622033990805,-0.00039744597255163733,-0.0003133622033990805,0.0003133622033990805,0.00039744597255163733,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,0.163,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,-0.0006754848093465173,0.0006861960164668781,-0.0013616808258133954,-0.0,-0.0006754848093465176,-0.0,0.0,0.0,-0.0013616808258133954,-0.0006754848093465173,-0.0013616808258133954,0.0013616808258133954,0.0006754848093465173,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,0.163,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,-0.0006754848093465173,0.0006861960164668781,-0.0013616808258133954,-0.0,-0.0006754848093465176,-0.0,0.0,0.0,-0.0013616808258133954,-0.0006754848093465173,-0.0013616808258133954,0.0013616808258133954,0.0006754848093465173,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,0.163,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,-0.0015922331549995318,7.080738454952155e-05,-0.0016630405395490534,-0.0,-0.0015922331549995318,-0.0,0.0,0.0,-0.0016630405395490534,-0.0015922331549995318,-0.0016630405395490534,0.0016630405395490534,0.0015922331549995318,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,0.0458,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.00021421769971820886,-4.338162797296212e-05,0.000257599327691171,5.519483733570979e-05,0.0002142176997182088,0.0,0.0,0.0,0.000257599327691171,0.00021421769971820886,0.000257599327691171,0.000257599327691171,0.00021421769971820886,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,0.0458,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,0.00021421769971820886,-4.338162797296212e-05,0.000257599327691171,5.519483733570979e-05,0.0002142176997182088,0.0,0.0,0.0,0.000257599327691171,0.00021421769971820886,0.000257599327691171,0.000257599327691171,0.00021421769971820886,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,0.0458,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,0.0001887868369620277,3.99397903474645e-05,0.0001488470466145632,5.695460158018184e-06,0.0001887868369620277,0.0,0.0,0.0,0.0001488470466145632,0.0001887868369620277,0.0001488470466145632,0.0001488470466145632,0.0001887868369620277,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,0.0703,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,-0.0003208552844395957,0.0003259431078217671,-0.0006467983922613628,3.653189724038916e-05,-0.0003208552844395958,-0.0,0.0,0.0,-0.0006467983922613628,-0.0003208552844395957,-0.0006467983922613628,0.0006467983922613628,0.0003208552844395957,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,0.0703,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.5,1.425,0.07499999999999996,-0.0003208552844395957,0.0003259431078217671,-0.0006467983922613628,3.653189724038916e-05,-0.0003208552844395958,-0.0,0.0,0.0,-0.0006467983922613628,-0.0003208552844395957,-0.0006467983922613628,0.0006467983922613628,0.0003208552844395957,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,0.0703,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.5,-1.4249999999999998,2.925,0.0007563107486247775,-3.3633507661022725e-05,0.0007899442562858002,3.363350766102274e-05,0.0007563107486247775,-0.0,-0.0,-0.0,0.0007899442562858002,0.0007563107486247775,0.0007899442562858002,0.0007899442562858002,0.0007563107486247775,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
