benchmark,candidate_name,candidate_order,use_free_surface_marching,time_step_scale,free_surface_substeps_per_station,free_surface_velocity_scale,history_rhs_scale,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_selected_body_pressure_to_body_potential_gain_max,median_selected_forward_to_time_norm_ratio_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,outer_history_rhs_disabled,8,True,1.0,1,1.0,0.0,10,8,2,0.8,0.3861584503015818,1.672443686165383,0.016403897797867772,1.0770991053226935,5,5,1.9216655824086935,36274.421531489235,8.751699222192359,0.35684867130454867,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_marching,0,True,1.0,1,1.0,1.0,10,9,1,0.9,0.6007843054704187,2.0832706213366734,0.0,0.0,0,0,1.6769432816274554,36273.83721574658,8.751562504504902,0.3573324133930934,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_two_substeps_per_station,5,True,1.0,2,1.0,1.0,10,8,2,0.8,0.6362698305718506,2.2221480336972266,0.05520606539346712,0.26507340018295134,3,7,1.7267357617877404,36186.50758210162,8.729705621047728,0.3648063367061385,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_half,3,True,1.0,1,0.5,1.0,10,3,7,0.3,1.7954790477482643,5.9841786274374105,1.330841837889336,3.900908006100737,1,9,1.3119804809551783,36270.80894681227,8.749641024617535,0.3444104901332343,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_marching_disabled,1,False,1.0,1,1.0,1.0,10,0,10,0.0,3.316422665747261,6.644165155124139,2.6754321398724485,5.9223339773452786,0,10,0.0,36696.47207135686,8.913896156608045,0.16295036865166426,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_zero,2,True,1.0,1,0.0,1.0,10,0,10,0.0,3.316422665747261,6.644165155124139,2.6754321398724485,5.9223339773452786,0,10,0.0,36696.47207135686,8.913896156608045,0.16295036865166426,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_time_step_quarter,6,True,0.25,1,1.0,1.0,10,0,10,0.0,3.2895168488476765,7.000997300469362,2.6495555501739463,5.24312385520723,0,10,0.28012674976484675,36271.848028400644,9.505406280017603,0.18616606442618783,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_time_step_half,4,True,0.5,1,1.0,1.0,10,2,8,0.2,2.69278334184349,7.066465384353414,2.091999036373071,4.983194763016741,1,9,0.8320299340461101,36271.14070297005,8.749126658304293,0.2825327101473607,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_flipped,7,True,1.0,1,-1.0,1.0,10,1,9,0.1,47.648576988102555,133.33773016137798,47.18425990580823,132.57491371422864,1,9,214.78032625302436,36285.714443403194,8.749736604811948,18.027592250843043,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
