benchmark,candidate_name,candidate_order,coefficient,omega_e_sqrt_l_over_g,reference_value,baseline_default_gate_error_ratio,value_at_control_scale_0,gate_at_control_scale_0,status_at_control_scale_0,value_at_control_scale_1,gate_at_control_scale_1,status_at_control_scale_1,control_scale_response_slope,required_control_row_scale_to_reference,shared_median_control_row_scale,value_at_shared_median_control_scale,gate_at_shared_median_control_scale,status_at_shared_median_control_scale,matched_clip_inner_free_surface_to_waterline,matched_two_zone_inner_free_surface,matched_inner_free_surface_known_potential_body_row_scale,matched_inner_free_surface_known_potential_free_row_scale,matched_inner_free_surface_known_potential_control_row_scale_reference,provider_route,solver_status,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,unclipped_only_control_row_scale,0,A33,2.0,1.07,0.3224101344905041,0.7872920365536326,1.7614203329991744,FAIL,0.7023603587192152,2.29058966530084,FAIL,-0.08493167783441735,-3.3286515780076127,-6.05544235161997,0.5956892647915968,2.955207072949553,FAIL,False,False,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_only_control_row_scale,0,A33,2.23,0.941,0.3224101344905041,0.786546088536708,1.0942537121026703,FAIL,0.6900875407064792,1.777629892267239,FAIL,-0.09645854783022889,-1.6012464933137631,-6.05544235161997,0.5987898463319531,2.4244431715766694,FAIL,False,False,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_only_control_row_scale,0,A53,2.0,0.19,0.6781338157422685,0.0009138194845696501,3.31730141255141,FAIL,-0.00693359593844569,3.4549753673411527,FAIL,-0.00784741542301534,-24.09534481389475,-6.05544235161997,-0.04235360928729758,4.076379110303467,FAIL,False,False,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_only_control_row_scale,0,A53,2.23,0.145,0.6781338157422685,0.0006704489830251977,3.3179207130339035,FAIL,-0.01576381653451157,3.695719920333599,FAIL,-0.016434265517536767,-8.782233125232327,-6.05544235161997,-0.048291002842060414,4.443471329702539,FAIL,False,False,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_body_free_control_row_scale,1,A33,2.0,1.07,0.3224101344905041,1.1608728780788191,0.5661861562543243,PASS,1.0181504124660368,0.323050389619709,PASS,-0.14272246561278235,0.6367103993660295,0.20115125849985405,1.1405643394370502,0.43965320521526535,PASS,False,False,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_body_free_control_row_scale,1,A33,2.23,0.941,0.3224101344905041,1.0673056018412117,0.8948324607949824,PASS,0.8954918095166653,0.3224101344905041,PASS,-0.1718137923245464,0.7351307490066206,0.20115125849985405,1.0410861753011238,0.7090766935963433,PASS,False,False,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_body_free_control_row_scale,1,A53,2.0,0.19,0.6781338157422685,0.16148326720945202,0.5002935577289119,PASS,0.15544523028440557,0.606224030098148,PASS,-0.006038036925046453,-4.722848360243936,0.20115125849985405,0.16215195991880466,0.4885621066876377,PASS,False,False,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_body_free_control_row_scale,1,A53,2.23,0.145,0.6781338157422685,0.1393983214477761,0.1287742195913535,PASS,0.11550117901521131,0.6781338157422685,PASS,-0.0238971424325648,-0.23440788236632137,0.20115125849985405,0.13687804970451517,0.18671150104562806,PASS,False,False,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_only_control_row_scale,2,A33,2.0,1.07,0.3224101344905041,0.784794601571221,1.7769806755687165,FAIL,0.6813838935689313,2.4212841522184974,FAIL,-0.1034107080022898,-2.7579870976462493,-5.0653661848633025,0.6068601893828803,2.8856062966798737,FAIL,True,True,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_only_control_row_scale,2,A33,2.23,0.941,0.3224101344905041,0.7840568369507076,1.1118892174941009,FAIL,0.6713189944774662,1.9105986930395586,FAIL,-0.11273784247324137,-1.3921072073606804,-5.0653661848633025,0.6190880481166263,2.280637278663646,FAIL,True,True,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
