benchmark,candidate_name,candidate_order,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_heave_free_surface_increment_gain_max,median_heave_free_surface_increment_phase_deg,median_selected_body_pressure_to_body_potential_gain_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_eq19_22,0,1.0,-1.0,updated,10,9,1,0.9,0.6007843054704187,2.0832706213366734,0.0,0.0,0,0,1.6769432816274554,0.08266794363942438,109.4685200166005,36273.83721574658,0.3573324133930934,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_local_time,1,-1.0,-1.0,updated,10,9,1,0.9,0.6007843054704187,2.0832706213366734,0.0,0.0,0,0,1.6769432816274554,0.08266794363942438,109.4685200166005,36273.83721574658,0.3573324133930934,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_average_elevation,4,1.0,-1.0,average,10,8,2,0.8,0.6463563356416947,2.3691056340205257,0.11197364828721512,0.546146153559103,3,7,1.7825900396150893,0.08116882257732418,106.09711002988043,36100.21197898369,0.37266196988281836,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_previous_elevation,3,1.0,-1.0,previous,10,6,4,0.6,0.8459741705952435,2.6920131194046615,0.5211261008107013,1.1696688659833656,3,7,1.9188917111915995,0.07940633722215723,102.25761413944818,35930.720875460516,0.38994869833857004,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,dynamic_gravity_sign_flipped,2,1.0,1.0,updated,10,1,9,0.1,47.648576988102555,133.33773016137798,47.18425990580823,132.57491371422864,1,9,214.78032625302436,0.06307050531575023,-1.128042986383904,36285.714443403194,18.027592250843043,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_time_and_dynamic_sign,5,-1.0,1.0,updated,10,1,9,0.1,47.648576988102555,133.33773016137798,47.18425990580823,132.57491371422864,1,9,214.78032625302436,0.06307050531575023,-1.128042986383904,36285.714443403194,18.027592250843043,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
