benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,known_potential_rhs_scale,unknown_normal_column_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role,failure_reason
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,1.07,1.0181504124660368,81.40112547665964,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.15,0.0,0.1605,0.323050389619709,0.323050389619709,0.0,relative,PASS,1.6025107101110088,0.8246633972428078,1.9409617391086629,2.132916745486488,0.08575282160756105,108.54897470547546,36273.83721574658,9.725907875528648,-0.3573324133930934,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,1.07,0.7872920365536326,62.943998322462924,0.7357869500501238,0.2827079634463675,0.26421304994987616,0.15,0.0,0.1605,1.7614203329991744,0.323050389619709,1.4383699433794654,relative,FAIL,5.449976328409716,2.320082497470602,1.5102578485265201,1.1227451417183434,1.4081599248564625,130.63735249514684,36696.47207135686,9.86785145139255,-0.00633351889997164,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,1.07,9.329628088208786,745.9037656522925,8.719278587111015,8.259628088208785,7.719278587111014,0.15,0.0,0.1605,51.46185724740676,0.323050389619709,51.13880685778705,relative,FAIL,200.58751075308373,221.3473674542291,833.8707814181498,922.7062188718842,0.06242599940060374,173.29092614327695,36285.714443403194,9.72439399316875,-7.184141445928742,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,1.07,,,,,,0.15,,,,0.323050389619709,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,1.07,9.329628088208786,745.9037656522925,8.719278587111015,8.259628088208785,7.719278587111014,0.15,0.0,0.1605,51.46185724740676,0.323050389619709,51.13880685778705,relative,FAIL,200.58751075308373,221.3473674542291,833.8707814181498,922.7062188718842,0.06242599940060374,173.29092614327695,36285.714443403194,9.72439399316875,-7.184141445928742,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,1.07,,,,,,0.15,,,,0.323050389619709,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,1.07,0.7386696873346104,59.0566415024021,0.6903455021818788,0.3313303126653897,0.3096544978181212,0.15,0.0,0.1605,2.064363318787475,0.323050389619709,1.7413129291677658,relative,FAIL,4.063511221503798,1.5263061201851145,1.689297946115673,1.4679413712381764,0.19935886093809244,120.82942897763917,36271.037792507836,9.723155172850483,-0.10784794906409076,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,1.07,1.6751344182168497,133.92699673643713,1.5655461852493922,0.6051344182168497,0.5655461852493922,0.15,0.0,0.1605,3.7703079016626146,0.323050389619709,3.4472575120429054,relative,FAIL,1.4898262771669042,1.2280863176775343,5.096013133523882,8.940687052676008,0.07659055868951771,100.18964221205651,36551.09471034196,9.813591475911824,-0.12674248679888192,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,1.07,1.0181504124660368,81.40112547665964,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.15,0.0,0.1605,0.323050389619709,0.323050389619709,0.0,relative,PASS,10.068871748367416,5.181512940924812,12.195422280965294,13.401511156678001,0.08575282160756105,108.54897470547547,36273.83721574659,9.725907875528652,-0.3573324133930935,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,1.07,1.67513441821685,133.92699673643716,1.5655461852493924,0.6051344182168499,0.5655461852493924,0.15,0.0,0.1605,3.770307901662616,0.323050389619709,3.447257512042907,relative,FAIL,0.23711321635930896,0.19545600800190333,0.8110556802615443,1.422954539071096,0.07659055868951736,100.18964221205651,36551.0947103419,9.81359147591181,-0.12674248679888186,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,1.07,0.7386696873346102,59.056641502402094,0.6903455021818787,0.3313303126653898,0.3096544978181213,0.15,0.0,0.1605,2.0643633187874753,0.323050389619709,1.7413129291677663,relative,FAIL,0.6467278972117152,0.24291916369887342,0.2688601184792956,0.23363012540165085,0.19935886093809235,117.42296647437108,36271.03779250785,9.723155172850486,-0.10784794906409073,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,1.07,1.0181504124660368,81.40112547665964,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.15,0.0,0.1605,0.323050389619709,0.323050389619709,0.0,relative,PASS,0.2550475008718704,0.13124925605814813,0.3089136551313856,0.3394642432476526,0.08575282160756104,107.45700217788983,36273.8372157466,9.725907875528655,-0.3573324133930934,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,0.941,0.8954918095166653,71.5945701708574,0.9516384798264244,0.045508190483334654,0.04836152017357562,0.15,0.0,0.14115,0.3224101344905041,0.3224101344905041,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,2.3494975921786416,2.2935178228922717,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.28889524358281377,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,0.941,0.786546088536708,62.88435977850981,0.8358619431845994,0.1544539114632919,0.16413805681540056,0.15,0.0,0.14115,1.0942537121026703,0.3224101344905041,0.7718435776121662,relative,FAIL,5.315490578943306,2.7119029390933953,1.6790229511726384,1.2027534069206378,1.1963535514409607,125.14056236315221,37031.60482929761,8.913896156608045,-0.0064420737444423615,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,0.941,8.19164501921945,654.9220192865951,8.705255068245961,7.2506450192194505,7.705255068245963,0.15,0.0,0.14115,51.36836712163975,0.3224101344905041,51.045956987149246,relative,FAIL,214.78032625302436,235.16041927635953,893.4814164649448,980.1801382584349,0.06307050531575023,171.31384551392472,36463.080401371546,8.749736604811948,-10.423764163660087,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,0.941,,,,,,0.15,,,,0.3224101344905041,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,0.941,8.19164501921945,654.9220192865951,8.705255068245961,7.2506450192194505,7.705255068245963,0.15,0.0,0.14115,51.36836712163975,0.3224101344905041,51.045956987149246,relative,FAIL,214.78032625302436,235.16041927635953,893.4814164649448,980.1801382584349,0.06307050531575023,171.31384551392472,36463.080401371546,8.749736604811948,-10.423764163660087,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,0.941,,,,,,0.15,,,,0.3224101344905041,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,0.941,0.7041514451988448,56.29690804364764,0.7483012170019604,0.2368485548011552,0.25169878299803955,0.15,0.0,0.14115,1.6779918866535968,0.3224101344905041,1.3555817521630926,relative,FAIL,3.977851181956991,1.5174274204807665,1.9499964888998356,1.4444659184431807,0.19464326026654177,116.7786246631578,36447.10840864638,8.748891166270871,-0.061371236148530454,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,0.941,1.6557786846891218,132.3795058408953,1.7595947765027862,0.7147786846891219,0.7595947765027863,0.15,0.0,0.14115,5.063965176685242,0.3224101344905041,4.741555042194738,relative,FAIL,1.7140924095247894,1.5456273032463346,6.34992288383984,10.709989100288528,0.058047350679420316,104.42060605987437,36720.94832298949,8.831667093000542,-0.07006970075550488,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,0.941,0.8954918095166652,71.59457017085738,0.9516384798264241,0.045508190483334765,0.048361520173575735,0.15,0.0,0.14115,0.3224101344905049,0.3224101344905041,7.771561172376096e-16,relative,PASS,10.536545388095146,5.214408608768646,14.762328750430655,14.41059748655123,0.08266794363942441,109.46852001660046,36448.98738627265,8.751562504504903,-0.2888952435828137,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,0.941,1.6557786846891218,132.3795058408953,1.7595947765027862,0.7147786846891219,0.7595947765027863,0.15,0.0,0.14115,5.063965176685242,0.3224101344905041,4.741555042194738,relative,FAIL,0.2728062798921676,0.24599422548945013,1.010621615215454,1.7045477057712404,0.05804735067942028,104.42060605987439,36720.948322989476,8.831667093000538,-0.07006970075550488,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,0.941,0.7041514451988448,56.29690804364764,0.7483012170019604,0.2368485548011552,0.25169878299803955,0.15,0.0,0.14115,1.6779918866535968,0.3224101344905041,1.3555817521630926,relative,FAIL,0.6330946784923936,0.24150607475269795,0.3103515802202491,0.22989389104800667,0.19464326026654194,116.77862466315779,36447.1084086464,8.748891166270877,-0.06137123614853044,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,0.941,0.8954918095166653,71.5945701708574,0.9516384798264244,0.045508190483334654,0.04836152017357562,0.15,0.0,0.14115,0.3224101344905041,0.3224101344905041,0.0,relative,PASS,0.26689381255575384,0.13208251305880875,0.37393415557773696,0.36502469858266723,0.0826679436394244,109.46852001660048,36448.98738627268,8.751562504504909,-0.2888952435828137,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,2.05,1.7861811857284653,258.19253944674807,0.8713078954773003,0.26381881427153453,0.12869210452269977,0.15,0.0,0.30749999999999994,0.8579473634846653,0.8579473634846653,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,2.3494975921786416,2.2935178228922717,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.1952537076843343,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,2.05,0.010777933388892534,1.5579505673334846,0.005257528482386603,2.0392220666111074,0.9947424715176134,0.15,0.0,0.30749999999999994,6.631616476784091,0.8579473634846653,5.773669113299425,relative,FAIL,5.315490578943306,2.7119029390933953,1.6790229511726384,1.2027534069206378,1.1963535514409607,125.14056236315221,37031.60482929761,8.913896156608045,-0.001313835822574556,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,2.05,4.71211221999593,681.1359507980815,2.298591326827283,2.6621122199959304,1.2985913268272833,0.15,0.0,0.30749999999999994,8.657275512181888,0.8579473634846653,7.799328148697223,relative,FAIL,214.78032625302436,235.16041927635953,893.4814164649448,980.1801382584349,0.06307050531575023,171.31384551392472,36463.080401371546,8.749736604811948,18.027592250843043,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,2.05,,,,,,0.15,,,,0.8579473634846653,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,2.05,4.71211221999593,681.1359507980815,2.298591326827283,2.6621122199959304,1.2985913268272833,0.15,0.0,0.30749999999999994,8.657275512181888,0.8579473634846653,7.799328148697223,relative,FAIL,214.78032625302436,235.16041927635953,893.4814164649448,980.1801382584349,0.06307050531575023,171.31384551392472,36463.080401371546,8.749736604811948,18.027592250843043,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,2.05,,,,,,0.15,,,,0.8579473634846653,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,2.05,0.4431724895769318,64.06059553815062,0.2161817022326497,1.606827510423068,0.7838182977673503,0.15,0.0,0.30749999999999994,5.2254553184490025,0.8579473634846653,4.367507954964337,relative,FAIL,3.977851181956991,1.5174274204807665,1.9499964888998356,1.4444659184431807,0.19464326026654177,116.7786246631578,36447.10840864638,8.748891166270871,-0.23563793299481187,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,2.05,1.0176325625444365,147.09881486065106,0.49640612807045686,1.0323674374555634,0.5035938719295432,0.15,0.0,0.30749999999999994,3.357292479530288,0.8579473634846653,2.499345116045623,relative,FAIL,1.7140924095247894,1.5456273032463346,6.34992288383984,10.709989100288528,0.058047350679420316,104.42060605987437,36720.94832298949,8.831667093000542,-0.044005459131127155,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,2.05,1.7861811857284648,258.192539446748,0.8713078954773001,0.263818814271535,0.1286921045227,0.15,0.0,0.30749999999999994,0.8579473634846667,0.8579473634846653,1.4432899320127035e-15,relative,PASS,10.536545388095146,5.214408608768646,14.762328750430655,14.41059748655123,0.08266794363942441,109.46852001660046,36448.98738627265,8.751562504504903,-0.1952537076843342,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,2.05,1.0176325625444365,147.09881486065106,0.49640612807045686,1.0323674374555634,0.5035938719295432,0.15,0.0,0.30749999999999994,3.357292479530288,0.8579473634846653,2.499345116045623,relative,FAIL,0.2728062798921676,0.24599422548945013,1.010621615215454,1.7045477057712404,0.05804735067942028,104.42060605987439,36720.948322989476,8.831667093000538,-0.04400545913112744,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
