benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,panel_index,x_m,x_over_l,is_configured_end_station,is_bow_station,is_section_endpoint_panel,symbol_convention,equation_source,unit_description,pressure_row_measure_N3_ds,stokes_m3_ds,body_panel_normal_z,body_panel_length_m,mode_body_potential_real,mode_body_potential_imag,total_row_measure_x_gradient,normal_variation_x_gradient,panel_length_variation_x_gradient,lever_variation_x_gradient,product_rule_residual_x_gradient,eq31_panel_density_value_per_m,eq32_stokes_body_panel_density_value_per_m,eq32_boundary_proxy_panel_density_value_per_m,longitudinal_end_station_proxy_density_value_per_m,aft_endpoint_state_panel_value,bow_endpoint_state_panel_value,longitudinal_endpoint_state_panel_value,eq32_stokes_plus_boundary_proxy_panel_density_value_per_m,eq31_minus_eq32_proxy_panel_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,section_interior_panel_density_value_per_m,longitudinal_interior_station_density_value_per_m,formula_decomposition_closure_residual_value_per_m,dominant_panel_source,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,0,0.075,0.024999999999999998,True,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0010960770071325211,0.0,0.02325434369523543,0.04713429118866493,-0.20938725966608046,0.43172498517065805,-0.014290892061692161,-0.014206743260331304,-0.00016694564690010916,0.0,8.279684553925211e-05,0.02354228387567088,-0.0,0.02354228387567088,0.02354228387567088,-0.0018056364809219696,0.0,-0.0018056364809219696,0.02354228387567088,0.0,0.02340366027114831,0.00027502004732547856,0.0,-0.00013639644280290944,0.0,0.0,2.6834003769016235e-18,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,1,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.003265296303383205,0.0,0.06927666720271045,0.047134142493151725,-0.23120744438553323,0.49171593271422825,-0.042241840586031684,-0.041940055331794575,-0.000497021363736115,0.0,0.00019523610949900556,0.07925728363668634,-0.0,0.0,0.07925728363668634,-0.006126591826603415,0.0,-0.006126591826603415,0.0,0.07925728363668634,0.07869105169317701,0.0009325484555744489,0.0,-0.00036631651206511735,0.07925728363668634,0.0,-4.933119884809045e-18,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,2,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.005404987004971819,0.0,0.1146722949537334,0.04713420104788657,-0.23483943720429543,0.5205611978775155,-0.06925934350287688,-0.06869012947221732,-0.0008218804997544688,0.0,0.00025266646909491213,0.13757269137915246,-0.0,0.0,0.13757269137915246,-0.010736148677361213,0.0,-0.010736148677361213,0.0,0.13757269137915246,0.13644203806642854,0.0016325351443530287,0.0,-0.0005018818316291238,0.13757269137915246,0.0,6.613633252161577e-18,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,3,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0074984521845124635,0.0,0.1590861078740603,0.047134550494180014,-0.14886169255609827,0.3509803270135962,-0.09443292384939833,-0.09354141455986209,-0.0011410944487652349,0.0,0.000249585159228994,0.12647022195783336,-0.0,0.0,0.12647022195783336,-0.010042375830996087,0.0,-0.010042375830996087,0.0,0.12647022195783336,0.12527625937434994,0.0015282219625047673,0.0,-0.0003342593790213684,0.12647022195783336,0.0,2.222614453595284e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,4,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0074984521845124635,0.0,0.15908610787406013,0.04713455049418006,-0.14886169255609843,0.3509803270135967,-0.0944329238493983,-0.09354141455986247,-0.0011410944487650217,0.0,0.0002495851592291833,0.1264702219578335,-0.0,0.0,0.1264702219578335,-0.0100423758309961,0.0,-0.0100423758309961,0.0,0.1264702219578335,0.12527625937435063,0.001528221962504484,0.0,-0.00033425937902162236,0.1264702219578335,0.0,4.2825985813177425e-18,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,5,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.005404987004971818,0.0,0.11467229495373335,0.047134201047886584,-0.2348394372042948,0.5205611978775135,-0.06925934350287685,-0.0686901294722175,-0.0008218804997543347,0.0,0.0002526664690949862,0.13757269137915187,-0.0,0.0,0.13757269137915187,-0.010736148677361172,0.0,-0.010736148677361172,0.0,0.13757269137915187,0.1364420380664284,0.0016325351443527562,0.0,-0.0005018818316292691,0.13757269137915187,0.0,-1.962405932198763e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,6,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0032652963033831957,0.0,0.06927666720271031,0.04713414249315169,-0.2312074443855329,0.4917159327142273,-0.04224184058603202,-0.04194005533179471,-0.0004970213637362101,0.0,0.00019523610949889953,0.07925728363668681,-0.0,0.0,0.07925728363668681,-0.0061265918266033845,0.0,-0.0061265918266033845,0.0,0.07925728363668681,0.0786910516931771,0.0009325484555746256,0.0,-0.00036631651206491764,0.07925728363668681,0.0,7.209944447028604e-18,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,0,7,0.075,0.024999999999999998,True,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0010960770071325211,0.0,0.023254343695235446,0.0471342911886649,-0.20938725966608016,0.43172498517065777,-0.014290892061692203,-0.014206743260331313,-0.00016694564690012992,0.0,8.279684553923991e-05,0.023542283875670936,-0.0,0.023542283875670936,0.023542283875670936,-0.001805636480921969,0.0,-0.001805636480921969,0.023542283875670936,0.0,0.023403660271148312,0.0002750200473255126,0.0,-0.00013639644280288927,0.0,0.0,5.149960319306146e-19,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,1,0,0.15,0.049999999999999996,False,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.002187653295576457,0.0,0.04575278167287225,0.047814651166304074,-0.20190480407877034,0.4684742990222074,-0.01481780896347945,-0.014274988520226808,-0.000501625081975398,0.0,-4.119536127724429e-05,0.026488162454400072,-0.0,0.026488162454400072,0.0,0.0,0.0,0.0,0.026488162454400072,0.0,0.02551782222934502,0.0008966998221743895,0.0,7.364040288066453e-05,0.0,0.026488162454400072,-2.9408983928669308e-18,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,1,1,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.006400079448332307,0.0,0.13385662848687424,0.04781294374943777,-0.22875284305460852,0.5291194745385601,-0.041352376612611,-0.03979616076985441,-0.0014626414476275628,0.0,-9.35743951290236e-05,0.08349035172346621,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08349035172346621,0.08034835557445276,0.0029530696639695395,0.0,0.0001889264850439148,0.08349035172346621,0.08349035172346621,-5.827586677109586e-18,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
