benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,x_m,x_over_l,is_configured_end_station,is_bow_station,zero_mi_target_value_per_m,eq31_row_measure_transport_density_value_per_m,eq32_stokes_body_density_value_per_m,eq32_boundary_proxy_density_value_per_m,eq32_stokes_plus_boundary_proxy_density_value_per_m,eq31_minus_eq32_boundary_proxy_density_value_per_m,row_measure_transport_density_value_per_m,stokes_body_forward_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,waterline_contour_density_value_per_m,boundary_density_value_per_m,section_endpoint_panel_density_value_per_m,section_interior_panel_density_value_per_m,best_mapping_candidate_name,best_mapping_candidate_density_value_per_m,mapping_residual_density_value_per_m,mapped_normalized_y_density_value_per_m,mapped_normalized_arclength_density_value_per_m,dominant_gradient_component,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,10,0.825,0.27499999999999997,False,False,0.0,-0.21434041651961555,-0.0,0.05650650765996917,0.05650650765996917,-0.2708469241795847,-0.21434041651961555,-0.0,0.30291434832850733,0.15338234037027512,0.0,-0.0006756107730051019,0.05650650765996917,0.05650650765996917,0.05650650765996917,-0.2708469241795847,heave_projection_leibniz_endpoint_flux_pitch_current,-0.12964861124895374,-0.08469180527066181,-0.1990887977136633,-0.21477288893131882,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,11,0.8999999999999999,0.3,False,False,0.0,-0.20792010205267566,-0.0,0.049483673737022275,0.049483673737022275,-0.2574037757896979,-0.20792010205267566,-0.0,0.2547705276181181,0.14054781147738954,0.0,-0.0005407492114978281,0.049483673737022275,0.049483673737022275,0.049483673737022275,-0.2574037757896979,heave_projection_leibniz_endpoint_flux_pitch_current,-0.12752795557231977,-0.08039214648035589,-0.19318219866027175,-0.20836669164872412,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,12,0.975,0.325,False,False,0.0,-0.19584286543070217,-0.0,0.04185170281267805,0.04185170281267805,-0.23769456824338023,-0.19584286543070217,-0.0,0.2093765017537507,0.12420793418632911,0.0,-0.00042216042653867426,0.04185170281267805,0.04185170281267805,0.04185170281267805,-0.23769456824338023,heave_projection_leibniz_endpoint_flux_pitch_current,-0.12155385335091592,-0.07428901207978625,-0.1820574160785906,-0.19628399226463533,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,13,1.05,0.35000000000000003,False,False,0.0,-0.1787628865149205,-0.0,0.03401757714287525,0.03401757714287525,-0.21278046365779574,-0.1787628865149205,-0.0,0.1671941147447075,0.10546234532009768,0.0,-0.0003206457562737945,0.03401757714287525,0.03401757714287525,0.03401757714287525,-0.21278046365779574,heave_projection_leibniz_endpoint_flux_pitch_current,-0.11210360274303528,-0.06665928377188522,-0.16629322894809195,-0.1791805130791375,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,14,1.125,0.375,False,False,0.0,-0.1572425677391527,-0.0,0.026359647863722996,0.026359647863722996,-0.1836022156028757,-0.1572425677391527,-0.0,0.12863944121646315,0.08542936983055406,0.0,-0.00023552268693226416,0.026359647863722996,0.026359647863722996,0.026359647863722996,-0.1836022156028757,heave_projection_leibniz_endpoint_flux_pitch_current,-0.09950788777713397,-0.05773467996201874,-0.1463923559165613,-0.157620563440304,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,15,1.2,0.39999999999999997,False,False,0.0,-0.13178201037798545,-0.0,0.019208087964931862,0.019208087964931862,-0.15099009834291732,-0.13178201037798545,-0.0,0.09406443124934137,0.06518828792601641,0.0,-0.00016534675470816082,0.019208087964931862,0.019208087964931862,0.019208087964931862,-0.15099009834291732,heave_projection_leibniz_endpoint_flux_pitch_current,-0.08406786453772211,-0.047714145840263344,-0.12280824741954369,-0.13210625547504817,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,16,1.275,0.425,False,False,0.0,-0.10284868549786493,-0.0,0.01283168181690678,0.01283168181690678,-0.1156803673147717,-0.10284868549786493,-0.0,0.06374728573951335,0.04573179870036238,0.0,-0.00010837065130005381,0.01283168181690678,0.01283168181690678,0.01283168181690678,-0.1156803673147717,heave_projection_leibniz_endpoint_flux_pitch_current,-0.06607482231034265,-0.03677386318752228,-0.09597133401635417,-0.10310706198833389,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,17,1.3499999999999999,0.44999999999999996,False,False,0.0,-0.07090678041464651,-0.0,0.007430435421185028,0.007430435421185028,-0.07833721583583154,-0.07090678041464651,-0.0,0.03788985541288679,0.02792935213545436,0.0,-6.283460052406367e-05,0.007430435421185028,0.007430435421185028,0.007430435421185028,-0.07833721583583154,heave_projection_leibniz_endpoint_flux_pitch_current,-0.04583193724929419,-0.02507484316535232,-0.06631479888965189,-0.07108914967894991,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,18,1.425,0.47500000000000003,False,False,0.0,-0.03644488058399146,-0.0,0.0031332772592186312,0.0031332772592186312,-0.03957815784321009,-0.03644488058399146,-0.0,0.016620379799102872,0.012500919969964618,0.0,-2.7147863682150513e-05,0.0031332772592186312,0.0031332772592186312,0.0031332772592186312,-0.03957815784321009,heave_projection_leibniz_endpoint_flux_pitch_current,-0.023676483390504162,-0.012768397193487296,-0.03429882805392926,-0.03654310886815531,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,19,1.5,0.5,False,False,0.0,5.62078211291604e-16,-0.0,-5.004023161798908e-16,-5.004023161798908e-16,1.0624805274714947e-15,5.62078211291604e-16,-0.0,-1.961189975889067e-16,2.7135489938472397e-17,0.0,-1.7155396388173252e-16,-5.004023161798908e-16,-5.004023161798908e-16,-5.004023161798908e-16,1.0624805274714947e-15,mapped_normalized_y_central,4.52839011837042e-16,1.0923919945456197e-16,4.52839011837042e-16,4.5636343719170355e-16,normal_variation,zero_m3_target,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,20,1.575,0.525,False,False,0.0,0.03782962730565297,-0.0,-0.00197370145614468,-0.00197370145614468,0.03980332876179765,0.03782962730565297,-0.0,-0.011969247896907188,-0.00919638256853061,0.0,1.9574398758885188e-05,-0.00197370145614468,-0.00197370145614468,-0.00197370145614468,0.03980332876179765,heave_projection_leibniz_endpoint_flux_pitch_current,0.024741624936544523,0.01308800236910845,0.03559828869904049,0.03793166636396014,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,21,1.65,0.5499999999999999,False,False,0.0,0.07638820560343752,-0.0,-0.0028474548134031046,-0.0028474548134031046,0.07923566041684063,0.07638820560343752,-0.0,-0.019331087367040006,-0.01488893039319623,0.0,3.2153002611328094e-05,-0.0028474548134031046,-0.0028474548134031046,-0.0028474548134031046,0.07923566041684063,heave_projection_leibniz_endpoint_flux_pitch_current,0.05003388005547458,0.026354325547962944,0.07142799215807533,0.0765850597975964,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,22,1.7249999999999999,0.575,False,False,0.0,0.1149432885632719,-0.0,-0.002723754128297693,-0.002723754128297693,0.11766704269156959,0.1149432885632719,-0.0,-0.02215445542461477,-0.01704848514563996,0.0,3.7889506096668855e-05,-0.002723754128297693,-0.002723754128297693,-0.002723754128297693,0.11766704269156959,heave_projection_leibniz_endpoint_flux_pitch_current,0.07528796660795417,0.039655321955317735,0.10722962020432784,0.11523292919188835,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,23,1.7999999999999998,0.6,False,False,0.0,0.15269117200752194,-0.0,-0.0017390610778585775,-0.0017390610778585775,0.1544302330853805,0.15269117200752194,-0.0,-0.02052856669476126,-0.01581604686352108,0.0,3.651395992763173e-05,-0.0017390610778585775,-0.0017390610778585775,-0.0017390610778585775,0.1544302330853805,heave_projection_leibniz_endpoint_flux_pitch_current,0.09984996462099158,0.052841207386530364,0.1422487112692478,0.15306833608176246,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,24,1.875,0.625,False,False,0.0,0.1887770994032039,-0.0,-5.605902925711917e-05,-5.605902925711917e-05,0.188833158432461,0.1887770994032039,-0.0,-0.014565047525790414,-0.011503991743169012,0.0,2.7358477103885402e-05,-5.605902925711917e-05,-5.605902925711917e-05,-5.605902925711917e-05,0.188833158432461,heave_projection_leibniz_endpoint_flux_pitch_current,0.1230259065045038,0.06575119289870009,0.17568820399111607,0.18923295463316536,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,25,1.95,0.65,False,False,0.0,0.2223228227928213,-0.0,0.0021434527659515007,0.0021434527659515007,0.22017937002686983,0.2223228227928213,-0.0,-0.004406202843073225,-0.004595946999093346,0.0,9.419565441725727e-06,0.0021434527659515007,0.0021434527659515007,0.0021434527659515007,0.22017937002686983,heave_projection_leibniz_endpoint_flux_pitch_current,0.14411567922642282,0.07820714356639849,0.20673637911263004,0.22284472024700264,panel_length_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,26,2.025,0.6749999999999999,False,False,0.0,0.25245879370149166,-0.0,0.004664961808416203,0.004664961808416203,0.24779383189307547,0.25245879370149166,-0.0,0.009758470385926516,0.004256569214345304,0.0,-1.851332124934286e-05,0.004664961808416203,0.004664961808416203,0.004664961808416203,0.24779383189307547,heave_projection_leibniz_endpoint_flux_pitch_current,0.1624530225707732,0.09000577113071845,0.23459930926525396,0.2530301768126492,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,27,2.1,0.7000000000000001,False,False,0.0,0.27835700027879856,-0.0,0.007307077203777462,0.007307077203777462,0.27104992307502107,0.27835700027879856,-0.0,0.02766469107018829,0.014243950196862951,0.0,-5.761281170131456e-05,0.007307077203777462,0.007307077203777462,0.007307077203777462,0.27104992307502107,heave_projection_leibniz_endpoint_flux_pitch_current,0.17744752495091262,0.10090947532788594,0.25853401055761516,0.2789575547957517,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,28,2.175,0.725,False,False,0.0,0.29925923180771064,-0.0,0.009867169327376614,0.009867169327376614,0.289392062480334,0.29925923180771064,-0.0,0.04893090849721808,0.024419506792184065,0.0,-0.00010857338491964866,0.009867169327376614,0.009867169327376614,0.009867169327376614,0.289392062480334,heave_projection_leibniz_endpoint_flux_pitch_current,0.1886233007647013,0.11063593104300934,0.2778772288382739,0.29986538175690497,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,29,2.25,0.75,False,False,0.0,0.314494415594256,-0.0,0.012147458634788166,0.012147458634788166,0.30234695695946784,0.314494415594256,-0.0,0.07299583547443883,0.03373818477987566,0.0,-0.00017086199478308245,0.012147458634788166,0.012147458634788166,0.012147458634788166,0.30234695695946784,heave_projection_leibniz_endpoint_flux_pitch_current,0.19564809986776532,0.11884631572649068,0.2920634865839597,0.3150802955987593,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,30,2.3249999999999997,0.7749999999999999,False,False,0.0,0.3234776867394016,-0.0,0.01396247079596414,0.01396247079596414,0.30951521594343745,0.3234776867394016,-0.0,0.099029431031665,0.041121258011894056,0.0,-0.00024151677314298282,0.01396247079596414,0.01396247079596414,0.01396247079596414,0.30951521594343745,heave_projection_leibniz_endpoint_flux_pitch_current,0.198346033939708,0.12513165279969357,0.3006245298817435,0.3240167465039137,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,31,2.4,0.7999999999999999,False,False,0.0,0.32568304688839683,-0.0,0.015148960047141346,0.015148960047141346,0.3105340868412555,0.32568304688839683,-0.0,0.12580948249848276,0.04555653392292789,0.0,-0.00031337141083619976,0.015148960047141346,0.015148960047141346,0.015148960047141346,0.3105340868412555,heave_projection_leibniz_endpoint_flux_pitch_current,0.19668686740851082,0.128996179479886,0.30316031750835004,0.3261504497094107,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,32,2.475,0.8250000000000001,False,False,0.0,0.32058091458993576,-0.0,0.015579312681475345,0.015579312681475345,0.30500160190846043,0.32058091458993576,-0.0,0.15155613419561045,0.04624320233241429,0.0,-0.00037277204707225235,0.015579312681475345,0.015579312681475345,0.015579312681475345,0.30500160190846043,heave_projection_leibniz_endpoint_flux_pitch_current,0.19074465660373566,0.1298362579862001,0.29926864848561824,0.3209568228285339,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,33,2.55,0.85,False,False,0.0,0.30753195938831895,-0.0,0.015178737288375453,0.015178737288375453,0.2923532220999435,0.30753195938831895,-0.0,0.17372183120860057,0.042785681180636345,0.0,-0.00039750060643848706,0.015178737288375453,0.015178737288375453,0.015178737288375453,0.2923532220999435,heave_projection_leibniz_endpoint_flux_pitch_current,0.1806179120885275,0.12691404729979144,0.2884161013089508,0.3078055334396784,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,2.05,heave_row_N3_m3,heave_radiation,34,2.625,0.875,False,False,0.0,0.2856309113536017,-0.0,0.013944670193873679,0.013944670193873679,0.271686241159728,0.2856309113536017,-0.0,0.18875264779961215,0.03542590016351182,0.0,-0.0003573131472076847,0.013944670193873679,0.013944670193873679,0.013944670193873679,0.271686241159728,heave_projection_leibniz_endpoint_flux_pitch_current,0.16630199760911735,0.11932891374448434,0.26972901507156244,0.2858041909591607,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
