benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,gate_error_ratio,coefficient_status,mode_name,generalized_row,station_local_index,active_station_index,solve_order_rank,previous_station_local_index,x_m,x_over_l,free_surface_update_kind,free_surface_panel_count,history_dt_s,free_surface_velocity_scale,gravity_m_s2,y_min_m,y_max_m,potential_before_norm,elevation_before_norm,vertical_velocity_norm,potential_after_norm,elevation_after_norm,expected_potential_after_norm,expected_elevation_after_norm,potential_update_increment_norm,elevation_update_increment_norm,update_residual_norm,update_relative_residual,update_max_abs_residual,transfer_residual_norm,transfer_relative_residual,transfer_max_abs_residual,potential_growth_ratio,elevation_growth_ratio,vertical_velocity_to_elevation_increment_ratio,potential_increment_to_gravity_elevation_ratio,velocity_elevation_increment_real_alignment,velocity_elevation_increment_phase_deg,elevation_potential_increment_real_alignment,elevation_potential_increment_phase_deg,before_after_potential_real_alignment,before_after_potential_phase_deg,expected_local_time_s,free_surface_state_time_before_s,free_surface_state_time_after_s,time_before_abs_residual_s,time_after_abs_residual_s,state_update_status,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,38,39,0,-1,2.925,1.0,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.679316203125,0.679316203125,0.0,0.0,0.1682110072652303,0.0019712227413894146,0.005814799150814777,0.0019712227413894146,0.005814799150814777,0.0019712227413894146,0.005814799150814777,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0000000000000002,0.0,1.0,0.0,,,0.03456848184522304,0.03456848184522294,0.06913696369044588,1.0408340855860843e-16,9.71445146547012e-17,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,37,38,1,38,2.85,0.9736842105263159,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.6832792499999999,0.6832792499999999,0.0019220754333623032,0.0056698222697244925,0.3187464614635016,0.007564064870843575,0.016657983709982064,0.007564064870843575,0.016657983709982064,0.0056470731771036215,0.011018581266330109,0.0,0.0,0.0,0.0,0.0,0.0,3.93536317022256,2.938008092234522,1.0,0.9999999999999997,1.0000000000000002,1.5989377977731854e-15,1.0,1.5218649146537295e-15,0.9980262801341895,3.5722528672200853,0.06913696369044588,0.06913696369044588,0.10370544553566882,0.0,0.0,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,36,37,2,37,2.775,0.9473684210526316,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.6869099531249999,0.6869099531249999,0.007390215457232853,0.016276403648015157,0.44940071740269,0.018108304139167957,0.03169019903850506,0.018108304139167957,0.03169019903850506,0.010743009243080215,0.015535100540765054,0.0,0.0,0.0,0.0,0.0,0.0,2.450308011175133,1.9470025273285452,1.0000000000000002,1.0,1.0000000000000002,-3.2174720434217195e-15,1.0000000000000002,0.0,0.9980017727484545,3.582724970799867,0.10370544553566892,0.10370544553566882,0.13827392738089175,9.71445146547012e-17,1.1102230246251565e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,35,36,3,36,2.6999999999999997,0.9210526315789473,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.690228,0.690228,0.01772696437268592,0.031028375365050907,0.5590335404070385,0.034619172744945914,0.050046918387807955,0.034619172744945914,0.050046918387807955,0.016965955504874765,0.019324940792431414,0.0,0.0,0.0,0.0,0.0,0.0,1.9529103808821244,1.6129403424769302,1.0,0.9999999999999998,1.0000000000000002,8.316997403576169e-15,1.0,5.395308307465495e-15,0.9979656414974908,3.6011998124537823,0.13827392738089198,0.13827392738089175,0.17284240922611468,2.220446049250313e-16,2.220446049250313e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,34,35,4,35,2.625,0.8947368421052632,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.6932519531249999,0.6932519531249999,0.0339555694410854,0.04910209963975455,0.6476164779241144,0.057807080324961777,0.07086192067474516,0.057807080324961777,0.07086192067474516,0.02402226214692516,0.022387118459786963,0.0,0.0,0.0,0.0,0.0,0.0,1.7024329521335204,1.4431545940934305,0.9999999999999997,1.0,1.0,3.0986785057830797e-15,1.0,0.0,0.9979177180588074,3.6273944241842604,0.1728424092261148,0.17284240922611468,0.20741089107133762,1.1102230246251565e-16,1.1102230246251565e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,33,34,5,34,2.55,0.868421052631579,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.69599925,0.69599925,0.05680569186551765,0.06966408148477861,0.7165305214689354,0.08809240621572789,0.0932961337508747,0.08809240621572789,0.0932961337508747,0.031627482869750256,0.024769372322947018,0.0,0.0,0.0,0.0,0.0,0.0,1.5507672439634872,1.3392286492898011,1.0,1.0,1.0,5.062591752115108e-15,1.0,-3.105086131817573e-15,0.9978578602271797,3.661123369784023,0.20741089107133784,0.20741089107133762,0.24197937291656055,2.220446049250313e-16,2.220446049250313e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,32,33,6,33,2.475,0.8421052631578948,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.6984862031249999,0.6984862031249999,0.0867242281946344,0.09189907133327824,0.7687213874325489,0.12562588222981724,0.11656846964458707,0.12562588222981724,0.11656846964458707,0.039516828067943544,0.02657353132549665,0.0,0.0,0.0,0.0,0.0,0.0,1.4485673132527188,1.2684401262537637,1.0,1.0,1.0,1.3195493052617092e-14,1.0,-7.95607276406052e-15,0.9977860548205308,3.702184675203432,0.2419793729165607,0.24197937291656055,0.2765478547617835,1.3877787807814457e-16,1.1102230246251565e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,31,32,7,32,2.4,0.8157894736842105,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.7007279999999999,0.700728,0.12389192604962984,0.11504063814220353,0.8086629796693113,0.17031443288973638,0.13998577040616297,0.17031443288973638,0.13998577040616297,0.047455316501668024,0.02795425153160248,0.0,0.0,0.0,0.0,0.0,0.0,1.374701631658468,1.2168375685914083,1.0,1.0,0.9999999999999999,1.5898903157578928e-14,1.0,0.0,0.9977024823821107,3.7503273602734932,0.27654785476178373,0.2765478547617835,0.31111633660700644,2.220446049250313e-16,2.220446049250313e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,30,31,8,31,2.3249999999999997,0.7894736842105262,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.702738703125,0.7027387031249999,0.16824582524196155,0.13840139671433618,0.8420303641638873,0.22185171417099483,0.1629688922813969,0.22185171417099483,0.1629688922813969,0.05524661785766371,0.029107711356725796,0.0,0.0,0.0,0.0,0.0,0.0,1.318616458101949,1.1775090147230858,0.9999999999999999,1.0000000000000002,1.0,-3.665952138350396e-15,1.0000000000000002,8.1410702946701e-15,0.9976075757857905,3.8052361364484555,0.31111633660700677,0.31111633660700644,0.34568481845222937,3.3306690738754696e-16,3.3306690738754696e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,heave,heave_force,29,30,9,30,2.25,0.7631578947368421,advance_eq19_20,4,0.03456848184522294,1.0,9.80665,-0.7045312499999999,0.7045312499999999,0.219506913677804,0.16139993594473423,0.8749934209338736,0.2797520366947258,0.18507203120467794,0.2797520366947258,0.18507203120467794,0.06273960411077548,0.03024719418624212,0.0,0.0,0.0,0.0,0.0,0.0,1.2744566082567705,1.146667315085239,1.0,1.0,1.0000000000000002,1.6974724142643727e-15,0.9999999999999998,3.1563078346031625e-15,0.9975020718492965,3.866522030580783,0.3456848184522296,0.34568481845222937,0.3802533002974523,2.220446049250313e-16,2.220446049250313e-16,PASS,inner_free_surface_state_transfer_and_update_reconstruct_eq19_22,false,diagnostic-only inner-free-surface state audit; marching residual closure or dominance does not by itself justify changing the production model.,diagnostic_inner_free_surface_state_marching_not_hard_gate,INFO
