benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,2.05,1.7861811857284653,258.19253944674807,0.8713078954773003,0.26381881427153453,0.12869210452269977,0.15,0.0,0.30749999999999994,0.8579473634846653,0.8579473634846653,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.1952537076843343,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,2.05,4.71211221999593,681.1359507980815,2.298591326827283,2.6621122199959304,1.2985913268272833,0.15,0.0,0.30749999999999994,8.657275512181888,0.8579473634846653,7.799328148697223,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,36463.080401371546,8.749736604811948,18.027592250843043,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,2.05,1.8649095158788533,269.57272173191785,0.9097119589652944,0.18509048412114648,0.09028804103470561,0.15,0.0,0.30749999999999994,0.6019202735647041,0.8579473634846653,-0.25602708991996115,relative,PASS,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,36107.53002766454,8.665630841441661,-0.23511643616993277,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,2.05,1.8231555220660511,263.53718077968546,0.8893441571053909,0.22684447793394868,0.11065584289460913,0.15,0.0,0.30749999999999994,0.7377056192973942,0.8579473634846653,-0.12024174418727107,relative,PASS,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,36276.18185689565,8.708098096660908,-0.21520633783180634,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,2.05,4.71211221999593,681.1359507980815,2.298591326827283,2.6621122199959304,1.2985913268272833,0.15,0.0,0.30749999999999994,8.657275512181888,0.8579473634846653,7.799328148697223,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,36463.080401371546,8.749736604811948,18.027592250843043,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.19,0.15544523028440557,37.28353848371468,0.8181327909705556,0.03455476971559443,0.18186720902944437,0.3,0.0,0.056999999999999995,0.606224030098148,0.606224030098148,0.0,relative,PASS,1.6025107101110088,0.8246633972428078,0.08575282160756105,108.54897470547546,36273.83721574658,9.725907875528648,0.03067572603923421,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.19,0.15544523028440557,37.28353848371468,0.8181327909705556,0.03455476971559443,0.18186720902944437,0.3,0.0,0.056999999999999995,0.606224030098148,0.606224030098148,0.0,relative,PASS,1.6025107101110088,0.8246633972428078,0.08575282160756105,108.54897470547546,36273.83721574658,9.725907875528648,0.03067572603923421,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.19,2.6939408507102254,646.1417130428476,14.178636056369607,2.5039408507102254,13.178636056369607,0.3,0.0,0.056999999999999995,43.92878685456536,0.606224030098148,43.32256282446721,relative,FAIL,200.58751075308373,221.3473674542291,0.06242599940060374,-1.2340835099930028,36285.714443403194,9.72439399316875,-3.5290277303058155,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.19,0.15949743566131336,38.25545994336601,0.8394601876911228,0.030502564338686644,0.16053981230887707,0.3,0.0,0.056999999999999995,0.535132707696257,0.606224030098148,-0.07109132240189098,relative,PASS,1.8041859828870657,0.929281568002239,0.08239050917392969,101.91805106670402,35930.720875460516,9.630356485352104,0.028462513297623282,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.19,0.15723964496391327,37.7139288445946,0.8275770787574381,0.032760355036086736,0.17242292124256176,0.3,0.0,0.056999999999999995,0.5747430708085393,0.606224030098148,-0.0314809592896087,relative,PASS,1.6918432902456255,0.865783801245546,0.08426701101852879,105.51302224544439,36100.21197898369,9.67757812164575,0.02966044382196303,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.19,2.6939408507102254,646.1417130428476,14.178636056369607,2.5039408507102254,13.178636056369607,0.3,0.0,0.056999999999999995,43.92878685456536,0.606224030098148,43.32256282446721,relative,FAIL,200.58751075308373,221.3473674542291,0.06242599940060374,-1.2340835099930028,36285.714443403194,9.72439399316875,-3.5290277303058155,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.145,0.11550117901521131,27.702957786798436,0.7965598552773194,0.029498820984788676,0.20344014472268054,0.3,0.0,0.0435,0.6781338157422685,0.6781338157422685,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,0.03460960130056612,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.145,0.11550117901521131,27.702957786798436,0.7965598552773194,0.029498820984788676,0.20344014472268054,0.3,0.0,0.0435,0.6781338157422685,0.6781338157422685,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,0.03460960130056612,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.145,2.670152313639443,640.4360324264205,18.41484354234099,2.525152313639443,17.41484354234099,0.3,0.0,0.0435,58.049478474469964,0.6781338157422685,57.37134465872769,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,36463.080401371546,8.749736604811948,-4.221508437648437,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.145,0.11519599830561242,27.62976019360114,0.7944551607283615,0.029804001694387572,0.20554483927163844,0.3,0.0,0.0435,0.6851494642387947,0.6781338157422685,0.00701564849652625,relative,PASS,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,36107.53002766454,8.665630841441661,0.03216097170962805,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.145,0.1152457503262526,27.64169321575169,0.794798278112087,0.029754249673747388,0.20520172188791302,0.3,0.0,0.0435,0.6840057396263768,0.6781338157422685,0.005871923884108288,relative,PASS,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,36276.18185689565,8.708098096660908,0.033555384285104496,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.145,2.670152313639443,640.4360324264205,18.41484354234099,2.525152313639443,17.41484354234099,0.3,0.0,0.0435,58.049478474469964,0.6781338157422685,57.37134465872769,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,36463.080401371546,8.749736604811948,-4.221508437648437,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,-0.106,-0.12493195767079752,-54.176753736080066,1.1786033742528068,0.018931957670797528,0.17860337425280687,0.3,0.0,0.031799999999999995,0.5953445808426896,0.5953445808426896,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.2542196643290507,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,-0.106,-0.12493195767079752,-54.176753736080066,1.1786033742528068,0.018931957670797528,0.17860337425280687,0.3,0.0,0.031799999999999995,0.5953445808426896,0.5953445808426896,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,36448.98738627265,8.751562504504902,-0.2542196643290507,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,-0.106,-0.12145453598597851,-52.66876953598151,1.1457975093016841,0.015454535985978513,0.1457975093016841,0.3,0.0,0.031799999999999995,0.48599169767228034,0.5953445808426896,-0.10935288317040925,relative,PASS,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,36463.080401371546,8.749736604811948,3.7691348278526218,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,-0.106,-0.0682691580009711,-29.60492599126771,0.6440486603865198,0.0377308419990289,0.35595133961348024,0.3,0.0,0.031799999999999995,1.1865044653782675,0.5953445808426896,0.5911598845355779,relative,FAIL,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,36107.53002766454,8.665630841441661,-0.2420114826159229,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,-0.106,-0.0981156989678814,-42.547880940384715,0.9256198015837869,0.007884301032118596,0.07438019841621317,0.3,0.0,0.031799999999999995,0.2479339947207106,0.5953445808426896,-0.347410586121979,relative,PASS,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,36276.18185689565,8.708098096660908,-0.24875822692917474,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,-0.106,-0.12145453598597851,-52.66876953598151,1.1457975093016841,0.015454535985978513,0.1457975093016841,0.3,0.0,0.031799999999999995,0.48599169767228034,0.5953445808426896,-0.10935288317040925,relative,PASS,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,36463.080401371546,8.749736604811948,3.7691348278526218,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,-0.125,-0.11322998555308025,-27.158212034906303,0.905839884424642,0.011770014446919747,0.09416011557535797,0.3,0.0,0.0375,0.3138670519178599,0.3138670519178599,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,-0.015326903125125009,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,-0.125,-0.11322998555308025,-27.158212034906303,0.905839884424642,0.011770014446919747,0.09416011557535797,0.3,0.0,0.0375,0.3138670519178599,0.3138670519178599,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,-0.015326903125125009,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,-0.125,-2.6345256558606436,-631.8909785581754,21.07620524688515,2.5095256558606436,20.07620524688515,0.3,0.0,0.0375,66.92068415628383,0.3138670519178599,66.60681710436597,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,2.888553499946227,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,-0.125,-0.11351443227687552,-27.226436581608596,0.9081154582150042,0.011485567723124479,0.09188454178499583,0.3,0.0,0.0375,0.3062818059499861,0.3138670519178599,-0.007585245967873799,relative,PASS,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,34840.40417901958,8.32771103345802,-0.00961460230741764,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,-0.125,-0.1132294437306283,-27.158082078791203,0.9058355498450265,0.011770556269371693,0.09416445015497354,0.3,0.0,0.0375,0.3138815005165785,0.3138670519178599,1.4448598718574956e-05,relative,PASS,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,35021.521326478694,8.373557678356217,-0.012638376695357712,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,-0.125,-2.6345256558606436,-631.8909785581754,21.07620524688515,2.5095256558606436,20.07620524688515,0.3,0.0,0.0375,66.92068415628383,0.3138670519178599,66.60681710436597,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,2.888553499946227,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.163,0.1403372783872581,60.857272333893604,0.8609648980813379,0.02266272161274191,0.13903510191866203,0.3,0.0,0.0489,0.4634503397288734,0.4634503397288734,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,0.12631188674571228,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
