benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,improved_row_count,worsened_row_count,max_gate_error_ratio,median_gate_error_ratio,a33_gate_error_ratio,a53_gate_error_ratio,a33_value,a53_value,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_full_free_surface,0,4,2,2,2,2,2.015241736736181,0.9236017471311615,1.3281762561466788,0.5190272381156441,0.8568277108884581,0.2195845525725917,baseline_full_span_inner_free_surface,False,Diagnostic-only inner free-surface geometry candidate; clipped variants cannot enter the default matched_bie_station_sweep path until the complete eight-row Gate 1 closes with one traced formulation.,diagnostic_inner_free_surface_geometry_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,waterline_clipped_free_surface,1,4,4,0,1,1,0.6781338157422685,0.4646372098589285,0.323050389619709,0.606224030098148,1.0181504124660368,0.15544523028440557,waterline_clipping_closes_a33_a53_subset_but_still_requires_full_gate,False,Diagnostic-only inner free-surface geometry candidate; clipped variants cannot enter the default matched_bie_station_sweep path until the complete eight-row Gate 1 closes with one traced formulation.,diagnostic_inner_free_surface_geometry_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,waterline_clipped_two_zone_free_surface,2,4,4,0,2,2,0.6506737010946394,0.49846747809580844,0.3796431508113929,0.563843956482764,1.0090672742947715,0.15786089448048246,waterline_clipping_closes_a33_a53_subset_but_still_requires_full_gate,False,Diagnostic-only inner free-surface geometry candidate; clipped variants cannot enter the default matched_bie_station_sweep path until the complete eight-row Gate 1 closes with one traced formulation.,diagnostic_inner_free_surface_geometry_candidate_not_hard_gate,INFO
