benchmark,coefficient,source_row,station_index,x_m,x_over_l,waterplane_beam_m,effective_draft_m,submerged_area_m2,body_normal_velocity_norm,body_potential_norm,body_potential_to_body_normal_velocity_gain,body_potential_norm_to_submerged_area_ratio,free_surface_potential_norm,control_potential_norm,inner_free_surface_normal_derivative_norm,free_surface_potential_to_body_potential_ratio,control_potential_to_body_potential_ratio,inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,time_pressure_to_body_potential_gain,time_derivative_pressure_norm,time_derivative_density_value_per_m,time_derivative_density_per_submerged_area,time_derivative_density_per_beam,station_trapezoid_weight_m,station_time_derivative_contribution_value,station_abs_contribution_share,station_contribution_sign,station_scale_flag,coefficient_reference_value,coefficient_computed_value,coefficient_gate_error_ratio,coefficient_status,coefficient_time_component_value,station_integral_time_component_value,station_integral_minus_reported_time_component,required_global_scale_to_reference_from_time_integral,computed_over_reference,failure_source,gate_role
ma2005_wigley_iii_coefficients,A33,0,5,0.44999999999999996,0.15,0.167994,0.1875,0.02099925,4.501392351300204,1.9041354443145075,0.42301032563058133,90.67635483717311,1.6010084606783397,1.3716965783819326,1.8679180259051462,0.8408059759922729,0.7203776298989834,0.41496449989870526,3706.410960529516,7057.508481140031,0.12816068303957917,6.10310763668127,0.7628884545851587,0.03749999999999998,0.004806025613984216,0.005002549214526307,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,5,0.44999999999999996,0.15,0.167994,0.1875,0.02099925,5.019052471699728,1.8700423806635602,0.37258872889014866,89.05281763222783,1.6762687636373887,1.381269493350972,2.266511310264858,0.8963800932910336,0.7386300479782958,0.4515815132526982,4132.648220990411,7728.227317625934,0.06666776533574661,3.1747688767811524,0.39684610959764405,0.03750000000000003,0.0025000412000905003,0.00260227059660386,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,6,0.525,0.17500000000000002,0.18788962500000003,0.1875,0.023486203125000004,4.8849537469852065,1.9659175866543936,0.4024434392787603,83.70521093559661,1.5939108827445403,1.3509520338117764,1.8950773039608715,0.8107719741482471,0.6871865041457978,0.3879417087890414,3706.4109605295153,7286.498490673578,0.17651752098225088,7.515796403649253,0.9394745504561566,0.03750000000000003,0.006619407036834414,0.006890081770765747,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,6,0.525,0.17500000000000002,0.18788962500000003,0.1875,0.023486203125000004,5.446723427888505,1.932689279004491,0.35483521507787,82.29040976603112,1.6702936717765158,1.3615880048592612,2.298530765233379,0.8642329058900081,0.704504350311604,0.42200247463720314,4132.648220990412,7987.12491060515,0.1066250114798948,4.539899911126856,0.567487488890857,0.03749999999999998,0.003998437930496052,0.004161938394654779,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,7,0.6,0.19999999999999998,0.20582399999999998,0.1875,0.025727999999999997,5.204068011707894,2.0214341828217455,0.3884334674862065,78.56942563828302,1.5809543398140544,1.3265389777678227,1.917833234726572,0.7820953822039263,0.6562365418774556,0.36852578221727916,3706.410960529516,7492.265811199543,0.227592857006171,8.846115399804532,1.1057644249755665,0.03749999999999998,0.008534732137731408,0.00888372659262754,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,7,0.6,0.19999999999999998,0.20582399999999998,0.1875,0.025727999999999997,5.8025358330543,1.9917616237273703,0.34325710017700317,77.41610788741335,1.6586823281779761,1.3387917482703917,2.3245394591321733,0.8327715065992326,0.6721646467738369,0.4006075147163025,4132.648220990411,8231.25013093389,0.15039242053428636,5.845476544398569,0.7306845680498211,0.03749999999999998,0.005639715770035736,0.005870329865378148,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,8,0.6749999999999999,0.22499999999999998,0.22190962499999997,0.1875,0.027738703124999996,6.099182228787181,2.0462488714090172,0.335495611485593,73.7687289195867,1.641095982570506,1.31263512472641,2.342189719991711,0.8020021442653118,0.6414836157356307,0.3840170095159551,4132.648220990411,8456.426758132111,0.19671369423951876,7.091668754413651,0.8864585943017064,0.03749999999999998,0.0073767635339819495,0.007678407396600467,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,8,0.6749999999999999,0.22499999999999998,0.22190962499999997,0.1875,0.027738703124999996,5.470118590840522,2.0701163639018634,0.3784408563587971,74.62916901966244,1.5618924697754974,1.2983141062348016,1.9337763102723762,0.7544950114937312,0.6271696262463582,0.3535163412198049,3706.410960529516,7672.7019807373745,0.2800115980132121,10.094617500731198,1.2618271875913998,0.03750000000000003,0.010500434925495464,0.010929809099618014,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,9,0.75,0.25,0.23625000000000002,0.1875,0.029531250000000002,5.692207122041916,2.111443920662075,0.3709358910159712,71.49863011765756,1.5365254275024605,1.2661923813086355,1.9409617391086629,0.7277131125607446,0.5996808008576434,0.34098578943002317,3706.4109605295153,7825.878890085327,0.33257429311812087,11.26177500505806,1.4077218756322576,0.03749999999999998,0.012471535991929525,0.012981510626748922,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,9,0.75,0.25,0.23625000000000002,0.1875,0.029531250000000002,6.346810941076736,2.0952437602878584,0.33012544090881657,70.95005325842483,1.6172272576498197,1.2829210112841218,2.3494975921786416,0.7718563769533118,0.6123015544061879,0.3701855331742479,4132.648220990411,8658.905398494877,0.2444850677547259,8.278859437197067,1.0348574296496333,0.03750000000000003,0.00916819004080223,0.009543087276478616,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,0.24893962499999994,0.1875,0.031117453124999993,5.877556747710619,2.1449692342477085,0.36494232660249526,68.93138797803553,1.5047276932815183,1.230161243825844,1.938140505025828,0.7015148139452275,0.5735099712314945,0.32975275071240406,3706.4109605295166,7950.137479814311,0.38422031878809537,12.347421790744498,1.5434277238430623,0.03749999999999998,0.014408261954553568,0.0149974314147877,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,10,0.825,0.27499999999999997,0.24893962499999994,0.1875,0.031117453124999993,6.55347577369734,2.137960281571157,0.32623303349223537,68.70614612908355,1.5868351425585108,1.2495210063430218,2.3451212659542717,0.7422191872490577,0.5844453786694139,0.3578438903164208,4132.648220990411,8835.4377541832,0.2927166922305101,9.40683323454063,1.1758541543175787,0.03749999999999998,0.010976875958644123,0.01142573232341666,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,0.26006399999999996,0.1875,0.032507999999999995,6.031881339772348,2.1703115931710184,0.35980674534504836,66.7623844337092,1.4664705613207336,1.1902900362492288,1.9248759728058593,0.6756958613385508,0.5484420025191448,0.3191170157996687,3706.410960529516,8044.066676693339,0.4339961546912754,13.35044157411331,1.6688051967641637,0.03749999999999998,0.01627485580092282,0.016940352308264402,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,11,0.8999999999999999,0.3,0.26006399999999996,0.1875,0.032507999999999995,6.725547693846168,2.1737182909526944,0.3232031635046812,66.86718010805632,1.5497752492622652,1.212390331008606,2.3285334629067163,0.7129604860540745,0.5577495189025811,0.3462221322194041,4132.64822099041,8983.213028039967,0.34049951610191526,10.474329891162647,1.3092912363953308,0.03750000000000003,0.012768731853821833,0.01329085914980794,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,0.269699625,0.1875,0.033712453125,6.1596923918770905,2.187144670182853,0.35507368404745093,64.87646158745243,1.4218366314246564,1.1467342073036193,1.901519321121218,0.6500880581007866,0.5243065184196289,0.30870361702295224,3706.4109605295166,8106.456977829442,0.4810286010340169,14.268573077445454,1.7835716346806818,0.03750000000000003,0.01803857253877565,0.018776189336664716,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,12,0.975,0.325,0.269699625,0.1875,0.033712453125,6.868057016942955,2.201920117798913,0.32060306319049914,65.3147402128991,1.506021399979406,1.1715766252719362,2.3000446598712294,0.6839582361801833,0.5320704487877015,0.3348901522216838,4132.648220990411,9099.761257584674,0.38697715824377016,11.478759994383237,1.4348449992979047,0.03750000000000003,0.014511643434141394,0.015105040275215705,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,13,1.05,0.35000000000000003,0.277914,0.1875,0.03473925,6.984965196964434,2.2220292518611853,0.31811600905711707,63.96307496164095,1.4556765534917004,1.1272224667759319,2.260666276865073,0.6551113367532929,0.5072941617810672,0.32364746467849637,4132.64822099041,9182.86523469278,0.43132279908409227,12.416007803395072,1.552000975424384,0.03749999999999998,0.01617460496565345,0.016836002107596906,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,13,1.05,0.35000000000000003,0.277914,0.1875,0.03473925,6.264542777546578,2.1951858428490625,0.35041437512679524,63.19036371968487,1.3710252150592848,1.0997343274489724,1.8690445588654376,0.6245599749677113,0.5009755010180195,0.2983529086215967,3706.4109605295166,8136.26086833499,0.5245032965419408,15.098290738629672,1.887286342328709,0.03750000000000003,0.0196688736203228,0.02047315519785454,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,14,1.125,0.375,0.28476562499999997,0.1875,0.035595703124999996,6.349215650268908,2.194190895396388,0.34558455977211255,61.64201582677371,1.3143492315450882,1.0496103618443702,1.8287727155962188,0.59901316439819,0.47835872623778913,0.28803128076438306,3706.410960529516,8132.573184191246,0.5636495000226306,15.834762360032203,1.9793452950040253,0.03749999999999998,0.021136856250848636,0.022001165230490918,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,14,1.125,0.375,0.28476562499999997,0.1875,0.035595703124999996,7.079375450049832,2.233555546984267,0.31550177875769325,62.747897945456515,1.398973205824998,1.0795619882608727,2.211837596877958,0.6263435927142635,0.4833378734271868,0.31243400106182934,4132.648220990411,9230.499357727795,0.47272191083303966,13.28030827690076,1.660038534612595,0.03749999999999998,0.017727071656238977,0.01845195084515026,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,15,1.2,0.39999999999999997,0.290304,0.1875,0.036288,6.4158684804327155,2.1839553828866056,0.3403990261875364,60.18395565714852,1.2522256045661768,0.9967519857377747,1.7820431784936264,0.5733750855803057,0.4563975956415075,0.2777555655837629,3706.4109605295157,8094.63616843835,0.5977324936499564,16.47190513806097,2.058988142257621,0.03749999999999998,0.022414968511873353,0.023331540888261317,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,15,1.2,0.39999999999999997,0.290304,0.1875,0.036288,7.153693355682477,2.2360489291784615,0.31257265555033537,61.619514141822684,1.33626530800998,1.028912426349343,2.1550744708761225,0.5976011037025618,0.46014754548657033,0.3012534034834268,4132.648220990412,9240.803629216884,0.5103623524034893,14.064218265087336,1.758027283135917,0.03749999999999998,0.019138588215130835,0.019921185847233736,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,16,1.275,0.425,0.29456962499999995,0.1875,0.03682120312499999,7.2097475182768616,2.229102157858388,0.309178948667421,60.538547594196466,1.268015082107511,0.9756617661598315,2.091625489468783,0.5688456572693634,0.43769271081644795,0.29011078185005346,4132.648220990411,9212.095067079352,0.5434337001014122,14.758716554061875,1.8448395692577344,0.03749999999999998,0.02037876375380295,0.02121207350892386,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,16,1.275,0.425,0.29456962499999995,0.1875,0.03682120312499999,6.466141271997185,2.1643226246906475,0.3347162602313756,58.779247851930364,1.1851621144581523,0.9416059624543827,1.7299119315885987,0.5475903180689389,0.43505804158424344,0.2675338905879308,3706.4109605295166,8021.869098275427,0.6260549705423808,17.00256692908866,2.1253208661360823,0.03749999999999998,0.023477061395339265,0.024437063901804255,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,17,1.3499999999999999,0.44999999999999996,0.29759399999999997,0.1875,0.037199249999999996,6.5012362890157815,2.1351973188585944,0.3284294284867226,57.398934625257084,1.1137439474204869,0.88466172329187,1.6729614399815829,0.5216117206515871,0.4143231707338321,0.2573297393925135,3706.410960529516,7913.91874551073,0.6479683037642896,17.41885397593472,2.17735674699184,0.03749999999999998,0.024298811391160847,0.02529241614632264,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,17,1.3499999999999999,0.44999999999999996,0.29759399999999997,0.1875,0.037199249999999996,7.248878462252596,2.212362054399563,0.3052005997783096,59.473297294960595,1.1947786505281228,0.9202538344309232,2.022231736947126,0.5400466203766937,0.4159598708542671,0.27897167092503794,4132.648220990411,9142.914108301044,0.5711374971803168,15.353468072079863,1.919183509009983,0.03750000000000009,0.021417656144261932,0.022293447336134805,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,18,1.425,0.47500000000000003,0.299399625,0.1875,0.037424953125,7.272001982699409,2.185547624022563,0.3005427706458456,58.398139250109296,1.117194037471842,0.8631722333264717,1.947069269858376,0.5111735041561869,0.394945515640505,0.2677487264842044,4132.648220990412,9032.099500306666,0.5927093189480256,15.837276187584418,1.9796595234480523,0.03749999999999998,0.022226599460550948,0.02313546922210289,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,18,1.425,0.47500000000000003,0.299399625,0.1875,0.037424953125,6.521974872376153,2.09656300028534,0.3214613734814189,56.02045761507791,1.0386227587891956,0.8264362895445765,1.611286265991213,0.4953930593298843,0.394186241687991,0.2470549637987447,3706.410960529516,7770.724083698231,0.6628936774912417,17.712612098061022,2.214076512257628,0.03750000000000009,0.024858512905921625,0.025875004463140738,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,1,19,1.5,0.5,0.3,0.1875,0.0375,7.279651437735191,2.148472700982549,0.2951340073572219,57.29260535953464,1.0359739414701605,0.8049244066359803,1.8659076760163753,0.4821908795938549,0.3746495853858738,0.25631827182605976,4132.648220990411,8878.881885561992,0.6074522221120432,16.19872592298782,2.0248407403734774,0.03749999999999998,0.022779458329201606,0.023710935089589075,positive,background_station,0.941,0.8954918095166653,0.3224101344905041,PASS,0.8954918095166653,0.956659491055703,0.06116768153903773,0.9836310712410093,0.9516384798264244,open_section_time_pressure_regression_guard,diagnostic_heave_time_pressure_station_scale_not_hard_gate
