benchmark,matrix_cell,candidate_name,station_index,x_m,x_over_l,trapz_weight_m,candidate_transport_force_density_real,candidate_transport_force_density_imag,direct_pressure_gradient_force_density_real,direct_pressure_gradient_force_density_imag,stokes_body_forward_force_density_real,stokes_body_forward_force_density_imag,direct_minus_candidate_force_density_real,direct_minus_candidate_force_density_imag,candidate_minus_stokes_force_density_real,candidate_minus_stokes_force_density_imag,candidate_transport_station_force_real,candidate_transport_station_force_imag,direct_minus_candidate_station_force_real,direct_minus_candidate_station_force_imag,candidate_minus_stokes_station_force_real,candidate_minus_stokes_station_force_imag,station_abs_direct_candidate_residual_share,station_abs_candidate_stokes_residual_share,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,3,0.3,0.09999999999999999,0.07500000000000001,388.41781445827843,125.882944429232,-41.553429868771005,203.1084851196324,72.64871500978266,31.06551569084616,-429.9712443270494,77.22554069040041,315.76909944849575,94.81742873838584,29.131336084370886,9.441220832192402,-32.24784332452871,5.791915551780032,23.682682458637185,7.111307155378939,0.061863936073690964,0.034516117273901525,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,4,0.375,0.125,0.07499999999999998,300.5541867199805,138.99775770668748,-81.29603182220055,164.99985660938685,82.7706461921324,49.91185076654598,-381.8502185421811,26.002098902699373,217.78354052784812,89.0859069401415,22.541564003998534,10.424831828001558,-28.638766390663577,1.9501574177024525,16.333765539588605,6.681443020510611,0.05420028034018416,0.024633588423273015,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,5,0.44999999999999996,0.15,0.07500000000000001,205.29983725168842,119.34357990105487,-113.47240167500884,111.80180431279123,88.02608395159778,67.16408926602064,-318.77223892669724,-7.541775588263633,117.27375330009063,52.17949063503423,15.397487793876634,8.950768492579117,-23.907917919502296,-0.5656331691197726,8.795531497506799,3.913461797627568,0.04515500808199662,0.013437853760429774,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,6,0.525,0.17500000000000002,0.07500000000000001,124.06268006509946,83.33304440315244,-136.54258927840812,52.550482328941456,88.61660836715929,80.92309346984148,-260.6052693435076,-30.782562074210986,35.44607169794017,2.4099509333109665,9.30470100488246,6.249978330236434,-19.54539520076307,-2.3086921555658244,2.658455377345513,0.18074631999832252,0.03716172424730446,0.0037194249194424565,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,7,0.6,0.19999999999999998,0.07499999999999996,63.451022668997076,44.495412031472426,-149.750044994236,-6.026188225027216,85.01159176574076,89.87468751316763,-213.20106766323306,-50.52160025649964,-21.560569096743684,-45.3792754816952,4.758826700174778,3.33715590236043,-15.99008007474247,-3.7891200192374708,-1.6170426822557753,-3.403445661127138,0.03102821408847064,0.005259720540767782,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,21.167966771116806,9.508332662706025,-153.20823780998967,-59.07080453052312,77.87312534001042,93.19466813726272,-174.37620458110646,-68.57913719322914,-56.70515856889361,-83.6863354745567,1.5875975078337607,0.7131249497029519,-13.078215343582986,-5.143435289492187,-4.252886892667021,-6.276475160591754,0.026535074811488653,0.010582976431227771,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,9,0.75,0.25,0.07500000000000001,-5.612786456071048,-17.529356449846464,-147.75042109748847,-103.26038262975797,67.99434488035095,90.466527475564,-142.13763464141743,-85.73102617991151,-73.607131336422,-107.99588392541047,-0.4209589842053287,-1.314701733738485,-10.660322598106308,-6.4298269634933645,-5.520534850231651,-8.099691294405787,0.023506485618931212,0.013682466962279658,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,10,0.825,0.27499999999999997,0.07499999999999996,-19.90192259383078,-34.39207498284269,-134.75453962273116,-136.51923566243315,56.24918200800982,81.61314858159487,-114.85261702890038,-102.12716067959045,-76.1511046018406,-116.00522356443756,-1.4926441945373075,-2.5794056237132006,-8.613946277167523,-7.659537050969279,-5.711332845138042,-8.700391767332812,0.02176475587625052,0.0145275222961058,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,11,0.8999999999999999,0.3,0.07500000000000001,-24.695132823426093,-40.222611169264304,-115.99142146573149,-157.78480797324295,43.55036197151072,66.8420308871681,-91.2962886423054,-117.56219680397865,-68.2454947949368,-107.0646420564324,-1.8521349617569571,-3.016695837694823,-6.847221648172906,-8.8171647602984,-5.118412109620261,-8.02984815423243,0.02107892437127416,0.01329206899015125,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,12,0.975,0.325,0.07500000000000007,-22.849133862784058,-35.17331106909616,-93.4974702692009,-166.83054951845853,30.812257353418524,46.60242293036684,-70.64833640641685,-131.65723844936235,-53.66139121620258,-81.775733999463,-1.713685039708806,-2.637998330182214,-5.298625230481268,-9.874292883702186,-4.0246043412151975,-6.133180049959731,0.021159132710047126,0.010239763544174621,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,13,1.05,0.35000000000000003,0.07500000000000001,-16.996127915298324,-20.150232689994695,-69.45860016798264,-164.142483172411,18.91553990674795,21.551770131707777,-52.462472252684314,-143.9922504824163,-35.91166782204627,-41.70200282170247,-1.2747095936473745,-1.5112674517496023,-3.9346854189513243,-10.799418786181224,-2.6933750866534707,-3.1276502116276856,0.021702470777503646,0.005761488626804307,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,14,1.125,0.375,0.07499999999999996,-9.476362671673304,3.372322575066365,-46.089341879519594,-150.83775802492892,8.671369442854411,-7.471945507546661,-36.612979207846294,-154.21008059999528,-18.147732114527713,10.844268082613027,-0.7107272003754973,0.2529241931299772,-2.7459734405884704,-11.56575604499964,-1.3610799085895777,0.8133201061959765,0.02244525904069681,0.0022132477355212422,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,15,1.2,0.39999999999999997,0.07499999999999996,-2.2780543337732913,33.49211425800107,-25.49480363405791,-128.60595355331867,0.7840823217389524,-39.475960734831354,-23.21674930028462,-162.09806781131974,-3.062136655512244,72.96807499283241,-0.17085407503299674,2.5119085693500787,-1.7412561975213454,-12.157355085848973,-0.22966024916341815,5.472605624462428,0.02318949062177082,0.007645769432176586,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,16,1.275,0.425,0.07499999999999996,3.019405646707247,67.99404185065187,-9.511587479599465,-99.6490280426427,-4.18712449943226,-73.34067690589782,-12.530993126306711,-167.64306989329458,7.206530146139507,141.3347187565497,0.2264554235030434,5.099553138798887,-0.9398244844730028,-12.573230241997086,0.5404897609604626,10.600103906741221,0.02380671146921962,0.014815588669233546,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,5.297826899363694,104.45546019612132,0.4650737234217155,-66.59535019975908,-5.865387676256046,-107.85339604439706,-4.832753175941979,-171.0508103958804,11.16321457561974,212.30885624051837,0.39733701745227745,7.834159514709106,-0.36245648819564874,-12.828810779691041,0.8372410931714812,15.923164218038892,0.024232728936438488,0.022257370155926468,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,18,1.425,0.47500000000000003,0.07500000000000007,3.942963808969478,140.35265083639143,3.6492789723589443,-32.368265025400376,-4.088675439056049,-141.7502961652027,-0.2936848366105336,-172.7209158617918,8.031639248025527,282.10294700159415,0.2957222856727111,10.526448812729367,-0.022026362745790038,-12.954068689634397,0.6023729436019151,21.157721025119578,0.024459607271813167,0.02954539447904736,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,19,1.5,0.5,0.07499999999999996,-1.1000869065741206,173.20773987703245,0.0,0.0,1.0669577787918207,-173.7673669344854,1.1000869065741206,-173.20773987703245,-2.1670446853659415,346.9751068115179,-0.082506517993059,12.990580490777425,0.082506517993059,-12.990580490777425,-0.1625283514024455,26.023133010863827,0.024529007365506957,0.036325618301044124,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,20,1.575,0.525,0.07499999999999996,-9.285810392248399,200.81277635573255,-9.655735036253205,27.731600238751568,9.262338322530676,-202.76501153407347,-0.36992464400480607,-173.081176116981,-18.548148714779074,403.577787889806,-0.6964357794186294,15.060958226679933,-0.02774434830036044,-12.981088208773567,-1.3911111536084297,30.268334091735433,0.024510645524782607,0.0422952571216021,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,21,1.65,0.5499999999999999,0.07499999999999996,-19.74647908283366,221.01068802065996,-23.672875596191357,48.443195821707256,19.898779899405707,-227.72368048891045,-3.926396513357698,-172.5674921989527,-39.64525898223937,448.7343685095704,-1.4809859312125235,16.575801601549486,-0.2944797385018272,-12.942561914921445,-2.973394423667951,33.65507763821776,0.0244441698921633,0.04716110091344682,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,22,1.7249999999999999,0.575,0.07499999999999996,-31.1644373509024,232.0036733773809,-39.785191084715734,60.26034141562862,32.18867015576557,-247.736433536883,-8.620753733813334,-171.74333196175226,-63.35310750666797,479.7401069142639,-2.3373328013176784,17.400275503303558,-0.6465565300359997,-12.880749897131412,-4.751483063000094,35.98050801856977,0.024351753495758532,0.05066014913699903,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,23,1.7999999999999998,0.6,0.07500000000000007,-41.924023452210996,232.48508269280754,-55.36837321325655,62.13359305226369,45.20668337346366,-262.12320927465845,-13.444349761045551,-170.35148964054383,-87.13070682567465,494.608291967466,-3.1443017589158275,17.436381201960582,-1.0083262320784172,-12.776361723040798,-6.534803011925605,37.09562189755999,0.024199042116567607,0.05257797330500246,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,24,1.875,0.625,0.07500000000000007,-50.29412575864871,221.67420435380862,-67.74694251736852,53.939054308083186,57.95674373104021,-270.4642872517702,-17.452816758719813,-167.73515004572545,-108.25086948968892,492.1384916055788,-3.772059431898657,16.62556532653566,-1.308961256903987,-12.58013625342942,-8.118815211726677,36.91038687041844,0.023881757430012147,0.0527537622843339,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,25,1.95,0.65,0.07499999999999996,-54.601810134736944,199.34943558385845,-74.53485581950977,36.47351820834874,69.44869784177445,-272.61562292797635,-19.93304568477283,-162.87591737550972,-124.0505079765114,471.9650585118348,-4.0951357601052685,14.951207668789374,-1.4949784263579613,-12.215693803163221,-9.30378809823835,35.39737938838759,0.023237476280159947,0.05108836297185514,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,26,2.025,0.6749999999999999,0.07500000000000007,-53.414804007766435,165.84315807637864,-73.9663848018904,11.337126419684282,78.77834744952452,-268.7039006960621,-20.551580794123964,-154.50603165669435,-132.19315145729095,434.5470587724407,-4.0061103005824865,12.438236855728409,-1.5413685595592987,-11.587952374252087,-9.91448635929683,32.591029407933085,0.02207281559794489,0.047551294158449234,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,27,2.1,0.7000000000000001,0.07499999999999996,-45.71778215686741,122.00070698799871,-65.17036759151904,-19.28576524936186,85.20356307193376,-259.1014399458292,-19.45258543465163,-141.28647223736056,-130.92134522880116,381.10214693382795,-3.4288336617650534,9.150053024099899,-1.4589439075988715,-10.596485417802036,-9.819100892160082,28.58266102003708,0.020196786741814177,0.042186304782364806,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,28,2.175,0.725,0.07499999999999996,-31.066472728183506,69.11354799035884,-48.34426862021607,-52.9178265608287,88.20903676555041,-244.38372295758717,-17.277795892032564,-122.03137455118754,-119.27550949373392,313.497270947946,-2.3299854546137615,5.18351609927691,-1.2958346919024415,-9.15235309133906,-8.94566321203004,23.512295321095934,0.017453613710868746,0.03511529799927551,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,29,2.25,0.75,0.07499999999999996,-9.704880426453663,8.846588874986168,-24.794792796858655,-87.10476918311979,87.55292758421658,-225.27503749151788,-15.089912370404992,-95.95135805810595,-97.25780801067023,234.12162636650405,-0.7278660319840243,0.6634941656239621,-1.1317434277803737,-7.196351854357943,-7.294335600800263,17.55912197748779,0.01375499189910608,0.026540994511112078,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,17.36506275529375,-56.80816564685464,3.171729648175175,-119.69507701908017,83.29020548977444,-202.5902750805616,-14.193333107118574,-62.88691137222553,-65.92514273448069,145.78210943370698,1.3023797066470304,-4.260612423514096,-1.0644999830338924,-4.716518352916912,-4.944385705086049,10.933658207528017,0.009129623905456468,0.016749964540025895,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,31,2.4,0.7999999999999999,0.07500000000000018,48.36484945893282,-125.50370022638678,32.50502540411156,-149.014845019944,75.76981830755393,-177.1830495255909,-15.85982405482126,-23.51114479355722,-27.404968848621117,51.679349299204105,3.6273637094199698,-9.41277751697903,-1.1894868041115974,-1.7633358595167958,-2.0553726636465885,3.875951197440317,0.00401619785579321,0.006123965597862204,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,32,2.475,0.8250000000000001,0.07499999999999996,80.76421580007616,-194.36698997978812,59.78537699217889,-173.86994210697748,65.60572490183117,-149.91178040283575,-20.97883880789727,20.49704787281064,15.158490898244992,-44.45520957695237,6.057316185005709,-14.5775242484841,-1.5734129105922943,1.537278590460797,1.1368868173683737,-3.334140718271426,0.0041534969884492855,0.004917150039057597,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,33,2.55,0.85,0.07499999999999996,111.32714468984616,-259.5878270558529,81.66722663391485,-193.31972799587416,53.62512395305245,-121.63600629381361,-29.659918055931314,66.26809905997877,57.70202073679371,-137.95182076203932,8.349535851738457,-19.46908702918896,-2.224493854194847,4.9701074294984044,4.327651555259526,-10.346386557152943,0.010281524168810197,0.015654685289776465,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,34,2.625,0.875,0.07499999999999996,132.81328154698724,-307.895283176551,95.32306152822203,-206.19380771695043,40.80056411270247,-93.2546311609173,-37.490220018765214,101.70147545960057,92.01271743428478,-214.6406520156337,9.960996116024036,-23.092146238241313,-2.8117665014073894,7.627610659470038,6.900953807571354,-16.09804890117252,0.015349666737454212,0.024448467911990315,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,136.28045907860047,-320.2297638519174,98.80191850769796,-210.36057773100745,28.175712107945632,-65.79551675809745,-37.47854057090251,109.86918612090997,108.10474697065484,-254.43424709381998,10.22103443089503,-24.017232288893794,-2.8108905428176865,8.240188959068243,8.107856022799108,-19.082568532036486,0.016439267865826165,0.028941395507406032,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,36,2.775,0.9249999999999999,0.07500000000000018,125.57290922477702,-303.85239110843946,91.17443672362069,-201.69926877447668,16.797426045570692,-40.56179033189395,-34.398472501156334,102.15312233396278,108.77548317920633,-263.2906007765455,9.417968191858298,-22.788929333133012,-2.5798854375867313,7.661484175047227,8.158161238440494,-19.74679505824096,0.015264382387400792,0.029823685845890114,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,37,2.85,0.9500000000000001,0.07499999999999996,98.94400972300157,-249.53725681105226,72.11669679681563,-171.90890698097294,7.672010568190849,-19.34073713026624,-26.82731292618594,77.62834983007932,91.27199915481071,-230.19651968078603,7.420800729225113,-18.71529426082891,-2.0120484694639442,5.8221262372559455,6.845399936610799,-17.264738976058943,0.011631152659167227,0.02592453027688981,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,38,2.925,0.975,0.03749999999999987,55.75187365034112,-147.6379304103096,46.42790409463898,-110.4918994083777,1.776510075312666,-4.704420743187354,-9.323969555702135,37.14603100193189,53.97536357502845,-142.93350966712225,2.0906952618877845,-5.53642239038659,-0.3496488583388288,1.3929761625724408,2.02407613406356,-5.360006612517066,0.0027117774757056505,0.007997562046804673,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,0,0.075,0.024999999999999998,0.0375,262.77878085161643,-78.26498011317645,80.34957463320589,90.46965317687737,17.216200607441554,-5.109827285865936,-182.42920621841054,168.7346332900538,245.56258024417488,-73.15515282731052,9.854204281935615,-2.934936754244117,-6.841095233190395,6.327548748377017,9.208596759156558,-2.743318231024144,0.019705389254758413,0.015032587664897328,near_aft_startup_region,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,1,0.15,0.049999999999999996,0.07499999999999998,276.29952289178226,-2.538158548039113,63.063261501515875,176.34155061706065,38.881812813954184,-0.25491855412020537,-213.23626139026638,178.87970916509977,237.41771007782808,-2.2832399939189076,20.722464216883665,-0.19036189110293342,-15.992719604269976,13.41597818738248,17.8063282558371,-0.17124299954391803,0.04414184007146134,0.027859337252877873,peak_abs_direct_candidate_residual;near_aft_startup_region,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,2,0.22499999999999998,0.075,0.075,219.05124919438293,48.390972093483185,4.604063430991469,213.7639863149936,57.81415963426016,13.213700713692145,-214.44718576339147,165.3730142215104,161.23708956012277,35.17727137979104,16.42884368957872,3.6293229070112387,-16.08353893225436,12.40297606661328,12.092781717009208,2.638295353484328,0.04294853318091756,0.019364219488309225,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,3,0.3,0.09999999999999999,0.07500000000000001,157.28054679781746,64.65401878803365,-41.553429868771005,203.1084851196324,72.64871500978266,31.06551569084616,-198.83397666658846,138.45446633159875,84.6318317880348,33.5885030971875,11.796041009836312,4.8490514091025245,-14.912548249994137,10.384084974869907,6.347387384102611,2.519137732289063,0.03842609570346743,0.010684005190460396,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,4,0.375,0.125,0.07499999999999998,101.08182142913947,57.741223927717925,-81.29603182220055,164.99985660938685,82.7706461921324,49.91185076654598,-182.37785325134,107.25863268166893,18.311175237007063,7.829373161171944,7.581136607185458,4.330591794578844,-13.678338993850497,8.044397451125167,1.3733381427755293,0.5872029870878956,0.03355558706466425,0.0023367538586978602,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,5,0.44999999999999996,0.15,0.07500000000000001,54.19030729129936,37.94301291010713,-113.47240167500884,111.80180431279123,88.02608395159778,67.16408926602064,-167.6627089663082,73.8587914026841,-33.83577666029842,-29.22107635591351,4.064273046847453,2.845725968258035,-12.574703172473116,5.539409355201308,-2.537683249522382,-2.1915807266935134,0.029056239931884387,0.005245836737191287,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,6,0.525,0.17500000000000002,0.07500000000000001,17.7647477482646,13.00787667576943,-136.54258927840812,52.550482328941456,88.61660836715929,80.92309346984148,-154.3073370266727,39.542605653172025,-70.85186061889469,-67.91521679407205,1.3323560811198452,0.9755907506827074,-11.573050277000455,2.9656954239879023,-5.313889546417102,-5.093641259555405,0.02526317222731313,0.011516122011800746,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,7,0.6,0.19999999999999998,0.07499999999999996,-8.317264773283942,-11.542425182164926,-149.750044994236,-6.026188225027216,85.01159176574076,89.87468751316763,-141.43278022095205,5.516236957137711,-93.3288565390247,-101.41711269533255,-0.6237948579962952,-0.865681888662369,-10.607458516571398,0.41371777178532804,-6.999664240426848,-7.6062834521499365,0.022447624230758675,0.016172058690509392,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-24.90012494528692,-31.930319406034208,-153.20823780998967,-59.07080453052312,77.87312534001042,93.19466813726272,-128.30811286470276,-27.14048512448891,-102.77325028529734,-125.12498754329692,-1.8675093708965191,-2.3947739554525658,-9.62310846485271,-2.0355363843366687,-7.707993771397302,-9.38437406574727,0.02079931943684047,0.018999508420862884,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,9,0.75,0.25,0.07500000000000001,-33.26246775104392,-45.727832183197634,-147.75042109748847,-103.26038262975797,67.99434488035095,90.466527475564,-114.48795334644456,-57.532550446560336,-101.25681263139487,-136.19435965876164,-2.4946850813282944,-3.429587413739823,-8.586596500983344,-4.3149412834920255,-7.594260947354616,-10.214576974407125,0.020320928939952694,0.01991350678952905,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,10,0.825,0.27499999999999997,0.07499999999999996,-34.94106112282553,-51.562310106797455,-134.75453962273116,-136.51923566243315,56.24918200800982,81.61314858159487,-99.81347849990563,-84.95692555563569,-91.19024313083534,-133.17545868839233,-2.6205795842119133,-3.8671732580098066,-7.486010887492918,-6.371769416672673,-6.839268234812646,-9.988159401629419,0.020787726305089137,0.018938815530233105,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_normalized_y_central,11,0.8999999999999999,0.3,0.07500000000000001,-31.605916696119614,-48.896878172600665,-115.99142146573149,-157.78480797324295,43.55036197151072,66.8420308871681,-84.38550476961188,-108.88792980064228,-75.15627866763033,-115.73890905976876,-2.3704437522089714,-3.6672658629450505,-6.328912857720892,-8.166594735048172,-5.636720900072276,-8.680418179482658,0.021847898589479105,0.016192586725941822,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
