benchmark,coefficient,provider_route,coefficient_status,reference_value,computed_value,gate_error_ratio,pressure_gradient_integral_value,stokes_body_forward_integral_value,current_end_contour_integral_value,required_end_contour_integral_to_close_identity_value,required_end_contour_scale_to_close_identity,required_end_contour_scale_abs,current_forward_identity_residual_value,abs_forward_identity_residual_sum,terminal_x_0p05_residual_value,terminal_x_0p05_abs_share,terminal_x_0p075_residual_value,terminal_x_0p075_abs_share,terminal_x_0p10_residual_value,terminal_x_0p10_abs_share,terminal_x_0p125_residual_value,terminal_x_0p125_abs_share,terminal_x_0p20_residual_value,terminal_x_0p20_abs_share,peak_abs_residual_x_over_l,peak_abs_residual_station_index,configured_end_station_x_over_l,endpoint_forward_gradient_integral_value,end_to_endpoint_forward_ratio_abs,terminal_band_explains_residual,shared_end_scale_candidate_row_decision,diagnostic_flags,diagnostic_conclusion,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,A33,matched_bie_station_sweep,PASS,1.07,1.0181504124660368,0.323050389619709,-0.6462276569759071,0.0,0.0,-0.6462276569759071,,,-0.6462276569759071,0.7963439982163796,0.02575634907230138,0.032343245042330264,0.03917160613780792,0.04918930289616418,0.050521695801155474,0.06344205006167185,0.060057839988444536,0.07541695564097897,0.07448683763389446,0.09353600680199411,0.5499999999999999,21,0.024999999999999998,0.0035081329684214235,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A33,matched_bie_station_sweep,PASS,0.941,0.8954918095166653,0.3224101344905041,-0.6462276569759071,0.0,0.0,-0.6462276569759071,,,-0.6462276569759071,0.7963439982163796,0.02575634907230138,0.032343245042330264,0.03917160613780792,0.04918930289616418,0.050521695801155474,0.06344205006167185,0.060057839988444536,0.07541695564097897,0.07448683763389446,0.09353600680199411,0.5499999999999999,21,0.024999999999999998,0.0035081329684214235,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B33,matched_bie_station_sweep,PASS,2.05,1.7861811857284653,0.8579473634846653,-0.1952537076843343,0.0,0.0,-0.1952537076843343,,,-0.1952537076843343,1.039521733425575,-0.014171376671937273,0.01363259296680388,-0.03543080711628358,0.03408375792156563,-0.06278385913270904,0.06039687013162776,-0.09477077083121974,0.09116766661425928,-0.2085214644155115,0.2005936554384129,0.27499999999999997,10,0.024999999999999998,-0.001459097477398979,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A53,matched_bie_station_sweep,PASS,0.19,0.15544523028440557,0.606224030098148,0.06528532733980033,0.3085828317354815,0.0,-0.24329750439568118,,,-0.24329750439568118,0.3078089247540116,0.00746525193681435,0.024252876822139825,0.0076404378029718235,0.025401568932547577,0.004781154510176059,0.03469071899562904,-0.0007882249707512321,0.05278434472587098,-0.032294831605460796,0.15514202217102097,0.35000000000000003,13,0.024999999999999998,0.0016663631600001762,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A53,matched_bie_station_sweep,PASS,0.145,0.11550117901521131,0.6781338157422685,0.06528532733980033,0.3085828317354815,0.0,-0.24329750439568118,,,-0.24329750439568118,0.3078089247540116,0.00746525193681435,0.024252876822139825,0.0076404378029718235,0.025401568932547577,0.004781154510176059,0.03469071899562904,-0.0007882249707512321,0.05278434472587098,-0.032294831605460796,0.15514202217102097,0.35000000000000003,13,0.024999999999999998,0.0016663631600001762,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B53,matched_bie_station_sweep,PASS,-0.106,-0.12493195767079752,0.5953445808426896,-0.25421966432905063,-0.3581967238066662,0.0,0.10397705947761554,,,0.10397705947761557,0.33952883647888815,-0.007306927925013207,0.021520787455905976,-0.016777861258922545,0.049415129015016046,-0.0275917674441072,0.08126487202162239,-0.03862763924081082,0.11376836100698234,-0.06577288697893578,0.19371811732116465,0.525,20,0.024999999999999998,-0.000693071301764515,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A35,matched_bie_station_sweep,PASS,-0.125,-0.11322998555308025,0.3138670519178599,-0.015326903125125014,0.0,0.0,-0.015326903125125014,,,-0.015326903125125014,0.07573596491720119,0.0014408908666726354,0.019025186623658895,0.0015103522626603253,0.019942338680328787,0.0008442544241638685,0.028737339037486345,-0.0005457917243537169,0.04709118387246352,-0.008519100406112241,0.15236889031583414,0.27499999999999997,10,0.024999999999999998,0.0005423143740866756,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B35,matched_bie_station_sweep,PASS,0.163,0.1403372783872581,0.4634503397288734,0.12631188674571225,0.0,0.0,0.12631188674571225,,,0.12631188674571225,0.3312684673562298,-0.0069649068762841744,0.021024961813810236,-0.014156773284354468,0.042735046282358566,-0.02141723229004873,0.06465219120000847,-0.027708646820379258,0.08364408191795311,-0.03430091429079542,0.10527823013853145,0.44999999999999996,17,0.024999999999999998,-0.0013616808258133954,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A55,matched_bie_station_sweep,PASS,0.0458,0.04055945100808402,0.7628164471493417,-0.0072563875001225775,0.01128816412051383,0.0,-0.018544551620636406,,,-0.01854455162063641,0.023470925221329854,0.0003574550915055049,0.015229697514466012,1.627382026875762e-05,0.02976603419567572,-0.0007159863286094283,0.060964640214526834,-0.0017679761156356275,0.1057856166824751,-0.006008973605417494,0.28647715098670196,0.19999999999999998,7,0.024999999999999998,0.000257599327691171,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B55,matched_bie_station_sweep,FAIL,0.0703,0.04833191129800478,2.0832706213366734,0.023509718897410794,0.0452919942212321,0.0,-0.021782275323821303,,,-0.02178227532382132,0.08729031290672014,-0.003208427011507237,0.03675581980025452,-0.00607603173285776,0.0696071709509245,-0.008536019410910457,0.09778885109544959,-0.01018162618696785,0.11664096333172849,-0.009042939624592372,0.14430964099584204,0.625,24,0.024999999999999998,-0.0006467983922613628,0.0,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
