benchmark,matrix_cell,coefficient,pair_status,station_index,x_m,x_over_l,trapz_weight_m,time_density_value_per_m,pressure_gradient_density_value_per_m,force_derivative_proxy_density_value_per_m,pressure_gradient_minus_force_derivative_proxy_density_value_per_m,pressure_gradient_station_contribution_value,force_derivative_proxy_station_contribution_value,station_residual_contribution_value,station_abs_residual_share_of_total_abs,diagnostic_flags,gate_role
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,0.03889868144460098,-0.05120245234861248,-0.04179572303255296,-0.009406729316059521,-0.003840183926145934,-0.00313467922744147,-0.0007055046987044637,0.015142011801034897,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,0.03185843104669154,-0.04958219517471269,-0.04349351174184969,-0.006088683432863,-0.0037186646381034525,-0.0032620133806387274,-0.0004566512574647251,0.009800953476547759,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,0.022211773906780967,-0.04567638104511789,-0.04212203075967132,-0.003554350285446574,-0.003425728578383845,-0.0031591523069753515,-0.00026657627140849326,0.005721437511267631,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,0.01027206345411878,-0.03958809857455669,-0.03785775919807512,-0.0017303393764815725,-0.002969107393091752,-0.0028393319398556344,-0.00012977545323611796,0.0027853272246016834,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-0.003561299044588277,-0.03152247937879844,-0.031002205419046143,-0.0005202739597523001,-0.002364185953409882,-0.002325165406428459,-3.9020546981422486e-05,0.0008374849720498362,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-0.018815140060532802,-0.021796238269194686,-0.021986189952424285,0.0001899516832295986,-0.0016347178701896004,-0.0016489642464318204,1.4246376242219887e-05,0.00030576521684094613,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-0.03495583343462979,-0.01084230496532447,-0.011369644930039585,0.000527339964715115,-0.0008131728723993348,-0.0008527233697529684,3.9550497353633605e-05,0.0008488591199537683,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-0.05140537975023686,0.0007952097089227755,0.00016833384623299676,0.0006268758626897787,5.964072816920821e-05,1.2625038467474769e-05,4.7015689701733445e-05,0.0010090820509129777,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,18,1.425,0.47500000000000003,0.07500000000000007,-0.06756141272622754,0.012479492705100296,0.011853321600072467,0.0006261711050278285,0.000935961952882523,0.0008889991200054358,4.696283287708718e-05,0.0010079476025329334,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,-0.08282147631020298,0.02347228545527093,0.022828328569206878,0.0006439568860640531,0.0017604214091453188,0.001712124642690515,4.8296766454803955e-05,0.0010365773735502987,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,-0.09664241275888578,0.03301985840490873,0.032199728844795966,0.0008201295601127645,0.0024764893803681533,0.002414979663359696,6.15097170084573e-05,0.0013201625198679694,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,-0.10853828162105589,0.040477239551851764,0.03920075623632288,0.0012764833155288827,0.0030357929663888806,0.002940056717724214,9.573624866466615e-05,0.002054755141573396,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,-0.11807681455566331,0.04535133338881531,0.04327290393227078,0.002078429456544524,0.003401350004161146,0.003245467794920307,0.0001558822092408392,0.003345647812453392,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,-0.12493387884205266,0.047336009033686836,0.04405972914688652,0.0032762798868003137,0.0035502006775265157,0.0033044796860164922,0.00024572099151002377,0.005273827601771059,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,-0.1289094261745007,0.046335042146248416,0.04145038581671677,0.004884656329531646,0.0034751281609686343,0.0031087789362537607,0.0003663492247148738,0.007862831096829245,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,-0.12993480165141275,0.04248132286408017,0.0356019714690856,0.006879351394994571,0.003186099214806011,0.0026701478601814186,0.0005159513546245924,0.01107369166333249,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,-0.1280703859335598,0.03613484693236545,0.026938571591653086,0.009196275340712361,0.002710113519927411,0.002020392869373983,0.0006897206505534278,0.014803244045398435,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,-0.12349363490386325,0.027858007468984414,0.016125133131071043,0.011732874337913372,0.00208935056017383,0.0012093849848303275,0.0008799655753435024,0.018886407348985487,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,-0.11647883649616489,0.01836928920751239,0.004017078101554836,0.014352211105957554,0.0013776966905634284,0.0003012808576166125,0.001076415832946816,0.023102753638965058,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,-0.10737120271793162,0.008479111577289285,-0.008410499647822966,0.01688961122511225,0.000635933368296696,-0.0006307874735867221,0.001266720841883418,0.027187206508528704,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,-0.09655912939388829,-0.000986037299341961,-0.020147435613350462,0.019161398314008503,-7.395279745064703e-05,-0.0015110576710012837,0.0014371048735506368,0.030844102093987694,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,-0.08444946826170142,-0.009263159254248848,-0.030237938530096216,0.020974779275847368,-0.0006947369440686652,-0.0022678453897572214,0.0015731084456885563,0.03376310135519311,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,-0.07145136160079424,-0.01572684066120693,-0.03786426767409312,0.022137427012886193,-0.0011795130495905188,-0.0028398200755569824,0.0016603070259664635,0.03563461537065775,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,-0.05797448503394174,-0.019948472145227047,-0.04241328567389169,0.02246481352866464,-0.0014961354108920277,-0.0031809964255418745,0.001684861014649847,0.036161609431914904,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,-0.04444727661910521,-0.021731844563992683,-0.043514863055921046,0.021783018491928364,-0.0016298883422994502,-0.0032636147291940764,0.0016337263868946264,0.03506412398875214,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,-0.031359638628539764,-0.021117147911373972,-0.04104194125430962,0.01992479334293565,-0.0015837860933530469,-0.00307814559407322,0.0014943595007201728,0.03207293904129219,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,-0.019332671124256313,-0.01834062091205143,-0.035058404102704305,0.016717783190652875,-0.0013755465684038605,-0.002629380307702829,0.0012538337392989686,0.026910614928383005,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,-0.009218234875252139,-0.013701029077076845,-0.02568362307932666,0.011982594002249814,-0.0010275771807807628,-0.0019262717309494982,0.0008986945501687356,0.019288381082605884,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,-0.00224223384406819,-0.008356325423975509,-0.01463823554044897,0.006281910116473461,-0.0003133622033990805,-0.0005489338327668344,0.00023557162936775394,0.00505599523068489,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,0.018298560439116752,-0.036311488688357214,-0.00417943578358497,-0.032132052904772244,-0.0013616808258133954,-0.00015672884188443637,-0.001204951983928959,0.00915234757961322,first_active_station;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,0.041326261117742395,-0.07470968067294373,-0.06986727908270175,-0.0048424015902419765,-0.005603226050470779,-0.00524004593120263,-0.00036318011926814815,0.0027585752211545782,near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,0.061448859619292466,-0.09589155210760393,-0.11942424627163774,0.023532694164033807,-0.0071918664080702945,-0.00895681847037283,0.0017649520623025355,0.013405890816393177,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,0.07721604393109065,-0.0968061200759235,-0.139929378863254,0.04312325878733049,-0.007260459005694263,-0.010494703414744051,0.0032342444090497874,0.024566065190851295,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,0.08797432758054746,-0.08388552707107372,-0.13764320465605667,0.053757677584982955,-0.006291414530330527,-0.010323240349204248,0.004031825818873721,0.030624184006461254,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,0.09356016778236448,-0.06089974956210694,-0.11824530454532553,0.05734555498321859,-0.004567481217158022,-0.008868397840899416,0.004300916623741395,0.0326680933152757,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,0.09418781768929316,-0.030826774397924046,-0.08659509816596479,0.05576832376804075,-0.002312008079844304,-0.0064946323624473605,0.004182624282603057,0.031769590606002526,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,0.09035615844755765,0.0038296243544822246,-0.046791291070890445,0.05062091542537267,0.0002872218265861667,-0.0035093468303167815,0.003796568656902948,0.028837261916894553,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,0.08276890605010523,0.04095198246928823,-0.0022566750150974954,0.043208657484385724,0.0030713986851966177,-0.00016925062613231217,0.0032406493113289296,0.02461471434256357,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,0.07226905968866652,0.07874599227347336,0.04416012347715622,0.034585868796317136,0.005905949420510503,0.003312009260786717,0.0025939401597237857,0.019702562640794164,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,0.059785493913189484,0.11567674738443603,0.09007977592358847,0.025596971460847565,0.008675756053832697,0.006755983194269131,0.0019197728595635663,0.01458184950021184,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,0.0462883158050937,0.15040765094395217,0.1334952603025601,0.016912390641392078,0.011280573820796414,0.010012144522692008,0.001268429298104406,0.00963449661999212,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,0.03274938334555895,0.18174910051644685,0.17269094074058197,0.009058159775864882,0.013631182538733527,0.012951820555543659,0.0006793619831898668,0.005160169936610186,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,0.02010473495949749,0.20862410123587366,0.206184583610954,0.0024395176249196737,0.015646807592690527,0.015463843770821552,0.00018296382186897556,0.0013897221753012441,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,0.009216527006045474,0.23005665145687904,0.23269762811721284,-0.0026409766603338047,0.01725424885926592,0.01745232210879095,-0.00019807324952503524,0.0015044875232003117,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,0.0008333765434506836,0.2451860812181856,0.2511562751203323,-0.0059701939021466754,0.01838895609136391,0.01883672063402491,-0.0004477645426610004,0.003401045670631172,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-0.004450363495755855,0.2533066213283525,0.26072191751763263,-0.007415296189280107,0.018997996599626428,0.019554143813822436,-0.0005561472141960077,0.00422427837593864,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-0.006234136865623543,0.2539268593978755,0.2608446343327819,-0.006917774934906362,0.01904451445484068,0.01956334757495866,-0.0005188331201179776,0.0039408550004220826,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,18,1.425,0.47500000000000003,0.07500000000000007,-0.004345725072764335,0.24683921196911907,0.2513287724797288,-0.004489560510609725,0.018512940897683947,0.018849657935979675,-0.00033671703829572965,0.002557571929473785,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,0.0011340360075014978,0.23242767763057495,0.2326480002612662,-0.00022032263069124425,0.01743207582229311,0.017448600019594956,-1.652419730184331e-05,0.00012551138899945857,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,0.009844649319961764,0.21148017492455634,0.20573444248682343,0.005745732437732909,0.015861013119341717,0.015430083186511748,0.0004309299328299679,0.0032731765085435753,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,0.021149789954037213,0.18471302481786372,0.1714752143742203,0.013237810443643416,0.01385347686133977,0.012860641078066516,0.0009928357832732556,0.0075411952502582955,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,0.034212329405913,0.15318105739630336,0.13116477776797428,0.022016279628329083,0.011488579304722746,0.009837358332598065,0.0016512209721246801,0.012542033599010948,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,0.048048767949635855,0.11845713026165659,0.08666089295069922,0.031796237310957376,0.008884284769624252,0.006499566971302447,0.002384717798321805,0.018113390791195155,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,0.06160040779023201,0.08226745331773971,0.040007382474880566,0.04226007084285915,0.0061700589988304844,0.0030005536856160453,0.0031695053132144387,0.024074332146731974,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,0.07381484590312974,0.04635762057489082,-0.006712321927527371,0.053069942502418185,0.003476821543116809,-0.0005034241445645525,0.003980245687681362,0.030232401350246838,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,0.08373103828005897,0.012350930540997132,-0.051529333980395935,0.06388026452139306,0.0009263197905747857,-0.0038647000485296985,0.0047910198391044835,0.03639072711041079,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,0.09056019873664618,-0.01838406805492279,-0.0927323954991594,0.07434832744423661,-0.0013788051041192084,-0.006954929662436951,0.005576124558317743,0.04235407782684733,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,0.09375462259849686,-0.04483882454738088,-0.12897945748745313,0.08414063294007224,-0.003362911841053564,-0.009673459311558979,0.006310547470505414,0.04793246920876452,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,0.09305726469804891,-0.06642578021108295,-0.15935765681821298,0.09293187660713004,-0.004981933515831218,-0.011951824261365967,0.006969890745534749,0.05294058480825281,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.0885265508861645,-0.08298093677076365,-0.18337387564984187,0.10039293887907821,-0.006223570257807271,-0.013753040673738132,0.007529470415930862,0.057190934789213194,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,0.08053336687784511,-0.09469848241675102,-0.200862142344752,0.10616365992800098,-0.007102386181256344,-0.015064660675856436,0.007962274494600092,0.06047834658212046,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,0.06973027032162502,-0.10199429657679934,-0.21179986582207747,0.10980556924527812,-0.007649572243259946,-0.0158849899366558,0.008235417693395855,0.06255303630231565,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,0.056996464788282915,-0.10530351538357428,-0.21603267985351246,0.11072916446993818,-0.007897763653768066,-0.016202450989013423,0.008304687335245359,0.06307918161547144,peak_abs_derivative_path_difference,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,0.043365641780663045,-0.10482843194267363,-0.21291877124321587,0.10809033930054224,-0.007862132395700518,-0.01596890784324118,0.008106775447540663,0.0615759197340274,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.029947081976934208,-0.10026263223357652,-0.20091684395879147,0.10065421172521495,-0.007519697417518235,-0.015068763296909352,0.007549065879391117,0.05733977432387007,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,0.017853458072718535,-0.0904794875655663,-0.17713123002630057,0.08665174246073427,-0.006785961567417489,-0.013284842251972575,0.006498880684555086,0.04936297520299335,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,0.008154339756641878,-0.07283172627461698,-0.13672349824150493,0.06389177196688794,-0.00546237947059627,-0.010254262368112863,0.004791882897516593,0.036397282567121506,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,0.0018881969213205814,-0.04434774772130825,-0.0865085347563823,0.04216078703507405,-0.0016630405395490534,-0.0032440700533643246,0.0015810295138152714,0.01200888652581976,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,55,A55,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,-0.0011568434126123233,0.006869315405097893,0.03570722282450177,-0.028837907419403876,0.000257599327691171,0.0013390208559188163,-0.0010814215282276454,0.08607224980689611,first_active_station;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,55,A55,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-5.467498940451813e-05,0.00539145895551576,0.028030242521858623,-0.022638783566342864,0.0004043594216636819,0.0021022681891393964,-0.0016979087674757144,0.13513955822851426,peak_abs_derivative_path_difference;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,55,A55,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,0.0026766287794575024,0.0003936145772635769,0.019770516309521115,-0.019376901732257538,2.9521093294768267e-05,0.0014827887232140835,-0.0014532676299193153,0.11566813792184821,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,55,A55,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,0.005922612323000093,-0.0035525218053144357,0.01105931348630538,-0.014611835291619817,-0.00026643913539858274,0.0008294485114729037,-0.0010958876468714865,0.08722363374474831,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,55,A55,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,0.008920920910206942,-0.006950230742587928,0.002991640533919954,-0.009941871276507882,-0.0005212673056940944,0.0002243730400439965,-0.000745640345738091,0.05934683232139181,none,diagnostic_section_force_derivative_not_hard_gate
