benchmark,candidate_name,candidate_order,candidate_class,coefficient_count,row_count,group_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,improves_but_still_fails_count,improves_this_coefficient_only_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_candidate_group_scale,min_abs_candidate_group_scale,max_abs_candidate_group_scale,candidate_group_scale_abs_spread,median_required_scale_over_candidate_group_scale,required_scale_over_candidate_group_scale_spread,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,matrix_cell_shared_ab_scale,6,diagnostic_matrix_cell_scale,8,10,4,8,2,0.8,6,4,5,1,0.37343680465169277,1.1269789157996417,-0.2646265177492121,0.47439333787190474,1.1207513948038679,1.1123033294101043,1.320095411076246,1.1868124244277336,0.9946595478523432,1.4796168378865646,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,column_and_ab_family_scale,8,diagnostic_column_ab_family_scale,8,10,4,8,2,0.8,9,1,9,0,0.11066911020356188,1.2006947032635829,-0.3026532020217441,0.5745421920230516,1.106820255309924,1.054541180430952,1.1925593837722892,1.1308798612159787,0.9993378679885149,1.6477289442207073,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,radiation_column_family_scale,4,diagnostic_radiation_mode_column_scale,8,10,2,8,2,0.8,7,3,7,0,0.3397157240287958,1.3564580177993948,-0.3024631988914125,0.44155046798422326,1.1123916181550433,1.1123916181550433,1.1585751255944434,1.0415173098085706,0.9885824808887994,1.6459723792934071,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ab_prefix_family_scale,2,diagnostic_a_b_family_scale,8,10,2,8,2,0.8,9,1,9,0,0.29321280869051947,1.4115316190031784,-0.29691692790901636,0.5757840161439138,1.0549412185071452,1.0549412185071452,1.1465592315588629,1.086846557366833,1.0297372356012604,1.714308724500882,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_row_family_scale,3,diagnostic_generalized_force_row_scale,8,10,2,8,2,0.8,7,3,7,0,0.2798108781962738,1.466109355258791,-0.3401562859405294,0.5290024714306623,1.1235625338815756,1.1124735430041883,1.1346515247589626,1.019935738601822,1.0134330756201222,1.714308724500882,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,single_global_scale,1,diagnostic_global_shared_scale,8,10,1,8,2,0.8,7,3,7,0,0.33882953147288886,1.5666260186587229,-0.3033493914473194,0.4428441749185512,1.1127209164489196,1.1127209164489196,1.1127209164489196,1.0,1.0231256057894957,1.714308724500882,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,diagonal_coupling_family_scale,5,diagnostic_diagonal_coupling_scale,8,10,2,8,2,0.8,7,3,7,0,0.2987746165834456,1.5677866476948568,-0.34340430633676267,0.5013182850890627,1.1200362618634456,1.1124676917603578,1.1276048319665335,1.0136068133198752,1.0225475193172775,1.7376350032877987,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,baseline_current_default,8,10,1,9,1,0.9,0,0,0,0,0.6007843054704187,2.0832706213366734,0.0,0.0,1.0,1.0,1.0,1.0,1.1384532617164436,1.7143087245008817,baseline_current_default,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,row_and_ab_family_scale,7,diagnostic_row_ab_family_scale,8,10,4,9,1,0.9,9,1,9,0,0.05382795062709527,2.416207745393673,-0.32035581803254254,0.3329371240569996,1.0995155165102048,0.9273601668360673,1.2296641019441854,1.3259833082323425,0.999810354746419,1.714308724500882,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
