benchmark,row,coefficient,variant_name,variant_description,reference_value,computed_value,current_computed_value,raw_computed_value,omega_e_rad_s,documented_length_power,gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,status,candidate_default_gate_eligible,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,2,B33,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),2.05,0.19846457619205168,1.7861811857284653,258.19253944674807,4.031851922917474,0,6.021253410757557,0.8579473634846653,5.163306047272892,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",2.05,3.2294251337929714,1.7861811857284653,258.19253944674807,4.031851922917474,0,3.835528890383648,0.8579473634846653,2.977581526898983,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",2.05,5.83881790834135,1.7861811857284653,258.19253944674807,4.031851922917474,0,12.32135905151659,0.8579473634846653,11.463411688031924,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",2.05,0.44301755616956623,1.7861811857284653,258.19253944674807,4.031851922917474,0,5.225959166928241,0.8579473634846653,4.368011803443576,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",2.05,7.201618048358326,1.7861811857284653,258.19253944674807,4.031851922917474,0,16.753229425555535,0.8579473634846653,15.89528206207087,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,B33,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",2.05,-1.7861811857284653,1.7861811857284653,258.19253944674807,4.031851922917474,0,12.47538596984867,0.8579473634846653,11.617438606364004,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.19,0.46633569085321663,0.15544523028440557,37.28353848371468,3.616010693199528,1,4.847994576372222,0.606224030098148,4.241770546274074,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.19,0.15544523028440554,0.15544523028440557,37.28353848371468,3.616010693199528,1,0.6062240300981484,0.606224030098148,4.440892098500626e-16,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.19,0.051815076761468515,0.15544523028440557,37.28353848371468,3.616010693199528,1,2.424296898921605,0.606224030098148,1.818072868823457,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,A53,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",0.19,-0.15544523028440554,0.15544523028440557,37.28353848371468,3.616010693199528,1,6.060442636568519,0.606224030098148,5.454218606470371,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.145,0.3465035370456339,0.11550117901521131,27.702957786798436,4.031851922917474,1,4.63226521943986,0.6781338157422685,3.954131403697592,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.145,0.1155011790152113,0.11550117901521131,27.702957786798436,4.031851922917474,1,0.6781338157422688,0.6781338157422685,3.3306690738754696e-16,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.145,0.03850039300507043,0.11550117901521131,27.702957786798436,4.031851922917474,1,2.448266827469645,0.6781338157422685,1.7701330117273766,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",0.145,-0.1155011790152113,0.11550117901521131,27.702957786798436,4.031851922917474,1,5.988532850924398,0.6781338157422685,5.3103990351821295,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),-0.106,-0.37479587301239253,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,8.452700409194735,0.5953445808426896,7.857355828352046,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),-0.106,-0.12493195767079751,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,0.5953445808426893,0.5953445808426896,-3.3306690738754696e-16,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),-0.106,-0.04164398589026583,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,2.0237740286079933,0.5953445808426896,1.4284294477653037,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",-0.106,-0.2258776474299773,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,3.7697373405653245,0.5953445808426896,3.174392759722635,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",-0.106,-0.40838799423077543,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,9.509056422351431,0.5953445808426896,8.913711841508741,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",-0.106,-0.030986246533676255,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,2.3589230649787347,0.5953445808426896,1.7635784841360451,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",-0.106,-0.5037071537688493,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,12.506514269460673,0.5953445808426896,11.911169688617983,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",-0.106,0.12493195767079751,-0.12493195767079752,-54.176753736080066,4.031851922917474,1,7.262011247509356,0.5953445808426896,6.666666666666667,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),-0.125,-0.33968995665924073,-0.11322998555308025,-27.158212034906303,4.031851922917474,1,5.725065510913087,0.3138670519178599,5.4111984589952264,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),-0.125,-0.11322998555308024,-0.11322998555308025,-27.158212034906303,4.031851922917474,1,0.3138670519178603,0.3138670519178599,3.885780586188048e-16,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),-0.125,-0.037743328517693416,-0.11322998555308025,-27.158212034906303,4.031851922917474,1,2.3268445728615093,0.3138670519178599,2.0129775209436493,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A35,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",-0.125,0.11322998555308024,-0.11322998555308025,-27.158212034906303,4.031851922917474,1,6.352799614748807,0.3138670519178599,6.038932562830947,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.163,0.4210118351617742,0.1403372783872581,60.857272333893604,4.031851922917474,1,5.276315647480044,0.4634503397288734,4.812865307751171,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.163,0.14033727838725807,0.1403372783872581,60.857272333893604,4.031851922917474,1,0.463450339728874,0.4634503397288734,6.106226635438361e-16,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.163,0.04677909279575269,0.1403372783872581,60.857272333893604,4.031851922917474,1,2.3767056687985137,0.4634503397288734,1.9132553290696404,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",0.163,0.2537305496514221,0.1403372783872581,60.857272333893604,4.031851922917474,1,1.855430463219266,0.4634503397288734,1.3919801234903926,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",0.163,0.4587461903654681,0.1403372783872581,60.857272333893604,4.031851922917474,1,6.047979353077058,0.4634503397288734,5.584529013348185,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",0.163,0.03480715092475646,0.1403372783872581,60.857272333893604,4.031851922917474,1,2.6215306559354508,0.4634503397288734,2.1580803162065774,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",0.163,0.5658191257226712,0.1403372783872581,60.857272333893604,4.031851922917474,1,8.23760993297896,0.4634503397288734,7.774159593250087,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B35,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",0.163,-0.14033727838725807,0.1403372783872581,60.857272333893604,4.031851922917474,1,6.203216326937794,0.4634503397288734,5.73976598720892,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.0458,0.36503505907275613,0.04055945100808402,29.18455297286686,4.031851922917474,2,46.46798530898924,0.7628164471493417,45.7051688618399,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.0458,0.12167835302425205,0.04055945100808402,29.18455297286686,4.031851922917474,2,11.044883991885307,0.7628164471493417,10.282067544735964,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.0458,0.040559451008084016,0.04055945100808402,29.18455297286686,4.031851922917474,2,0.7628164471493427,0.7628164471493417,9.992007221626409e-16,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",0.0458,-0.040559451008084016,0.04055945100808402,29.18455297286686,4.031851922917474,2,12.57051688618399,0.7628164471493417,11.807700439034647,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.0703,0.434987201682043,0.04833191129800478,62.87741194817112,4.031851922917474,2,34.583897741303275,2.0832706213366734,32.5006271199666,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.0703,0.14499573389401432,0.04833191129800478,62.87741194817112,4.031851922917474,2,7.083521469323311,2.0832706213366734,5.000250847986638,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.0703,0.04833191129800477,0.04833191129800478,62.87741194817112,4.031851922917474,2,2.0832706213366743,2.0832706213366734,8.881784197001252e-16,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",0.0703,0.08738435403817818,0.04833191129800478,62.87741194817112,4.031851922917474,2,1.6201378888741753,2.0832706213366734,-0.4631327324624981,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",0.0703,0.15799137931019283,0.04833191129800478,62.87741194817112,4.031851922917474,2,8.315920275978456,2.0832706213366734,6.232649654641783,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",0.0703,0.011987521422421559,0.04833191129800478,62.87741194817112,4.031851922917474,2,5.529869945716306,2.0832706213366734,3.4465993243796325,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",0.0703,0.1948671095051373,0.04833191129800478,62.87741194817112,4.031851922917474,2,11.812907492189407,2.0832706213366734,9.729636870852733,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",0.0703,-0.04833191129800477,0.04833191129800478,62.87741194817112,4.031851922917474,2,11.250062711996659,2.0832706213366734,9.166792090659985,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
