benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,interaction_name,without_end_route,with_end_route,without_end_value,with_end_value,end_contour_increment_value,reference_value,without_end_gate_error_ratio,with_end_gate_error_ratio,gate_ratio_delta_from_end,end_contour_helped,end_contour_hurt,required_end_contour_scale_after_row_measure,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,0.9818747505156677,0.9818747505156677,0.0,1.07,0.5490669749802636,0.5490669749802636,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,0.339761247630219,0.339761247630219,0.0,1.07,4.549774158067172,4.549774158067172,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,0.8663775081052908,0.8663775081052908,0.0,0.941,0.5286751108374719,0.5286751108374719,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,0.3468156237624125,0.3468156237624125,0.0,0.941,4.209595297467853,4.209595297467853,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,1.7561579498477886,1.7561579498477886,0.0,2.05,0.9555839029340204,0.9555839029340204,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,1.4256970062404732,1.4256970062404732,0.0,2.05,2.030253638242363,2.030253638242363,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,-0.024981616093260613,-0.024981616093260613,0.0,0.19,3.7716072998817656,3.7716072998817656,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.0,A53,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,0.067404272513393,0.067404272513393,0.0,0.19,2.1508022366071406,2.1508022366071406,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,-0.04022621264359956,-0.04022621264359956,0.0,0.145,4.258073853875852,4.258073853875852,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.23,A53,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,0.053101366031338575,0.053101366031338575,0.0,0.145,2.112612275141642,2.112612275141642,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,0.22741636375260837,0.22741636375260837,0.0,-0.106,10.484791312975107,10.484791312975107,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,-0.26932616013897254,-0.26932616013897254,0.0,-0.106,5.136042771665805,5.136042771665805,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,-0.11629433993075708,-0.11629433993075708,0.0,-0.125,0.23215093517981122,0.23215093517981122,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,-0.14081943742565345,-0.14081943742565345,0.0,-0.125,0.42185166468409196,0.42185166468409196,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,plus_row_measure,eq31_pressure_gradient_plus_row_measure_transport,eq31_pressure_gradient_plus_row_measure_transport_plus_end,0.13809425485227633,0.13809425485227633,0.0,0.163,0.5093199416712407,0.5093199416712407,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,minus_row_measure,eq31_pressure_gradient_minus_row_measure_transport,eq31_pressure_gradient_minus_row_measure_transport_plus_end,0.39520407541366437,0.39520407541366437,0.0,0.163,4.748549599461439,4.748549599461439,0.0,False,False,,false,diagnostic-only row-measure/end-contour interaction; endpoint correction cannot be promoted unless one traced Eq.31/Eq.32 closure passes all Gate 1 rows.,diagnostic_row_measure_end_contour_interaction_not_hard_gate,INFO
