benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,1.07,1.0181504124660368,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.323050389619709,0.323050389619709,0.0,PASS,PASS,0.9515424415570437,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,1.07,-1.0181504124660368,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,2.088150412466037,1.951542441557044,13.010282943713626,0.323050389619709,12.687232554093917,FAIL,PASS,-0.9515424415570437,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,1.07,1.0181504124660368,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.323050389619709,0.323050389619709,0.0,PASS,PASS,0.9515424415570437,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,1.07,1.0181504124660368,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.323050389619709,0.323050389619709,0.0,PASS,PASS,0.9515424415570437,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,1.07,0.33938347082201226,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,0.7306165291779878,0.6828191861476521,4.552127907651014,0.323050389619709,4.229077518031305,FAIL,PASS,0.31718081385234786,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,1.07,0.11312782360733742,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,0.9568721763926626,0.8942730620492174,5.961820413661449,0.323050389619709,5.63877002404174,FAIL,PASS,0.10572693795078263,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,A,2,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,1.07,1.07,1.0181504124660368,81.40112547665964,79.95,76.07581820248565,0.9515424415570437,0.0,0.0,0.0,0.323050389619709,-0.323050389619709,PASS,PASS,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,A,2,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.941,0.8954918095166653,0.8954918095166653,71.5945701708574,79.95,76.08349646212264,0.9516384798264245,0.045508190483334654,0.04836152017357562,0.3224101344905041,0.3224101344905041,0.0,PASS,PASS,0.9516384798264244,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,A,2,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.941,-0.8954918095166653,0.8954918095166653,71.5945701708574,79.95,76.08349646212264,0.9516384798264245,1.8364918095166654,1.9516384798264246,13.01092319884283,0.3224101344905041,12.688513064352327,FAIL,PASS,-0.9516384798264244,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,A,2,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.941,0.8954918095166653,0.8954918095166653,71.5945701708574,79.95,76.08349646212264,0.9516384798264245,0.045508190483334654,0.04836152017357562,0.3224101344905041,0.3224101344905041,0.0,PASS,PASS,0.9516384798264244,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
