benchmark,candidate_name,candidate_order,candidate_trace_status,time_derivative_pressure_scale,row_count,target_row_count,pass_count,fail_count,target_pass_count,target_fail_count,pass_fraction,target_pass_fraction,median_gate_error_ratio,max_gate_error_ratio,target_median_gate_error_ratio,target_max_gate_error_ratio,median_gate_ratio_delta_vs_current,target_median_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,target_improved_row_count,target_worsened_row_count,candidate_gate_status,candidate_default_gate_eligible,candidate_exclusion_reason,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default_time_pressure_scale,0,current_default_baseline,1.0,10,4,9,1,4,0,0.9,1.0,0.6007843054704194,2.0832706213366814,0.4646372098589292,0.6781338157422685,0.0,0.0,1,4,0,1,FAIL,False,"The projected scale is diagnostic-only: either it lacks a traced A1/Ma derivation, does not close all eight rows, or both.",candidate_closes_a33_a53_only_not_full_gate,diagnostic_time_pressure_scale_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_one_over_two_pi_keep_gradient_end,2,generic_green_constant_not_sufficient_by_itself,0.15915494309189535,10,4,2,8,2,2,0.2,0.5,3.611008130812548,6.763254189527286,3.0617776290000918,5.657048779096437,3.0607629214494168,2.5971913690254897,2,8,2,2,FAIL,False,"The projected scale is diagnostic-only: either it lacks a traced A1/Ma derivation, does not close all eight rows, or both.",candidate_partially_improves_gate_but_does_not_close_target_chain,diagnostic_time_pressure_scale_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_one_over_pi_squared_keep_gradient_end,1,suggestive_constant_untraced_to_A1_or_Ma,0.10132118364233778,10,4,2,8,2,2,0.2,0.5,3.8172035112774036,7.1874862138278885,3.2404323135983213,6.023923956903469,3.271283783856741,2.775827539443155,2,8,2,2,FAIL,False,"The projected scale is diagnostic-only: either it lacks a traced A1/Ma derivation, does not close all eight rows, or both.",candidate_partially_improves_gate_but_does_not_close_target_chain,diagnostic_time_pressure_scale_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_one_over_four_pi_squared_keep_gradient_end,3,generic_double_green_constant_not_sufficient_by_itself,0.025330295910584444,10,4,2,8,2,2,0.2,0.5,4.0881347140358475,7.744907492293439,3.4751763144944916,6.505980989225867,3.547898470030481,3.0105472135615035,2,8,2,2,FAIL,False,"The projected scale is diagnostic-only: either it lacks a traced A1/Ma derivation, does not close all eight rows, or both.",candidate_partially_improves_gate_but_does_not_close_target_chain,diagnostic_time_pressure_scale_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_pi_squared_keep_gradient_end,4,opposite_direction_exclusion,9.869604401089358,10,4,1,9,0,4,0.1,0.0,31.747935080831034,64.4664854926724,31.182348280898957,55.94863552493909,31.209593331297434,30.681756178217967,1,9,0,4,FAIL,False,"The projected scale is diagnostic-only: either it lacks a traced A1/Ma derivation, does not close all eight rows, or both.",candidate_partially_improves_gate_but_does_not_close_target_chain,diagnostic_time_pressure_scale_candidate_not_hard_gate,INFO
