benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,gate_error_ratio,coefficient_status,station_index,x_m,x_over_l,trapz_weight_m,is_configured_end_station,configured_end_station_index,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,endpoint_end_equivalent_density_value_per_m,pressure_gradient_station_contribution_value,stokes_body_forward_station_contribution_value,end_contour_station_contribution_value,station_forward_identity_residual_value,station_abs_residual_share_of_total_abs,station_residual_to_pressure_gradient_abs_ratio,station_residual_to_stokes_plus_end_abs_ratio,diagnostic_flags,failure_source,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,10,0.825,0.27499999999999997,0.07499999999999996,False,0,-0.08191404451481318,0.0,0.0,-0.006143553338610985,0.0,0.0,-0.006143553338610985,0.014271438165077041,1.0,6.143553338610985e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,11,0.8999999999999999,0.3,0.07500000000000001,False,0,-0.11308524741131136,0.0,0.0,-0.008481393555848354,0.0,0.0,-0.008481393555848354,0.01970222719891602,1.0,8.481393555848353e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,12,0.975,0.325,0.07500000000000007,False,0,-0.14525406508827077,0.0,0.0,-0.010894054881620317,0.0,0.0,-0.010894054881620317,0.025306825226514854,1.0,1.0894054881620316e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,13,1.05,0.35000000000000003,0.07500000000000001,False,0,-0.17782614678758124,0.0,0.0,-0.013336961009068594,0.0,0.0,-0.013336961009068594,0.030981681749995185,1.0,1.3336961009068593e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,14,1.125,0.375,0.07499999999999996,False,0,-0.21009215148447363,0.0,0.0,-0.015756911361335512,0.0,0.0,-0.015756911361335512,0.036603212143144194,1.0,1.575691136133551e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,15,1.2,0.39999999999999997,0.07499999999999996,False,0,-0.2412139327708927,0.0,0.0,-0.01809104495781694,0.0,0.0,-0.01809104495781694,0.042025390718832295,1.0,1.809104495781694e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,16,1.275,0.425,0.07499999999999996,False,0,-0.2702259033305863,0.0,0.0,-0.020266942749793963,0.0,0.0,-0.020266942749793963,0.04707998845408182,1.0,2.0266942749793963e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,-0.29605780025673556,0.0,0.0,-0.022204335019255186,0.0,0.0,-0.022204335019255186,0.05158053926745938,1.0,2.2204335019255187e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,18,1.425,0.47500000000000003,0.07500000000000007,False,0,-0.3175825464420686,0.0,0.0,-0.02381869098315517,0.0,0.0,-0.02381869098315517,0.055330678648593326,1.0,2.381869098315517e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,19,1.5,0.5,0.07499999999999996,False,0,-0.33325350767719286,0.0,0.0,-0.02499401307578945,0.0,0.0,-0.02499401307578945,0.05806094493661606,1.0,2.499401307578945e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,20,1.575,0.525,0.07499999999999996,False,0,-0.3417969766804742,0.0,0.0,-0.02563477325103555,0.0,0.0,-0.02563477325103555,0.059549427043900274,1.0,2.563477325103555e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,21,1.65,0.5499999999999999,0.07499999999999996,False,0,-0.34299686166935317,0.0,0.0,-0.02572476462520147,0.0,0.0,-0.02572476462520147,0.05975847647523306,1.0,2.572476462520147e+298,peak_abs_forward_identity_residual,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,22,1.7249999999999999,0.575,0.07499999999999996,False,0,-0.33684970674517384,0.0,0.0,-0.025263728005888022,0.0,0.0,-0.025263728005888022,0.058687491128200056,1.0,2.526372800588802e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,23,1.7999999999999998,0.6,0.07500000000000007,False,0,-0.323373785948817,0.0,0.0,-0.024253033946161295,0.0,0.0,-0.024253033946161295,0.05633965478948897,1.0,2.4253033946161294e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,24,1.875,0.625,0.07500000000000007,False,0,-0.3030029423293409,0.0,0.0,-0.022725220674700588,0.0,0.0,-0.022725220674700588,0.05279055357238042,1.0,2.2725220674700586e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,25,1.95,0.65,0.07499999999999996,False,0,-0.2765920780992732,0.0,0.0,-0.02074440585744548,0.0,0.0,-0.02074440585744548,0.048189132436625114,1.0,2.074440585744548e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,26,2.025,0.6749999999999999,0.07500000000000007,False,0,-0.24538366567792103,0.0,0.0,-0.018403774925844094,0.0,0.0,-0.018403774925844094,0.04275186058978081,1.0,1.8403774925844094e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,27,2.1,0.7000000000000001,0.07499999999999996,False,0,-0.2109347647074929,0.0,0.0,-0.015820107353061958,0.0,0.0,-0.015820107353061958,0.03675001605913471,1.0,1.5820107353061958e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,28,2.175,0.725,0.07499999999999996,False,0,-0.17500835694735334,0.0,0.0,-0.013125626771051493,0.0,0.0,-0.013125626771051493,0.03049075356173164,1.0,1.3125626771051492e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,29,2.25,0.75,0.07499999999999996,False,0,-0.13943701263228325,0.0,0.0,-0.010457775947421238,0.0,0.0,-0.010457775947421238,0.024293351835958175,1.0,1.0457775947421237e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,False,0,-0.10597052020949041,0.0,0.0,-0.007947789015711776,0.0,0.0,-0.007947789015711776,0.01846266699988545,1.0,7.947789015711776e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,31,2.4,0.7999999999999999,0.07500000000000018,False,0,-0.07612179968399256,0.0,0.0,-0.005709134976299456,0.0,0.0,-0.005709134976299456,0.01326228687203972,1.0,5.709134976299456e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,32,2.475,0.8250000000000001,0.07499999999999996,False,0,-0.051027002909199405,0.0,0.0,-0.003827025218189953,0.0,0.0,-0.003827025218189953,0.008890157006423411,1.0,3.827025218189953e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,33,2.55,0.85,0.07499999999999996,False,0,-0.03133620390619701,0.0,0.0,-0.0023502152929647745,0.0,0.0,-0.0023502152929647745,0.0054595362617537845,1.0,2.3502152929647746e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,34,2.625,0.875,0.07499999999999996,False,0,-0.017150647873779692,0.0,0.0,-0.0012862985905334762,0.0,0.0,-0.0012862985905334762,0.002988064037997711,1.0,1.2862985905334763e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,False,0,-0.008020845893770539,0.0,0.0,-0.0006015634420327901,0.0,0.0,-0.0006015634420327901,0.0013974283272492787,1.0,6.015634420327901e+296,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,36,2.775,0.9249999999999999,0.07500000000000018,False,0,-0.003012840633126961,0.0,0.0,-0.0002259630474845226,0.0,0.0,-0.0002259630474845226,0.0005249108263617421,1.0,2.259630474845226e+296,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,37,2.85,0.9500000000000001,0.07499999999999996,False,0,-0.000815828780396298,0.0,0.0,-6.118715852972232e-05,0.0,0.0,-6.118715852972232e-05,0.00014213740832453312,1.0,6.118715852972231e+295,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,1.0181504124660368,0.323050389619709,PASS,38,2.925,0.975,0.03749999999999987,False,0,0.00036490077217169804,0.0,0.0,1.3683778956438627e-05,0.0,0.0,1.3683778956438627e-05,3.1787337795873906e-05,1.0,1.3683778956438628e+295,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,0,0.075,0.024999999999999998,0.0375,True,0,0.09355021249123796,0.0,0.0,0.0035081329684214235,0.0,0.0,0.0035081329684214235,0.009588597576537784,1.0,3.508132968421424e+297,first_active_station;configured_end_station;near_aft_startup_region,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,1,0.15,0.049999999999999996,0.07499999999999998,False,0,0.10898990270514662,0.0,0.0,0.008174242702885994,0.0,0.0,0.008174242702885994,0.0223422328846883,1.0,8.174242702885994e+297,near_aft_startup_region,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,2,0.22499999999999998,0.075,0.075,False,0,0.08500632233189631,0.0,0.0,0.006375474174892223,0.0,0.0,0.006375474174892223,0.0174257523226546,1.0,6.375474174892223e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,3,0.3,0.09999999999999999,0.07500000000000001,False,0,0.07490810069308414,0.0,0.0,0.005618107551981311,0.0,0.0,0.005618107551981311,0.015355681481451012,1.0,5.618107551981311e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,4,0.375,0.125,0.07499999999999998,False,0,0.06612889298022076,0.0,0.0,0.004959666973516556,0.0,0.0,0.004959666973516556,0.013556000057801262,1.0,4.959666973516556e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,5,0.44999999999999996,0.15,0.07500000000000001,False,0,0.05552122761953081,0.0,0.0,0.004164092071464811,0.0,0.0,0.004164092071464811,0.011381496512344071,1.0,4.164092071464811e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,6,0.525,0.17500000000000002,0.07500000000000001,False,0,0.042241408822673486,0.0,0.0,0.0031681056617005117,0.0,0.0,0.0031681056617005117,0.008659218605293173,1.0,3.168105661700512e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,7,0.6,0.19999999999999998,0.07499999999999996,False,0,0.026125923154715663,0.0,0.0,0.0019594442366036736,0.0,0.0,0.0019594442366036736,0.005355647128424898,1.0,1.9594442366036735e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,False,0,0.0072393119293391525,0.0,0.0,0.0005429483947004365,0.0,0.0,0.0005429483947004365,0.0014840126381960696,1.0,5.429483947004365e+296,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,9,0.75,0.25,0.07500000000000001,False,0,-0.014255426847676883,0.0,0.0,-0.0010691570135757664,0.0,0.0,-0.0010691570135757664,0.0029222713168492007,1.0,1.0691570135757665e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,10,0.825,0.27499999999999997,0.07499999999999996,False,0,-0.03813121067985196,0.0,0.0,-0.002859840800988895,0.0,0.0,-0.002859840800988895,0.007816654277498832,1.0,2.859840800988895e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,11,0.8999999999999999,0.3,0.07500000000000001,False,0,-0.06409884483823194,0.0,0.0,-0.004807413362867397,0.0,0.0,-0.004807413362867397,0.013139853174193661,1.0,4.8074133628673964e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,12,0.975,0.325,0.07500000000000007,False,0,-0.09179415518457723,0.0,0.0,-0.0068845616388432986,0.0,0.0,-0.0068845616388432986,0.01881721463808775,1.0,6.884561638843299e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,13,1.05,0.35000000000000003,0.07500000000000001,False,0,-0.1207566839010849,0.0,0.0,-0.009056751292581369,0.0,0.0,-0.009056751292581369,0.024754347761917296,1.0,9.056751292581369e+297,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,14,1.125,0.375,0.07499999999999996,False,0,-0.15040513209061657,0.0,0.0,-0.011280384906796236,0.0,0.0,-0.011280384906796236,0.03083208999013244,1.0,1.1280384906796237e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,15,1.2,0.39999999999999997,0.07499999999999996,False,0,-0.18001607057093322,0.0,0.0,-0.013501205292819984,0.0,0.0,-0.013501205292819984,0.036902142967894874,1.0,1.3501205292819985e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,16,1.275,0.425,0.07499999999999996,False,0,-0.20871370462491845,0.0,0.0,-0.015653527846868874,0.0,0.0,-0.015653527846868874,0.04278497438034481,1.0,1.5653527846868873e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,-0.23547854255891332,0.0,0.0,-0.017660890691918514,0.0,0.0,-0.017660890691918514,0.048271594951610104,1.0,1.7660890691918515e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,18,1.425,0.47500000000000003,0.07500000000000007,False,0,-0.2591812134139097,0.0,0.0,-0.019438591006043244,0.0,0.0,-0.019438591006043244,0.053130490859280614,1.0,1.9438591006043242e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,19,1.5,0.5,0.07499999999999996,False,0,-0.27823086107190914,0.0,0.0,-0.020867314580393172,0.0,0.0,-0.020867314580393172,0.057035546775310655,1.0,2.0867314580393173e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,20,1.575,0.525,0.07499999999999996,False,0,-0.29123045628177074,0.0,0.0,-0.021842284221132793,0.0,0.0,-0.021842284221132793,0.05970038063951862,1.0,2.184228422113279e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,21,1.65,0.5499999999999999,0.07499999999999996,False,0,-0.2977309570461311,0.0,0.0,-0.02232982177845982,0.0,0.0,-0.02232982177845982,0.06103294171480781,1.0,2.232982177845982e+298,peak_abs_forward_identity_residual,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,0.941,0.8954918095166653,0.3224101344905041,PASS,22,1.7249999999999999,0.575,0.07499999999999996,False,0,-0.2974422272778149,0.0,0.0,-0.022308167045836103,0.0,0.0,-0.022308167045836103,0.06097375395920521,1.0,2.2308167045836103e+298,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
