x_m,free_panels,cumulative_infinity_gain,constant_error,affine_error,smooth_cosine_error
1.0968758062500001,92,2.957654242993246,1.1102230246251565e-16,2.7755575615628914e-17,0.002250545947146576
1.087500825,92,2.9824634773768697,1.1102230246251565e-16,2.7755575615628914e-17,0.002293597449354756
1.07812584375,92,3.0078851050574222,2.220446049250313e-16,5.551115123125783e-17,0.002338091919978691
1.0687508625000002,92,3.033921994176018,4.440892098500626e-16,8.326672684688674e-17,0.0023840623798319083
1.05937588125,92,3.060577077326395,4.440892098500626e-16,1.1102230246251565e-16,0.002431542834161027
1.0500009000000001,92,3.087853351554873,6.661338147750939e-16,1.1102230246251565e-16,0.002480568289537133
1.04062591875,92,3.11575387836041,8.881784197001252e-16,1.3877787807814457e-16,0.002531174771201794
1.0312509375,92,3.1442817836945576,6.661338147750939e-16,1.3877787807814457e-16,0.002583399340871595
1.0218759562500002,92,3.1734402579614756,8.881784197001252e-16,1.6653345369377348e-16,0.002637280115001195
1.012500975,92,3.2032325560179444,1.1102230246251565e-15,1.6653345369377348e-16,0.002692856283522227
1.0031259937500001,92,3.233661997173341,1.1102230246251565e-15,1.942890293094024e-16,0.002750168129050934
0.9937510125000001,92,3.2647319651896605,1.3322676295501878e-15,2.220446049250313e-16,0.002809257046577973
0.9843760312500001,92,3.2964459082815014,1.3322676295501878e-15,2.220446049250313e-16,0.0028701655636457213
0.97500105,94,3.768807339116078,1.9984014443252818e-15,3.3306690738754696e-16,0.0038486454041667395
0.96562606875,94,3.8018198348132124,1.7763568394002505e-15,3.0531133177191805e-16,0.0039220341541240655
0.9562510875000001,94,3.8354870369453335,1.7763568394002505e-15,2.7755575615628914e-16,0.00399755309183536
0.9468761062500001,94,3.869812651537475,1.7763568394002505e-15,3.0531133177191805e-16,0.004075250652206486
0.937501125,94,3.90480044906729,1.5543122344752192e-15,2.498001805406602e-16,0.00415517653259756
0.92812614375,94,3.940454264465039,1.5543122344752192e-15,2.7755575615628914e-16,0.004237381716105215
0.9187511625000001,94,3.976777997113585,1.5543122344752192e-15,2.498001805406602e-16,0.004321918495380772
0.9093761812500001,94,4.013775610848405,1.5543122344752192e-15,2.7755575615628914e-16,0.004408840496984978
0.9000012000000001,94,4.051451133957582,1.7763568394002505e-15,3.0531133177191805e-16,0.00449820270628698
0.89062621875,94,4.089808659181821,1.7763568394002505e-15,3.3306690738754696e-16,0.004590061492920183
0.8812512375,94,4.128852343714417,1.5543122344752192e-15,2.7755575615628914e-16,0.004684474636794778
0.8718762562500001,94,4.168586409201289,1.5543122344752192e-15,2.498001805406602e-16,0.004781501354679141
0.8625012750000001,96,4.649015141740959,1.7763568394002505e-15,3.0531133177191805e-16,0.006030186836894158
0.85312629375,96,4.690142891884564,1.7763568394002505e-15,3.0531133177191805e-16,0.006143577714426862
0.8437513125,96,4.731974074635839,1.9984014443252818e-15,3.3306690738754696e-16,0.006259960870026338
0.8343763312500001,96,4.77451316945114,2.220446049250313e-15,3.885780586188048e-16,0.006379402971485648
0.8250013500000001,96,4.817764720239431,2.4424906541753444e-15,4.163336342344337e-16,0.006501972287265012
0.81562636875,96,4.861733335362277,2.4424906541753444e-15,4.163336342344337e-16,0.006627738716696863
0.8062513875,96,4.906423687633859,2.220446049250313e-15,3.885780586188048e-16,0.006756773820810524
0.79687640625,96,4.951840514320968,2.4424906541753444e-15,4.163336342344337e-16,0.00688915085379016
0.7875014250000001,96,4.997988617142999,2.4424906541753444e-15,4.0245584642661925e-16,0.007024944795072874
0.7781264437500001,96,5.044872862271965,2.6645352591003757e-15,4.440892098500626e-16,0.007164232382088187
0.7687514625,98,5.532498180332482,3.1086244689504383e-15,5.828670879282072e-16,0.008692388143136998
0.75937648125,98,5.5808695664017725,3.552713678800501e-15,6.245004513516506e-16,0.008851898983611828
0.7500015,98,5.629992080009676,3.552713678800501e-15,6.522560269672795e-16,0.009015352684085709
0.7406265187500001,98,5.679870845138639,3.552713678800501e-15,5.967448757360216e-16,0.009182835001797174
0.7312515375,98,5.730511050223715,3.9968028886505635e-15,7.355227538141662e-16,0.009354433648224303
0.72187655625,98,5.781917948152563,3.9968028886505635e-15,6.800116025829084e-16,0.009530238325941243
0.712501575,98,5.834096856265468,3.9968028886505635e-15,6.938893903907228e-16,0.0097103407661846
0.7031265937500001,98,5.887053156355304,3.9968028886505635e-15,6.800116025829084e-16,0.009894834767134264
0.6937516125000001,98,5.940792294667564,4.440892098500626e-15,7.632783294297951e-16,0.010083816232927867
0.68437663125,100,6.435319781900354,5.773159728050814e-15,1.0130785099704553e-15,0.011906280832711835
0.67500165,100,6.490641193204381,6.217248937900877e-15,1.0824674490095276e-15,0.012119527260728735
0.66562666875,100,6.546762168182968,6.217248937900877e-15,1.096345236817342e-15,0.012337786294750686
0.6562516875000001,100,6.603688410892041,6.217248937900877e-15,1.096345236817342e-15,0.012561164514566459
0.64687670625,100,6.661425689840145,6.217248937900877e-15,1.0685896612017132e-15,0.01278977083488786
0.637501725,100,6.719979837988427,6.217248937900877e-15,1.0685896612017132e-15,0.013023716548949626
0.62812674375,100,6.77935675275064,6.217248937900877e-15,1.096345236817342e-15,0.013263115372905587
0.6187517625000001,100,6.839562395993157,6.661338147750939e-15,1.1796119636642288e-15,0.013508083491024059
0.60937678125,102,7.34060279403495,7.549516567451064e-15,1.3322676295501878e-15,0.01563392265443686
0.6000018,102,7.402484037647611,7.549516567451064e-15,1.3600232051658168e-15,0.0159072935630018
0.59062681875,102,7.46521228205533,7.993605777301127e-15,1.429412144204889e-15,0.016186837959476952
0.5812518375,102,7.528793746934913,7.993605777301127e-15,1.3739009929736312e-15,0.01647268439133942
0.5718768562500001,102,7.593234716415777,8.43769498715119e-15,1.4432899320127035e-15,0.016764964135111193
0.562501875,102,7.658541539079945,8.881784197001252e-15,1.582067810090848e-15,0.01706381124658618
0.55312689375,104,8.164720627962046,1.021405182655144e-14,1.7763568394002505e-15,0.01947039720843524
0.5437519125,104,8.231778460549325,9.769962616701378e-15,1.734723475976807e-15,0.019801235837266673
0.5343769312500001,104,8.299721578781636,9.769962616701378e-15,1.7069679003611782e-15,0.020139314524269092
0.52500195,104,8.368556589051437,9.325873406851315e-15,1.6375789613221059e-15,0.020484781111448247
0.51562696875,104,8.4382901622038,9.325873406851315e-15,1.6653345369377348e-15,0.020837786506639255
0.5062519875,104,8.508929033536402,9.325873406851315e-15,1.6375789613221059e-15,0.02119848473907804
0.49687700625000003,104,8.580480002799536,9.769962616701378e-15,1.734723475976807e-15,0.02156703301589047
0.487502025,106,9.092949934196103,9.769962616701378e-15,1.7208456881689926e-15,0.024300760967443935
0.47812704375000004,106,9.166345756381602,9.769962616701378e-15,1.7486012637846216e-15,0.024705821828567065
0.4687520625,106,9.240674462464156,9.769962616701378e-15,1.7208456881689926e-15,0.025119493238053847
0.45937708125000004,106,9.31594311000449,9.769962616701378e-15,1.7486012637846216e-15,0.025541947991502223
0.4500021,106,9.392158821015943,9.769962616701378e-15,1.762479051592436e-15,0.02597336238062664
0.44062711875,106,9.46932878196446,9.769962616701378e-15,1.7763568394002505e-15,0.026413916255449088
0.4312521375,108,9.987460243768599,9.769962616701378e-15,1.8041124150158794e-15,0.029469417938797204
0.42187715625,108,10.066560521799513,9.769962616701378e-15,1.8318679906315083e-15,0.02995084781779711
0.412502175,108,10.146636995880982,9.769962616701378e-15,1.8457457784393227e-15,0.03044226232396441
0.40312719375,108,10.227697110289387,9.769962616701378e-15,1.7763568394002505e-15,0.030943858589981277
0.39375221250000003,108,10.309748373753727,9.769962616701378e-15,1.8318679906315083e-15,0.03145583765336868
0.38437723125,110,10.832798359455602,9.769962616701378e-15,1.8041124150158794e-15,0.03482017467763565
0.37500225,110,10.916854705029216,9.769962616701378e-15,1.8457457784393227e-15,0.03537708680339047
0.36562726875,110,11.001925112561395,9.769962616701378e-15,1.8596235662471372e-15,0.03594530498377424
0.3562522875,110,11.08801734859157,9.769962616701378e-15,1.8318679906315083e-15,0.03652504906086729
0.34687730625,110,11.175139244111776,9.769962616701378e-15,1.8318679906315083e-15,0.037116543152170056
0.337502325,112,11.703298694566666,9.769962616701378e-15,1.8596235662471372e-15,0.0408062100608686
0.32812734375,112,11.792503659853494,9.769962616701378e-15,1.887379141862766e-15,0.04144700840779281
0.3187523625,112,11.88276216432213,9.769962616701378e-15,1.9012569296705806e-15,0.042100564260328155
0.30937738125,112,11.974082296775048,9.769962616701378e-15,1.8735013540549517e-15,0.04276712215082912
0.3000024,112,12.066472210467339,9.769962616701378e-15,1.8735013540549517e-15,0.043446931281972856
0.29062741875,114,12.599940123106698,9.769962616701378e-15,1.9359513991901167e-15,0.04747940336946055
0.2812524375,114,12.694494316853422,9.769962616701378e-15,1.908195823574488e-15,0.04821322317814902
0.27187745625,114,12.790143138320431,9.769962616701378e-15,1.949829186997931e-15,0.04896139234663288
0.262502475,114,12.88689499857325,9.769962616701378e-15,1.949829186997931e-15,0.049724182189713195
0.25312749375,114,12.98475837313001,9.769962616701378e-15,1.8665624601510444e-15,0.05050186911170973
0.24375251250000002,116,13.523741801961453,9.769962616701378e-15,1.9359513991901167e-15,0.054895652095856784
0.23437753125000002,116,13.623853889490931,9.769962616701378e-15,1.9359513991901167e-15,0.05573241300190479
0.22500255000000002,116,13.725103304594409,9.769962616701378e-15,1.9359513991901167e-15,0.05658526638434258
0.21562756875000003,116,13.82749878060045,9.769962616701378e-15,1.9359513991901167e-15,0.05745451254083467
0.20625258750000003,118,14.37104911529024,9.769962616701378e-15,1.9359513991901167e-15,0.06218234767415565
0.19687760625000003,118,14.475763170897569,9.769962616701378e-15,1.9359513991901167e-15,0.06311513621890263
0.187502625,118,14.58164987410883,9.769962616701378e-15,1.9359513991901167e-15,0.06406559724711913
0.17812764375,118,14.688718216063037,9.769962616701378e-15,1.9359513991901167e-15,0.06503405643670157
0.1687526625,120,15.236977252351801,9.769962616701378e-15,1.9359513991901167e-15,0.07010976113343015
0.15937768125000001,120,15.346436103019355,9.769962616701378e-15,1.9359513991901167e-15,0.07114649139505236
0.15000270000000002,120,15.45710395256253,9.769962616701378e-15,1.9359513991901167e-15,0.07220258831119508
0.14062771875000002,120,15.568990049930779,9.769962616701378e-15,1.9359513991901167e-15,0.07327840446872702
0.13125273750000002,122,16.122103708526147,9.769962616701378e-15,1.9359513991901167e-15,0.07871638201399533
0.12187775625000001,122,16.236454306203306,9.769962616701378e-15,1.9359513991901167e-15,0.0798654691317413
0.11250277500000001,122,16.352051285269525,9.769962616701378e-15,1.9359513991901167e-15,0.0810357372917011
0.10312779375000002,122,16.46890415248469,9.769962616701378e-15,1.9359513991901167e-15,0.08222756755452898
0.0937528125,124,17.027022479061287,9.769962616701378e-15,1.9359513991901167e-15,0.08804282084043191
0.08437783125000001,124,17.14641590066443,9.769962616701378e-15,1.9359513991901167e-15,0.08931320389689401
0.07500285000000001,124,17.267094117411823,9.769962616701378e-15,1.9359513991901167e-15,0.0906067087134923
0.06562786875000001,124,17.389066893873782,9.769962616701378e-15,1.9359513991901167e-15,0.09192374641834833
0.05625288750000001,126,17.95234405907324,9.769962616701378e-15,1.9359513991901167e-15,0.09813188990374577
0.046877906250000004,126,18.076935506485746,9.769962616701378e-15,1.9359513991901167e-15,0.09953305462801121
0.037502925000000006,126,18.20285119403944,9.769962616701378e-15,1.9359513991901167e-15,0.10095941429536992
0.028127943750000002,128,18.770101144115074,9.769962616701378e-15,1.9359513991901167e-15,0.10751361858380737
0.0187529625,128,18.898695443546025,9.769962616701378e-15,1.9359513991901167e-15,0.10902868125176146
0.00937798125,128,19.028644243618274,9.769962616701378e-15,1.9359513991901167e-15,0.11057068233576772
3e-06,128,19.15995776007039,9.769962616701378e-15,1.9359513991901167e-15,0.11214009011977122
