x_m,free_panels,cumulative_infinity_gain,constant_error,affine_error,smooth_cosine_error
2.8546847906250004,240,1.0,0.0,6.938893903907228e-18,1.293410462477329e-05
2.8499973,240,1.0,0.0,0.0,1.5292047283232968e-05
2.845309809375,238,1.0,0.0,0.0,2.51769047088235e-06
2.8406223187500004,238,1.0,0.0,0.0,8.75665363264666e-06
2.835934828125,238,1.0,0.0,0.0,1.2998769324812365e-05
2.8312473375000002,238,1.0,0.0,0.0,1.5276703406397196e-05
2.8265598468750004,236,1.0,0.0,0.0,2.3727148288354982e-06
2.82187235625,236,1.0,0.0,0.0,8.5265966113246e-06
2.8171848656250003,236,1.0,0.0,0.0,1.2770965558406289e-05
2.8124973750000004,236,1.0,0.0,0.0,1.5137275204524236e-05
2.807809884375,234,1.0,0.0,0.0,1.588412506414727e-06
2.8031223937500003,234,1.0,0.0,0.0,7.81942822936088e-06
2.7984349031250004,234,1.0,0.0,0.0,1.2224243427838566e-05
2.7937474125,234,1.0,0.0,0.0,1.4833137739866942e-05
2.7890599218750003,232,1.0,0.0,0.0,1.2371344271233653e-07
2.7843724312500004,232,1.0,0.0,0.0,6.5801789403963085e-06
2.779684940625,232,1.0,0.0,0.0,1.128987236032053e-05
2.7749974500000003,232,1.0,0.0,0.0,1.4281937249061016e-05
2.770309959375,232,1.0,0.0,0.0,1.5585202669643472e-05
2.76562246875,230,1.0,0.0,6.938893903907228e-18,4.713598949712683e-06
2.7609349781250003,230,1.0,0.0,0.0,9.859389144883934e-06
2.7562474875,230,1.0,0.0,0.0,1.3362132925798242e-05
2.751559996875,230,1.0,0.0,0.0,1.524957063203658e-05
2.7468725062500003,228,1.0,0.0,0.0,2.0866843369882204e-06
2.742185015625,228,1.0,0.0,6.938893903907228e-18,7.787117005553235e-06
2.737497525,228,1.0,0.0,0.0,1.191550874912739e-05
2.7328100343750004,228,1.0,0.0,6.938893903907228e-18,1.4498547406760487e-05
2.72812254375,228,1.0,0.0,0.0,1.5562629205767564e-05
2.7234350531250002,226,1.0,0.0,0.0,4.892651141008564e-06
2.7187475625000004,226,1.0,0.0,6.938893903907228e-18,9.749650885515493e-06
2.714060071875,226,1.0,0.0,0.0,1.3127840618576414e-05
2.7093725812500002,226,1.0,1.1102230246251565e-16,6.938893903907228e-18,1.5052609276811069e-05
2.7046850906250004,224,1.0,0.0,0.0,9.633065962688647e-07
2.6999976,224,1.0,0.0,0.0,6.640386623013583e-06
2.6953101093750003,224,1.0,0.0,0.0,1.090191772412652e-05
2.6906226187500004,224,1.0,0.0,0.0,1.3772316043381139e-05
2.685935128125,224,1.0,0.0,0.0,1.5275727822561258e-05
2.6812476375000003,222,1.0,0.0,0.0,2.33418118744666e-06
2.6765601468750004,222,1.0,0.0,0.0,7.5563930439503935e-06
2.67187265625,222,1.0,0.0,0.0,1.1446637363299317e-05
2.6671851656250003,222,1.0,0.0,0.0,1.4028130505550074e-05
2.662497675,222,1.0,0.0,0.0,1.5323830541036365e-05
2.657810184375,220,1.0,0.0,0.0,2.8003687938538135e-06
2.6531226937500003,220,1.0,0.0,0.0,7.774444686248216e-06
2.648435203125,220,1.0,0.0,0.0,1.1495036002284742e-05
2.6437477125,220,1.0,0.0,0.0,1.3984212508533211e-05
2.6390602218750003,220,1.0,0.0,0.0,1.52637969167424e-05
2.63437273125,218,1.0,0.0,0.0,2.4308742098133607e-06
2.629685240625,218,1.0,0.0,0.0,7.341952273032248e-06
2.6249977500000004,218,1.0,0.0,0.0,1.1073174547071574e-05
2.620310259375,218,1.0,1.1102230246251565e-16,0.0,1.364551566596095e-05
2.61562276875,218,1.0,0.0,0.0,1.5079714066890126e-05
2.6109352781250004,216,1.0,0.0,0.0,1.2133515329137978e-06
2.6062477875,216,1.0,0.0,0.0,6.226144807275347e-06
2.6015602968750002,216,1.0,0.0,0.0,1.0128093163030982e-05
2.5968728062500004,216,1.0,0.0,0.0,1.2939125821564978e-05
2.592185315625,216,1.0,0.0,0.0,1.46789462909247e-05
2.5874978250000003,216,1.0,0.0,0.0,1.5367034517210776e-05
2.5828103343750004,214,1.0,0.0,0.0,4.320061556817301e-06
2.57812284375,214,1.0,0.0,1.3877787807814457e-17,8.533765008644778e-06
2.5734353531250003,214,1.0,0.0,0.0,1.1720176430474183e-05
2.5687478625000004,214,1.0,0.0,0.0,1.3898012001578586e-05
2.564060371875,214,1.0,0.0,0.0,1.508577436959424e-05
2.5593728812500003,212,1.0,0.0,0.0,1.448348290300494e-06
2.554685390625,212,1.0,0.0,0.0,6.096853489512277e-06
2.5499979,212,1.0,0.0,0.0,9.777566763236045e-06
2.5453104093750003,212,1.0,0.0,0.0,1.2508262821175897e-05
2.54062291875,212,1.0,0.0,0.0,1.430651250278192e-05
2.535935428125,212,1.0,0.0,0.0,1.5189684757666022e-05
2.5312479375000003,210,1.0,0.0,0.0,2.5622686127269034e-06
2.526560446875,210,1.0,0.0,0.0,6.83947872237578e-06
2.52187295625,210,1.0,0.0,0.0,1.0221360835727111e-05
2.5171854656250003,210,1.0,0.0,0.0,1.27245977438184e-05
2.512497975,210,1.0,0.0,0.0,1.4365679567696077e-05
2.507810484375,210,1.0,0.0,0.0,1.5160905648348155e-05
2.5031229937500004,208,1.0,0.0,0.0,2.5786891860724026e-06
2.498435503125,208,1.0,0.0,0.0,6.694551104136082e-06
2.4937480125,208,1.0,0.0,0.0,9.981941708536723e-06
2.4890605218750004,208,1.0,0.0,0.0,1.2456513976522032e-05
2.48437303125,208,1.0,0.0,0.0,1.4133738891808356e-05
2.4796855406250002,208,1.0,0.0,0.0,1.5028907246361634e-05
2.4749980500000004,206,1.0,0.0,0.0,1.5357275280347693e-06
2.470310559375,206,1.0,0.0,0.0,5.672044773197271e-06
2.4656230687500003,206,1.0,1.1102230246251565e-16,1.3877787807814457e-17,9.041483372551617e-06
2.4609355781250004,206,1.0,0.0,0.0,1.165872559183434e-05
2.4562480875,206,1.0,0.0,0.0,1.3538281867786495e-05
2.4515605968750003,206,1.0,0.0,0.0,1.4694492521671876e-05
2.44687310625,206,1.0,0.0,0.0,1.5141529461359937e-05
2.442185615625,204,1.0,0.0,0.0,3.6571823557318694e-06
2.4374981250000003,204,1.0,0.0,1.3877787807814457e-17,7.259326197495142e-06
2.432810634375,204,1.0,0.0,0.0,1.01650137342979e-05
2.42812314375,204,1.0,0.0,0.0,1.2387850509498755e-05
2.4234356531250003,204,1.0,0.0,1.3877787807814457e-17,1.3941281530760463e-05
2.4187481625,204,1.0,1.1102230246251565e-16,1.3877787807814457e-17,1.4838592886756707e-05
2.414060671875,202,1.0,0.0,0.0,4.2171624237141714e-07
2.4093731812500003,202,1.0,0.0,1.3877787807814457e-17,4.383157989784614e-06
2.404685690625,202,1.0,0.0,0.0,7.699307741582118e-06
2.3999982,202,1.0,0.0,1.3877787807814457e-17,1.0382918930740281e-05
2.3953107093750003,202,1.0,0.0,1.3877787807814457e-17,1.2446593547710272e-05
2.39062321875,202,1.0,0.0,1.3877787807814457e-17,1.39027836753014e-05
2.385935728125,202,1.0,0.0,0.0,1.4763793012573245e-05
2.3812482375000004,200,1.0,0.0,0.0,5.9594902346304934e-08
2.376560746875,200,1.0,0.0,1.3877787807814457e-17,3.8861676125989675e-06
2.3718732562500002,200,1.0,0.0,0.0,7.126277701496875e-06
2.3671857656250004,200,1.0,0.0,1.3877787807814457e-17,9.79173364767938e-06
2.362498275,200,1.0,0.0,0.0,1.189420256375584e-05
2.3578107843750002,200,1.0,0.0,0.0,1.3445211641593957e-05
2.3531232937500004,200,1.0,0.0,1.3877787807814457e-17,1.445614958395236e-05
2.348435803125,200,1.0,0.0,1.3877787807814457e-17,1.4938268022457457e-05
2.3437483125000003,198,1.0,0.0,0.0,2.1328295516376272e-06
2.339060821875,198,1.0,0.0,1.3877787807814457e-17,5.471692484437796e-06
2.33437333125,198,1.0,1.1102230246251565e-16,0.0,8.288193279470946e-06
2.3296858406250003,198,1.0,0.0,1.3877787807814457e-17,1.0593128498159743e-05
2.32499835,198,1.0,1.1102230246251565e-16,1.3877787807814457e-17,1.2397164146804585e-05
2.320310859375,198,1.0,2.220446049250313e-16,1.3877787807814457e-17,1.3710837020619593e-05
2.3156233687500003,198,1.0,2.220446049250313e-16,1.3877787807814457e-17,1.4544556035667178e-05
2.310935878125,198,1.0,1.1102230246251565e-16,1.3877787807814457e-17,1.4908603548913213e-05
2.3062483875,196,1.0,0.0,0.0,2.4843726234013985e-06
2.3015608968750003,196,1.0,0.0,0.0,5.58922435389686e-06
2.29687340625,196,1.0,0.0,0.0,8.22881114315166e-06
2.292185915625,196,1.0,0.0,0.0,1.0412997337949648e-05
2.2874984250000003,196,1.0,0.0,0.0,1.2151526758485964e-05
2.282810934375,196,1.0,0.0,0.0,1.3454023947367943e-05
2.27812344375,196,1.0,0.0,0.0,1.4329995405515383e-05
2.2734359531250004,196,1.0,0.0,0.0,1.4788830818290855e-05
2.2687484625,194,1.0,0.0,0.0,1.2505213605740195e-06
2.264060971875,194,1.0,0.0,0.0,4.32805754402299e-06
2.2593734812500004,194,1.0,0.0,0.0,6.9910057447497564e-06
2.254685990625,194,1.0,0.0,1.3877787807814457e-17,9.248371734882355e-06
2.2499985000000002,194,1.0,0.0,0.0,1.1109050041979707e-05
2.2453110093750004,194,1.0,0.0,0.0,1.258182510666117e-05
2.24062351875,194,1.0,0.0,1.3877787807814457e-17,1.3675372428356702e-05
2.2359360281250003,194,1.0,0.0,1.3877787807814457e-17,1.439825970117603e-05
2.2312485375,194,1.0,0.0,0.0,1.475894793800947e-05
2.226561046875,192,1.0,0.0,0.0,1.4902449986253785e-06
2.2218735562500003,192,1.0,0.0,0.0,4.334639249425898e-06
2.217186065625,192,1.0,0.0,1.3877787807814457e-17,6.817453374718951e-06
2.212498575,192,1.0,0.0,0.0,8.946799741171851e-06
2.2078110843750003,192,1.0,0.0,1.3877787807814457e-17,1.0730689111171365e-05
2.20312359375,192,1.0,0.0,0.0,1.2177031703086705e-05
2.198436103125,192,1.0,0.0,0.0,1.329363824120744e-05
2.1937486125000003,192,1.0,0.0,1.3877787807814457e-17,1.4088220994246115e-05
2.189061121875,192,1.0,0.0,0.0,1.4568394805070106e-05
2.18437363125,192,1.0,0.0,1.3877787807814457e-17,1.4741678109664313e-05
2.1796861406250003,190,1.0,0.0,0.0,2.5903307568908573e-06
2.17499865,190,1.0,0.0,0.0,5.097506022067044e-06
2.170311159375,190,1.0,0.0,0.0,7.296462485761879e-06
2.1656236687500003,190,1.0,0.0,0.0,9.19440537494598e-06
2.160936178125,190,1.0,0.0,0.0,1.0798448067617095e-05
2.1562486875,190,1.0,0.0,0.0,1.2115613051033591e-05
2.1515611968750004,190,1.0,0.0,0.0,1.3152832870622078e-05
2.14687370625,190,1.0,0.0,0.0,1.3916951069337102e-05
2.1421862156250002,190,1.0,0.0,0.0,1.4414723116251693e-05
2.1374987250000004,190,1.0,0.0,0.0,1.4652817327598378e-05
2.132811234375,188,1.0,0.0,0.0,1.461619648868151e-06
2.1281237437500002,188,1.0,0.0,0.0,3.8769046463160706e-06
2.123436253125,188,1.0,0.0,0.0,6.029459452605579e-06
2.1187487625,188,1.0,0.0,0.0,7.925670627240144e-06
2.1140612718750003,188,1.0,0.0,0.0,9.571841646516255e-06
2.10937378125,188,1.0,0.0,0.0,1.097419376683284e-05
2.104686290625,188,1.0,0.0,0.0,1.2138866879563004e-05
2.0999988000000003,188,1.0,0.0,0.0,1.3071920354601474e-05
2.095311309375,188,1.0,0.0,0.0,1.3779333877472766e-05
2.09062381875,188,1.0,0.0,0.0,1.4267008275781201e-05
2.0859363281250003,188,1.0,0.0,0.0,1.4540766337778344e-05
2.0812488375,186,1.0,0.0,0.0,4.2311834835828677e-07
2.076561346875,186,1.0,0.0,0.0,2.7012445547036634e-06
2.0718738562500003,186,1.0,0.0,0.0,4.760696623806737e-06
2.067186365625,186,1.0,0.0,0.0,6.607046089346369e-06
2.062498875,186,1.0,1.1102230246251565e-16,0.0,8.245790013683418e-06
2.0578113843750003,186,1.0,1.1102230246251565e-16,2.7755575615628914e-17,9.682351754025653e-06
2.05312389375,186,1.0,1.1102230246251565e-16,0.0,1.0922081718267584e-05
2.048436403125,186,1.0,0.0,0.0,1.1970258114168963e-05
2.0437489125000003,186,1.0,0.0,0.0,1.2832087688874338e-05
2.039061421875,186,1.0,0.0,0.0,1.3512706461216162e-05
2.03437393125,186,1.0,0.0,0.0,1.4017180444247934e-05
2.0296864406250004,186,1.0,0.0,0.0,1.4350506361893167e-05
2.02499895,186,1.0,0.0,0.0,1.4517612354603138e-05
2.0203114593750002,184,1.0,0.0,0.0,9.64726328378518e-07
2.01562396875,184,1.0,0.0,0.0,2.9346116788842025e-06
2.010936478125,184,1.0,0.0,0.0,4.7317074651775926e-06
2.0062489875000002,184,1.0,0.0,0.0,6.3607215767813585e-06
2.001561496875,184,1.0,0.0,0.0,7.826296338775407e-06
1.99687400625,184,1.0,0.0,0.0,9.13300916993709e-06
1.9921865156250003,184,1.0,0.0,0.0,1.028537323399803e-05
1.9874990250000002,184,1.0,0.0,0.0,1.1287838081908141e-05
1.9828115343750001,184,1.0,0.0,0.0,1.2144790287216267e-05
1.97812404375,184,1.0,0.0,0.0,1.2860554073679253e-05
1.9734365531250002,184,1.0,0.0,0.0,1.3439391935099465e-05
1.9687490625000001,184,1.0,0.0,0.0,1.3885505247723806e-05
1.964061571875,184,1.0,0.0,0.0,1.4203034875093223e-05
1.9593740812500002,184,1.0,0.0,2.7755575615628914e-17,1.4396061765564738e-05
1.9546865906250002,184,1.0,0.0,0.0,1.4468607541950895e-05
1.9499991,182,1.0,0.0,0.0,1.5470812385620647e-06
1.9453116093750003,182,1.0,0.0,0.0,3.188274865006946e-06
1.9406241187500002,182,1.0,0.0,2.7755575615628914e-17,4.700574268157176e-06
1.9359366281250001,182,1.0,0.0,0.0,6.087810157429097e-06
1.9312491375,182,1.0,0.0,0.0,7.3537563540782e-06
1.9265616468750002,182,1.0,0.0,0.0,8.502130335652502e-06
1.9218741562500001,182,1.0,0.0,2.7755575615628914e-17,9.536593775449909e-06
1.917186665625,182,1.0,0.0,2.7755575615628914e-17,1.0460753073093798e-05
1.9124991750000002,182,1.0,0.0,2.7755575615628914e-17,1.1278159879335448e-05
1.9078116843750001,182,1.0,0.0,0.0,1.199231161341796e-05
1.90312419375,182,1.0,0.0,0.0,1.2606651974000904e-05
1.8984367031250002,182,1.0,0.0,0.0,1.3124571441314181e-05
1.8937492125000002,182,1.0,0.0,0.0,1.3549407775315103e-05
1.889061721875,182,1.0,0.0,0.0,1.3884446504519588e-05
1.8843742312500003,182,1.0,0.0,0.0,1.4132921409837351e-05
1.8796867406250002,182,1.0,0.0,2.7755575615628914e-17,1.4298015000080433e-05
1.8749992500000001,182,1.0,0.0,0.0,1.438285898247571e-05
1.870311759375,180,1.0,0.0,0.0,5.670415869074574e-07
1.8656242687500002,180,1.0,0.0,0.0,1.950252068394498e-06
1.8609367781250001,180,1.0,0.0,0.0,3.2429683450851954e-06
1.8562492875,180,1.0,0.0,0.0,4.448156741165832e-06
1.8515617968750002,180,1.0,0.0,0.0,5.5687346159905005e-06
1.8468743062500002,180,1.0,0.0,0.0,6.607570794292528e-06
1.842186815625,180,1.0,0.0,0.0,7.567485988513312e-06
1.8374993250000002,180,1.0,0.0,0.0,8.451253215691068e-06
1.8328118343750002,180,1.0,0.0,0.0,9.261598207133126e-06
1.82812434375,180,1.0,0.0,0.0,1.000119981209302e-05
1.823436853125,180,1.0,0.0,0.0,1.06726903955634e-05
1.8187493625000002,180,1.0,0.0,0.0,1.1278656229407602e-05
1.8140618718750001,180,1.0,0.0,0.0,1.182163787671886e-05
1.80937438125,180,1.0,0.0,0.0,1.230413057051738e-05
1.8046868906250002,180,1.0,0.0,0.0,1.2728584586785274e-05
1.7999994000000001,180,1.0,0.0,0.0,1.3097405609951984e-05
1.795311909375,180,1.0,0.0,0.0,1.341295509316165e-05
1.7906244187500002,180,1.0,0.0,0.0,1.3677550612434253e-05
1.7859369281250002,180,1.0,0.0,0.0,1.3893466214942585e-05
1.7812494375,180,1.0,0.0,0.0,1.4062932759628666e-05
1.7765619468750002,180,1.0,0.0,0.0,1.4188138254156435e-05
1.7718744562500002,180,1.0,0.0,0.0,1.4271228184092877e-05
1.767186965625,180,1.0,0.0,0.0,1.4314305837426211e-05
1.762499475,178,1.0,0.0,0.0,5.804227150019159e-07
1.7578119843750002,178,1.0,0.0,0.0,2.191211175506247e-06
1.7531244937500001,178,1.0,0.0,0.0,3.7377076775868545e-06
1.748437003125,178,1.0,0.0,0.0,5.221891256845801e-06
1.7437495125000002,178,1.0,0.0,0.0,6.645699530571925e-06
1.7390620218750001,178,1.0,0.0,0.0,8.011028985954738e-06
1.73437453125,178,1.0,0.0,2.7755575615628914e-17,9.319735262192097e-06
1.7296870406250002,178,1.0,0.0,0.0,1.0573633426713691e-05
1.7249995500000002,178,1.0,0.0,0.0,1.1774498245964438e-05
1.720312059375,178,1.0,0.0,0.0,1.2924064450747785e-05
1.71562456875,178,1.0,1.1102230246251565e-16,0.0,1.4024026995573813e-05
1.7109370781250002,178,1.0,0.0,2.7755575615628914e-17,1.50760413109019e-05
1.7062495875,178,1.0,0.0,0.0,1.6081723553162952e-05
1.701562096875,178,1.0,0.0,0.0,1.7042650845122687e-05
1.6968746062500002,178,1.0,0.0,2.7755575615628914e-17,1.7960361514246515e-05
1.6921871156250001,178,1.0,0.0,0.0,1.8836355321960596e-05
1.687499625,178,1.0,0.0,0.0,1.967209369124756e-05
1.6828121343750002,178,1.0,0.0,0.0,2.046899992469431e-05
1.6781246437500001,178,1.0,0.0,0.0,2.1228459419764256e-05
1.673437153125,178,1.0,0.0,0.0,2.1951819877963352e-05
1.6687496625000002,178,1.0,0.0,0.0,2.2640391507677826e-05
1.6640621718750002,178,1.0,0.0,0.0,2.3295447221904908e-05
1.65937468125,178,1.0,1.1102230246251565e-16,2.7755575615628914e-17,2.3918222831542657e-05
1.654687190625,178,1.0,0.0,0.0,2.4509917231241296e-05
1.6499997000000002,178,1.0,0.0,0.0,2.507169258159081e-05
1.6453122093750001,178,1.0,0.0,0.0,2.5604674485091294e-05
1.64062471875,178,1.0,0.0,0.0,2.6109952156683214e-05
1.6359372281250002,178,1.0,0.0,0.0,2.6588578589059608e-05
1.6312497375000001,178,1.0,1.1102230246251565e-16,2.7755575615628914e-17,2.7041570712760254e-05
1.626562246875,178,1.0,0.0,0.0,2.7469909550048577e-05
1.6218747562500002,178,1.0,0.0,0.0,2.7874540364791756e-05
1.6171872656250001,178,1.0,0.0,0.0,2.8256372806123586e-05
1.612499775,178,1.0,0.0,0.0,2.8616281046445202e-05
1.607812284375,178,1.0,0.0,0.0,2.8955103915206948e-05
1.6031247937500002,178,1.0,0.0,0.0,2.927364502625096e-05
1.598437303125,178,1.0,0.0,0.0,2.9572672900601837e-05
1.5937498125,178,1.0,0.0,0.0,2.985292108348414e-05
1.5890623218750002,178,1.0,0.0,0.0,3.0115088256787992e-05
1.5843748312500001,178,1.0,0.0,0.0,3.0359838345317414e-05
1.579687340625,178,1.0,0.0,0.0,3.058780061815369e-05
1.5749998500000002,178,1.0,0.0,0.0,3.0799569785244785e-05
1.5703123593750001,178,1.0,0.0,0.0,3.099570608811053e-05
1.56562486875,178,1.0,0.0,0.0,3.1176735385773924e-05
1.5609373781250002,178,1.0,0.0,0.0,3.134314923447512e-05
1.5562498875000002,178,1.0,0.0,0.0,3.1495404964054785e-05
1.551562396875,178,1.0,1.1102230246251565e-16,0.0,3.1633925747232006e-05
1.54687490625,178,1.0,1.1102230246251565e-16,0.0,3.175910066444132e-05
1.5421874156250002,178,1.0,2.220446049250313e-16,2.7755575615628914e-17,3.187128476389578e-05
1.537499925,178,1.0,2.220446049250313e-16,2.7755575615628914e-17,3.197079911543277e-05
1.532812434375,178,1.0,2.220446049250313e-16,2.7755575615628914e-17,3.205793086014097e-05
1.5281249437500002,178,1.0,2.220446049250313e-16,2.7755575615628914e-17,3.2132933254436225e-05
1.5234374531250001,178,1.0,1.1102230246251565e-16,2.7755575615628914e-17,3.219602570836422e-05
1.5187499625,178,1.0,1.1102230246251565e-16,2.7755575615628914e-17,3.22473938200174e-05
1.5140624718750002,178,1.0,1.1102230246251565e-16,0.0,3.228718940329056e-05
1.5093749812500001,178,1.0,1.1102230246251565e-16,0.0,3.2315530511417556e-05
1.504687490625,178,1.0,2.220446049250313e-16,2.7755575615628914e-17,3.233250145562305e-05
1.5,176,1.0,0.0,0.0,0.0
1.4953125093750002,178,2.0001374997856844,0.0,2.7755575615628914e-17,0.0002189278088974289
1.49062501875,178,2.000550003171049,0.0,2.7755575615628914e-17,0.00021904841132092123
1.485937528125,178,2.0012375222409444,0.0,2.7755575615628914e-17,0.0002192494749346796
1.4812500375000002,178,2.0022000771368136,0.0,2.7755575615628914e-17,0.00021953108910977015
1.476562546875,178,2.0034376960566767,0.0,0.0,0.00021989337898353778
1.47187505625,178,2.0049504152551263,0.0,2.7755575615628914e-17,0.000220336505478258
1.4671875656250002,178,2.0067382790433257,2.220446049250313e-16,2.7755575615628914e-17,0.0002208606653240075
1.4625000750000001,178,2.0088013397890307,2.220446049250313e-16,2.7755575615628914e-17,0.0002214660910865307
1.457812584375,178,2.011139657916549,0.0,2.7755575615628914e-17,0.00022215305120276696
1.4531250937500002,178,2.0137533019067844,0.0,2.7755575615628914e-17,0.000222921850018043
1.4484376031250001,178,2.0166423482972142,2.220446049250313e-16,5.551115123125783e-17,0.00022377282783025976
1.4437501125,178,2.0198068816818875,2.220446049250313e-16,2.7755575615628914e-17,0.00022470636093963048
1.439062621875,178,2.023246994711424,4.440892098500626e-16,5.551115123125783e-17,0.00022572286170319256
1.4343751312500002,178,2.026962788093029,4.440892098500626e-16,8.326672684688674e-17,0.00022682277859398248
1.429687640625,178,2.030954370590479,4.440892098500626e-16,8.326672684688674e-17,0.00022800659626553976
1.42500015,178,2.0352218590241353,6.661338147750939e-16,1.1102230246251565e-16,0.0002292748356227392
1.4203126593750002,178,2.039765378270924,8.881784197001252e-16,1.1102230246251565e-16,0.00023062805389706398
1.41562516875,178,2.0445850612643444,6.661338147750939e-16,1.1102230246251565e-16,0.00023206684472587558
1.410937678125,178,2.0496810489945045,4.440892098500626e-16,8.326672684688674e-17,0.0002335918382395663
1.4062501875000002,178,2.0550534905080338,4.440892098500626e-16,8.326672684688674e-17,0.00023520370115204248
1.4015626968750001,178,2.0607025429081713,4.440892098500626e-16,8.326672684688674e-17,0.0002369031368563146
1.39687520625,178,2.066628371354748,4.440892098500626e-16,8.326672684688674e-17,0.00023869088552641582
1.3921877156250002,178,2.07283114906414,4.440892098500626e-16,8.326672684688674e-17,0.00024056772422420547
1.3875002250000001,178,2.0793110573093085,4.440892098500626e-16,8.326672684688674e-17,0.0002425344670110574
1.382812734375,178,2.086068285419806,6.661338147750939e-16,1.1102230246251565e-16,0.0002445919650655437
1.37812524375,178,2.0931030307817364,8.881784197001252e-16,1.3877787807814457e-16,0.0002467411068051151
1.3734377531250002,178,2.1004154988377897,8.881784197001252e-16,1.3877787807814457e-16,0.0002489828180149978
1.3687502625,178,2.1080059030872396,8.881784197001252e-16,1.3877787807814457e-16,0.00025131806198075424
1.364062771875,178,2.115874465085938,8.881784197001252e-16,1.3877787807814457e-16,0.00025374783962661684
1.3593752812500002,178,2.124021414446296,8.881784197001252e-16,1.1102230246251565e-16,0.00025627318965948387
1.354687790625,178,2.132446988837316,6.661338147750939e-16,1.1102230246251565e-16,0.00025889518871868855
1.3500003,178,2.1411514339845645,6.661338147750939e-16,1.1102230246251565e-16,0.0002616149515293209
1.3453128093750002,178,2.150135003670194,4.440892098500626e-16,8.326672684688674e-17,0.00026443363106321005
1.3406253187500001,178,2.1593979597329414,4.440892098500626e-16,5.551115123125783e-17,0.0002673524187030152
1.335937828125,178,2.1689405720680957,4.440892098500626e-16,8.326672684688674e-17,0.0002703725444145322
1.3312503375,178,2.1787631186275367,4.440892098500626e-16,8.326672684688674e-17,0.00027349527692066555
1.3265628468750001,178,2.1888658854197165,4.440892098500626e-16,8.326672684688674e-17,0.0002767219238852814
1.32187535625,178,2.199249166509665,4.440892098500626e-16,8.326672684688674e-17,0.0002800538320977264
1.317187865625,178,2.2099132640189976,4.440892098500626e-16,8.326672684688674e-17,0.00028349238766767204
1.3125003750000002,178,2.2208584881258937,4.440892098500626e-16,8.326672684688674e-17,0.00028703901622084693
1.307812884375,178,2.2320851570651055,6.661338147750939e-16,1.1102230246251565e-16,0.00029069518310365083
1.30312539375,178,2.2435935971279752,8.881784197001252e-16,1.3877787807814457e-16,0.0002944623935917656
1.2984379031250002,178,2.2553841426624057,6.661338147750939e-16,1.1102230246251565e-16,0.0002983421931043173
1.2937504125000001,178,2.2674571360729017,8.881784197001252e-16,1.3877787807814457e-16,0.0003023361674243663
1.289062921875,178,2.279812927820503,6.661338147750939e-16,1.1102230246251565e-16,0.0003064459429235056
1.2843754312500002,178,2.2924518764228705,4.440892098500626e-16,8.326672684688674e-17,0.00031067318679367517
1.2796879406250001,178,2.3053743484542,4.440892098500626e-16,8.326672684688674e-17,0.0003150196072843059
1.27500045,178,2.3185807185453045,4.440892098500626e-16,8.326672684688674e-17,0.0003194869539429046
1.270312959375,178,2.3320713693835344,6.661338147750939e-16,1.1102230246251565e-16,0.00032407701786452137
1.2656254687500001,178,2.345846691712839,8.881784197001252e-16,1.3877787807814457e-16,0.0003287916319451023
