outer_iteration,node_index,normal_displacement
1,0,3.324586350333436e-05
1,1,3.323647104652646e-05
1,2,3.320306190993419e-05
1,3,3.314221055341554e-05
1,4,3.3050043740874153e-05
1,5,3.292216653738205e-05
1,6,3.27535777895398e-05
1,7,3.253857503768757e-05
1,8,3.227064944612772e-05
1,9,3.194237223191757e-05
1,10,3.154527528117129e-05
1,11,3.106973022115321e-05
1,12,3.050483222318578e-05
1,13,2.9838297289655554e-05
1,14,2.9056384754831976e-05
1,15,2.8143860193965538e-05
1,16,2.708401782891498e-05
1,17,2.5858785706714587e-05
1,18,2.444894117542677e-05
1,19,2.283446812366474e-05
1,20,2.0995090559745532e-05
1,21,1.891101866606674e-05
1,22,1.656394254574078e-05
1,23,1.3938304339193067e-05
1,24,1.1022869894101997e-05
1,25,7.812605264140158e-06
1,26,4.3108395318304665e-06
1,27,5.316625415692696e-07
1,28,-3.4975366671445365e-06
1,29,-7.733537482357258e-06
1,30,-1.211496891483302e-05
1,31,-1.656047735160026e-05
1,32,-2.0967717956797757e-05
1,33,-2.521356039549752e-05
1,34,-2.9155930126913395e-05
1,35,-3.2637698411399575e-05
1,36,-3.5492969499564944e-05
1,37,-3.7555974012109684e-05
1,38,-3.867254797488369e-05
1,39,-3.8713849589154704e-05
1,40,-3.759154631597047e-05
1,41,-3.5273219128801055e-05
1,42,-3.1796231210804834e-05
1,43,-2.727787785253747e-05
1,44,-2.1919385527777174e-05
1,45,-1.600139487729586e-05
1,46,-9.869079954161979e-06
1,47,-3.906129226868677e-06
1,48,1.501527654763788e-06
1,49,6.0092150916478275e-06
1,50,9.358825647646754e-06
1,51,1.1418418217800092e-05
1,52,1.220730708765904e-05
1,53,1.189817915367525e-05
1,54,1.0790318171269349e-05
1,55,9.253046977977238e-06
1,56,7.64567411673959e-06
1,57,6.22834663584752e-06
1,58,5.085155847980978e-06
1,59,4.083869381163663e-06
1,60,2.8930696062397962e-06
1,61,1.0656866188856892e-06
1,62,-1.8212926802601382e-06
1,63,-6.003692868940105e-06
1,64,-1.1394824577671771e-05
1,65,-1.7534462158323925e-05
1,66,-2.36630531332827e-05
1,67,-2.8923979176179355e-05
1,68,-3.264412407083266e-05
1,69,-3.459472188133231e-05
1,70,-3.511538013501156e-05
1,71,-3.5015010708064016e-05
1,72,-3.524708530507787e-05
1,73,-3.6468130114651404e-05
1,74,-3.867639178716981e-05
1,75,-4.1133836638055426e-05
1,76,-4.2667339529173036e-05
1,77,-4.225122572690821e-05
1,78,-3.958644954234296e-05
1,79,-3.5334232134485703e-05
1,80,-3.0810742897810094e-05
1,81,-2.726117346034622e-05
1,82,-2.513023133043277e-05
1,83,-2.381123726440032e-05
1,84,-2.2083882429190952e-05
1,85,-1.8978168108459333e-05
1,86,-1.4464997090264301e-05
1,87,-9.470475241334203e-06
1,88,-5.221587147424923e-06
1,89,-2.4585037638234224e-06
1,90,-1.1211811061072956e-06
1,91,-6.509314796000114e-07
1,92,-5.017637849770855e-07
1,93,-4.0300139686498896e-07
1,94,-3.065170896884582e-07
1,95,-2.1188107304994264e-07
1,96,-1.1913429528386684e-07
1,97,-2.8316127624789248e-08
1,98,6.053565838885849e-08
1,99,1.473849121845388e-07
1,100,2.3219712408686008e-07
1,101,3.149394438953386e-07
1,102,3.955806980979663e-07
1,103,4.740914057088305e-07
1,104,5.504437927194413e-07
1,105,6.24611805156737e-07
1,106,6.965711207377747e-07
1,107,7.662991591179423e-07
