outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,1.0,0.0010420306985282316,0.0010410413602453916,0.0009494329526349892,0.001042030698488005,0.0002005968904517542,source_aligned_exact,,,0.0006112369516563242,0.00043079374687190737,0.0010404230833549063,0.000610098956968291,0.00043094240327710065,0.0004114083097147888,0,0,17,exact_coordinate_subspace,16,58.75770509590352,1.0,geometric_midpoint,0.8464994756516261,1.000002692453098,4.466736988230922,84.78886263188112,378.729548907854,447.4067141226663,24.98965349439178,6.234208760378739,24.992634026024383,1.5386307212801474e-07
