outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,-5.0944383238874475e-06,-5.0944383238874475e-06,1.0
1,1,-6.48324636493328e-06,-6.48324636493328e-06,1.0
1,2,-9.043733475035887e-06,-9.043733475035887e-06,1.0
1,3,-3.1361052203721026e-06,-3.1361052203721026e-06,1.0
1,4,1.3325896172732132e-05,1.3325896172732132e-05,1.0
1,5,8.04737905290787e-06,8.04737905290787e-06,1.0
1,6,-1.0674744496990387e-05,-1.0674744496990387e-05,1.0
1,7,1.4639215051761355e-05,1.4639215051761355e-05,1.0
1,8,8.008838939144115e-06,8.008838939144115e-06,1.0
1,9,1.042139209279588e-05,1.042139209279588e-05,1.0
1,10,3.7368853880065333e-06,3.7368853880065333e-06,1.0
1,11,2.9887047961423734e-06,2.9887047961423734e-06,1.0
1,12,-4.38733491328308e-07,-4.38733491328308e-07,1.0
1,13,8.674630010252332e-08,8.674630010252332e-08,1.0
1,14,-2.766859878416351e-06,-2.766859878416351e-06,1.0
1,15,-2.5980917595958877e-06,-2.5980917595958877e-06,1.0
