xi,eta
4.56419327348733,-0.07469194389068712
4.561887183166246,-0.07660332829202976
4.559737470284709,-0.07885837946546492
4.557406640916366,-0.08110863344554742
4.5550796437094,-0.08354378355548298
4.5527574959107975,-0.08616355977142698
4.550449787514673,-0.08897554721179335
4.548238985597347,-0.09204052207998958
4.546077810873993,-0.09531680987613811
4.543985957243203,-0.09881454775017029
4.541986492117438,-0.10254279033601776
4.540224117015235,-0.1065644717431703
4.538664826299671,-0.11084502320210587
4.537298320318397,-0.11536909732886225
4.536196547261089,-0.12014453726955876
4.53545661301969,-0.1251722381487459
4.535018924558628,-0.1304213212680092
4.534970740050454,-0.13587999369935733
4.535315757369685,-0.14152543585244293
4.536023500914161,-0.14734079085518337
4.537178660421966,-0.15329703186310384
4.538772987231274,-0.15937244209531032
4.540832459049776,-0.16553969868701224
4.5433082175561585,-0.17179574308191414
4.54623675125567,-0.17811100926045342
4.5495983118720265,-0.18447817150602408
4.553405798645172,-0.19087681319338634
4.55764584655852,-0.19730147459048664
4.562323671435756,-0.2037375485610763
4.567419011387459,-0.21019014757968557
4.572926454159255,-0.2166567189598102
4.57886751094463,-0.2231121620686235
4.585234503514586,-0.22955686286868804
4.5920029919683945,-0.2360112265814156
4.599188176638454,-0.24245756392699125
4.606794394258313,-0.24888908245140084
4.614808851539591,-0.2553205542614646
4.623241655022953,-0.2617406047136489
4.632096865909188,-0.26814540526848907
4.641362875986993,-0.27455422902252735
4.651045326281615,-0.2809639673556711
4.661158840389895,-0.287357656878486
4.6717013391803475,-0.2937442238007212
4.682670386523725,-0.3001351409013484
4.694074780624518,-0.3065238672798595
4.705920139465645,-0.3129094885836402
4.718207741181338,-0.31929980828898197
4.730946899113975,-0.3256880285813296
4.744143879215264,-0.3320732840598948
4.757798555207298,-0.3384687111295378
4.77191485370655,-0.34488017584187125
4.786507728205512,-0.3512894432796779
4.801582307943011,-0.3576997602961024
4.817139878721861,-0.3641243517903925
4.83318787738018,-0.37056257922490454
4.849736054160562,-0.37700807320964247
4.866787225901878,-0.3834723220601989
4.884351306221049,-0.3899488114082401
4.902437432465579,-0.3964327553137875
4.921049297625943,-0.40293469476436583
