omega_e_rad_s,matrix,row,column,value
6.575571103388235,raw_added_mass,heave,heave,41.47206649683251
6.575571103388235,raw_added_mass,heave,pitch,-4.7151868154888765
6.575571103388235,raw_added_mass,pitch,heave,-8.321109161437498
6.575571103388235,raw_added_mass,pitch,pitch,22.460594405295673
6.575571103388235,raw_radiation_damping,heave,heave,12.070110176724079
6.575571103388235,raw_radiation_damping,heave,pitch,-188.47091356166808
6.575571103388235,raw_radiation_damping,pitch,heave,187.30690921210115
6.575571103388235,raw_radiation_damping,pitch,pitch,10.148547096001877
6.575571103388235,delta_added_mass,heave,heave,3.7498852701001653
6.575571103388235,delta_added_mass,heave,pitch,1.5737180932030599
6.575571103388235,delta_added_mass,pitch,heave,-2.164649066547719
6.575571103388235,delta_added_mass,pitch,pitch,19.08293418128749
6.575571103388235,delta_radiation_damping,heave,heave,-4.69605950328673
6.575571103388235,delta_radiation_damping,heave,pitch,-6.604270483705221
6.575571103388235,delta_radiation_damping,pitch,heave,14.66552272843768
6.575571103388235,delta_radiation_damping,pitch,pitch,7.355310024972719
7.957739901990668,raw_added_mass,heave,heave,41.18924313983635
7.957739901990668,raw_added_mass,heave,pitch,-4.840562886200032
7.957739901990668,raw_added_mass,pitch,heave,-8.178143939342387
7.957739901990668,raw_added_mass,pitch,pitch,15.982025431455579
7.957739901990668,raw_radiation_damping,heave,heave,16.90547662871758
7.957739901990668,raw_radiation_damping,heave,pitch,-186.3275234431062
7.957739901990668,raw_radiation_damping,pitch,heave,184.6479773726867
7.957739901990668,raw_radiation_damping,pitch,pitch,8.995205673208298
7.957739901990668,delta_added_mass,heave,heave,3.467061913104004
7.957739901990668,delta_added_mass,heave,pitch,1.4483420224919046
7.957739901990668,delta_added_mass,pitch,heave,-2.0216838444526086
7.957739901990668,delta_added_mass,pitch,pitch,12.6043652074474
7.957739901990668,delta_radiation_damping,heave,heave,0.1393069487067713
7.957739901990668,delta_radiation_damping,heave,pitch,-4.460880365143339
7.957739901990668,delta_radiation_damping,pitch,heave,12.006590889023244
7.957739901990668,delta_radiation_damping,pitch,pitch,6.20196860217914
9.63043716691076,raw_added_mass,heave,heave,40.803884139206055
9.63043716691076,raw_added_mass,heave,pitch,-5.010770412511176
9.63043716691076,raw_added_mass,pitch,heave,-7.982560799279942
9.63043716691076,raw_added_mass,pitch,pitch,11.6013466054514
9.63043716691076,raw_radiation_damping,heave,heave,23.184320471474948
9.63043716691076,raw_radiation_damping,heave,pitch,-183.55156767116844
9.63043716691076,raw_radiation_damping,pitch,heave,181.1461666646826
9.63043716691076,raw_radiation_damping,pitch,pitch,7.4830736650198695
9.63043716691076,delta_added_mass,heave,heave,3.081702912473709
9.63043716691076,delta_added_mass,heave,pitch,1.2781344961807601
9.63043716691076,delta_added_mass,pitch,heave,-1.8261007043901634
9.63043716691076,delta_added_mass,pitch,pitch,8.22368638144322
9.63043716691076,delta_radiation_damping,heave,heave,6.418150791464139
9.63043716691076,delta_radiation_damping,heave,pitch,-1.6849245932055794
9.63043716691076,delta_radiation_damping,pitch,heave,8.504780181019129
9.63043716691076,delta_radiation_damping,pitch,pitch,4.689836593990711
11.654731263912689,raw_added_mass,heave,heave,40.297102730691215
11.654731263912689,raw_added_mass,heave,pitch,-5.233354789239365
11.654731263912689,raw_added_mass,pitch,heave,-7.723705862688222
11.654731263912689,raw_added_mass,pitch,pitch,8.664587788964706
11.654731263912689,raw_radiation_damping,heave,heave,30.817897069924957
11.654731263912689,raw_radiation_damping,heave,pitch,-180.18913454135333
11.654731263912689,raw_radiation_damping,pitch,heave,176.7835773551259
11.654731263912689,raw_radiation_damping,pitch,pitch,5.612310685334728
11.654731263912689,delta_added_mass,heave,heave,2.574921503958869
11.654731263912689,delta_added_mass,heave,pitch,1.0555501194525716
11.654731263912689,delta_added_mass,pitch,heave,-1.5672457677984433
11.654731263912689,delta_added_mass,pitch,pitch,5.286927564956526
11.654731263912689,delta_radiation_damping,heave,heave,14.051727389914149
11.654731263912689,delta_radiation_damping,heave,pitch,1.6775085366095368
11.654731263912689,delta_radiation_damping,pitch,heave,4.1421908714624465
11.654731263912689,delta_radiation_damping,pitch,pitch,2.8190736143055704
14.104526978352752,raw_added_mass,heave,heave,39.66595299746909
14.104526978352752,raw_added_mass,heave,pitch,-5.508115693947243
14.104526978352752,raw_added_mass,pitch,heave,-7.397920592927231
14.104526978352752,raw_added_mass,pitch,pitch,6.7231175300698975
14.104526978352752,raw_radiation_damping,heave,heave,39.10346682676854
14.104526978352752,raw_radiation_damping,heave,pitch,-176.55699580579957
14.104526978352752,raw_radiation_damping,pitch,heave,171.8213175030439
14.104526978352752,raw_radiation_damping,pitch,pitch,3.507921710010808
14.104526978352752,delta_added_mass,heave,heave,1.9437717707367455
14.104526978352752,delta_added_mass,heave,pitch,0.7807892147446935
14.104526978352752,delta_added_mass,pitch,heave,-1.2414604980374522
14.104526978352752,delta_added_mass,pitch,pitch,3.345457306061718
14.104526978352752,delta_radiation_damping,heave,heave,22.33729714675773
14.104526978352752,delta_radiation_damping,heave,pitch,5.309647272163289
14.104526978352752,delta_radiation_damping,pitch,heave,-0.8200689806195669
14.104526978352752,delta_radiation_damping,pitch,pitch,0.7146846389816499
17.069263698860603,raw_added_mass,heave,heave,38.944770846982955
17.069263698860603,raw_added_mass,heave,pitch,-5.81750898930852
17.069263698860603,raw_added_mass,pitch,heave,-7.018716342569769
17.069263698860603,raw_added_mass,pitch,pitch,5.462821812074861
17.069263698860603,raw_radiation_damping,heave,heave,46.27349580259914
17.069263698860603,raw_radiation_damping,heave,pitch,-173.42501783143447
17.069263698860603,raw_radiation_damping,pitch,heave,167.02477079771083
17.069263698860603,raw_radiation_damping,pitch,pitch,1.511809782108516
17.069263698860603,delta_added_mass,heave,heave,1.2225896202506092
17.069263698860603,delta_added_mass,heave,pitch,0.47139591938341674
17.069263698860603,delta_added_mass,pitch,heave,-0.8622562476799907
17.069263698860603,delta_added_mass,pitch,pitch,2.085161588066681
17.069263698860603,delta_radiation_damping,heave,heave,29.507326122588335
17.069263698860603,delta_radiation_damping,heave,pitch,8.441625246528389
17.069263698860603,delta_radiation_damping,pitch,heave,-5.616615685952638
17.069263698860603,delta_radiation_damping,pitch,pitch,-1.2814272889206422
20.657180752563452,raw_added_mass,heave,heave,38.23126860518488
20.657180752563452,raw_added_mass,heave,pitch,-6.1156869015143815
20.657180752563452,raw_added_mass,pitch,heave,-6.629620839861886
20.657180752563452,raw_added_mass,pitch,pitch,4.653454173779567
20.657180752563452,raw_radiation_damping,heave,heave,49.2755258391029
20.657180752563452,raw_radiation_damping,heave,pitch,-172.06273601225251
20.657180752563452,raw_radiation_damping,pitch,heave,163.7996627441229
20.657180752563452,raw_radiation_damping,pitch,pitch,0.21905396857667264
20.657180752563452,delta_added_mass,heave,heave,0.5090873784525343
20.657180752563452,delta_added_mass,heave,pitch,0.17321800717755487
20.657180752563452,delta_added_mass,pitch,heave,-0.47316074497210714
20.657180752563452,delta_added_mass,pitch,pitch,1.275793949771387
20.657180752563452,delta_radiation_damping,heave,heave,32.50935615909209
20.657180752563452,delta_radiation_damping,heave,pitch,9.803907065710348
20.657180752563452,delta_radiation_damping,pitch,heave,-8.841723739540555
20.657180752563452,delta_radiation_damping,pitch,pitch,-2.5741831024524853
37.18292535461421,raw_added_mass,heave,heave,37.722181226732346
37.18292535461421,raw_added_mass,heave,pitch,-6.288904908691936
37.18292535461421,raw_added_mass,pitch,heave,-6.156460094889779
37.18292535461421,raw_added_mass,pitch,pitch,3.3776602240081797
37.18292535461421,raw_radiation_damping,heave,heave,16.766169680010808
37.18292535461421,raw_radiation_damping,heave,pitch,-181.86664307796286
37.18292535461421,raw_radiation_damping,pitch,heave,172.64138648366347
37.18292535461421,raw_radiation_damping,pitch,pitch,2.793237071029158
37.18292535461421,delta_added_mass,heave,heave,0.0
37.18292535461421,delta_added_mass,heave,pitch,0.0
37.18292535461421,delta_added_mass,pitch,heave,0.0
37.18292535461421,delta_added_mass,pitch,pitch,0.0
37.18292535461421,delta_radiation_damping,heave,heave,0.0
37.18292535461421,delta_radiation_damping,heave,pitch,0.0
37.18292535461421,delta_radiation_damping,pitch,heave,0.0
37.18292535461421,delta_radiation_damping,pitch,pitch,0.0
